x,z_corrected
1.228354,0.696397
1.230304,0.699364
1.232229,0.700819
1.234294,0.703007
1.236265,0.705743
1.238205,0.707046
1.24036,0.709006
1.242335,0.710374
1.2443,0.711626
1.2463,0.712316
1.248455,0.712699
1.250425,0.713357
1.25244,0.713776
1.254405,0.714141
1.25661,0.714718
1.258575,0.71505
1.260575,0.715568
1.262585,0.715693
1.264735,0.71604
1.266765,0.716268
1.268745,0.716463
1.270735,0.716963
1.272945,0.717072
1.27494,0.717307
1.276935,0.717631
1.27892,0.717828
1.281095,0.718094
1.28313,0.718156
1.28508,0.718435
1.28713,0.71835
1.28929,0.718552
1.291315,0.718395
1.293345,0.718502
1.29532,0.718396
1.297565,0.718247
1.299565,0.717725
1.301585,0.71747
1.30364,0.717316
1.30581,0.716857
1.30789,0.71664
1.30988,0.716017
1.31193,0.715764
1.314165,0.7156
1.31616,0.715246
1.318215,0.714898
1.320195,0.714499
1.322475,0.714432
1.324445,0.713989
1.326509,0.713777
1.328524,0.713459
1.330739,0.713117
1.332784,0.712523
1.334774,0.712053
1.336844,0.71186
1.339049,0.711322
1.341094,0.711124
1.343124,0.71041
1.345134,0.71005
1.347404,0.709529
1.349404,0.709059
1.351464,0.70886
1.353469,0.708239
1.355704,0.707977
1.357749,0.70735
1.359754,0.707024
1.362019,0.706434
1.364014,0.705927
1.366084,0.705679
1.368109,0.705059
1.370339,0.704579
1.372384,0.703844
1.374404,0.703448
1.376464,0.70296
1.378679,0.702422
1.380729,0.701664
1.382754,0.701008
1.384794,0.700685
1.387054,0.699871
1.389064,0.699365
1.391129,0.698657
1.393159,0.698114
1.395409,0.697456
1.397444,0.696838
1.399479,0.696479
1.401534,0.695795
1.403754,0.69535
1.405809,0.694633
1.407829,0.694013
1.409879,0.69369
1.412124,0.69293
1.414149,0.692387
1.416194,0.691716
1.418229,0.691096
1.420479,0.690616
1.422519,0.68986
1.424549,0.689429
1.426599,0.688892
1.428819,0.688157
1.430864,0.687703
1.432909,0.686961
1.434914,0.68655
1.437199,0.685812
1.439204,0.685305
1.441264,0.684597
1.443289,0.683854
1.445529,0.68344
1.447605,0.683107
1.449605,0.682541
1.451655,0.681764
1.45389,0.681065
1.45593,0.68077
1.457985,0.68023
1.459995,0.67984
1.46225,0.679049
1.464255,0.678504
1.466315,0.678318
1.46835,0.67753
1.47056,0.677034
1.472635,0.676502
1.474645,0.675958
1.4767,0.675304
1.478915,0.674521
1.48094,0.674197
1.483031,0.673403
1.484991,0.672893
1.487301,0.672382
1.489306,0.671726
1.491336,0.671279
1.493611,0.67045
1.495601,0.670052
1.497706,0.669466
1.499691,0.66892
1.501966,0.668736
1.503986,0.66814
1.506001,0.667756
1.508067,0.666937
1.510257,0.666439
1.512352,0.665531
1.514337,0.664874
1.516402,0.664512
1.518667,0.663692
1.520662,0.663295
1.522762,0.66309
1.524732,0.662581
1.527008,0.662347
1.529023,0.661726
1.531053,0.66142
1.533098,0.66076
1.535308,0.660418
1.537373,0.659809
1.539363,0.659301
1.541433,0.659089
1.543653,0.658504
1.545673,0.658214
1.547729,0.657542
1.549739,0.657133
1.552004,0.656518
1.554009,0.655973
1.556064,0.655758
1.558094,0.655057
1.560309,0.65468
1.562375,0.654172
1.564365,0.653701
1.566435,0.653322
1.56865,0.652784
1.570695,0.652481
1.572725,0.651862
1.57475,0.651596
1.576995,0.65091
1.579016,0.650585
1.581066,0.650394
1.583071,0.649811
1.585311,0.649326
1.587346,0.648669
1.589381,0.64831
1.591426,0.647931
1.593631,0.647268
1.595682,0.647049
1.597707,0.646485
1.599732,0.646189
1.601977,0.645501
1.603987,0.645032
1.606047,0.64485
1.608057,0.644339
1.610298,0.643992
1.612323,0.643337
1.614348,0.642992
1.616403,0.642197
1.618613,0.641693
1.620684,0.641059
1.622699,0.640477
1.624949,0.640048
1.626989,0.639336
1.629009,0.638977
1.631074,0.638409
1.633279,0.63783
1.635335,0.637679
1.637355,0.637149
1.639355,0.636787
1.64163,0.636327
1.643625,0.635781
1.645681,0.635579
1.647706,0.634935
1.649921,0.634519
1.651991,0.633969
1.653996,0.633498
1.656046,0.633295
1.658267,0.632595
1.660302,0.632274
1.662342,0.631555
1.664352,0.631174
1.666622,0.630756
1.668617,0.630248
1.670668,0.630035
1.672698,0.629551
1.674918,0.629174
1.676968,0.628388
1.678968,0.627918
1.681039,0.627793
1.683249,0.627151
1.685284,0.626863
1.687329,0.62675
1.689314,0.626332
1.691575,0.626083
1.69358,0.625499
1.695615,0.625279
1.697655,0.624904
1.69987,0.624485
1.70191,0.623727
1.703931,0.623258
1.705986,0.622588
1.708211,0.621887
1.710241,0.621563
1.712307,0.620981
1.714312,0.620511
1.716577,0.619855
1.718577,0.619198
1.720612,0.618874
1.722693,0.618773
1.724878,0.618151
1.726928,0.617966
1.728958,0.617421
1.730974,0.61704
1.733229,0.616964
1.735234,0.616571
1.737264,0.616357
1.739289,0.615981
1.741494,0.615575
1.743545,0.615147
1.74556,0.614787
1.747605,0.614402
1.749805,0.61394
1.751861,0.613697
1.753866,0.613227
1.756116,0.612767
1.758131,0.612195
1.760166,0.611706
1.762212,0.610876
1.764427,0.610405
1.766502,0.609664
1.768533,0.609196
1.770578,0.60901
1.772798,0.608437
1.774818,0.608148
1.776869,0.608032
1.778848,0.607524
1.781114,0.607007
1.783134,0.606442
1.785174,0.606154
1.787215,0.605944
1.78942,0.605406
1.791465,0.605166
1.79349,0.60467
1.795516,0.60429
1.797756,0.603846
1.799776,0.603413
1.801816,0.603196
1.803837,0.602736
1.806057,0.60231
1.808102,0.602225
1.810107,0.601938
1.812137,0.601676
1.814353,0.600941
1.816383,0.600596
1.818433,0.600232
1.820448,0.599798
1.822689,0.599361
1.824709,0.598877
1.826744,0.59866
1.828774,0.598123
1.830995,0.597685
1.833045,0.597319
1.835065,0.596938
1.837101,0.59668
1.839306,0.595979
1.841351,0.595725
1.843386,0.595259
1.845406,0.594798
1.847652,0.594447
1.849682,0.594133
1.851692,0.593689
1.853733,0.593367
1.855953,0.592646
1.857988,0.592287
1.860039,0.59209
1.862039,0.591602
1.864284,0.591089
1.866304,0.590546
1.868345,0.590161
1.87038,0.589488
1.872595,0.589033
1.874666,0.588759
1.876676,0.588319
1.878916,0.588102
1.880936,0.587645
1.882957,0.587306
1.884997,0.587074
1.887222,0.586721
1.889247,0.586572
1.891263,0.586154
1.893288,0.585915
1.895513,0.585787
1.897523,0.585419
1.899554,0.584827
1.901579,0.584118
1.903824,0.583171
1.90586,0.58259
1.90792,0.582323
1.909956,0.582363
1.91211,0.582174
1.914176,0.581962
1.916186,0.581706
1.918186,0.58138
1.920451,0.580548
1.922462,0.580137
1.924527,0.57975
1.926532,0.579206
1.928783,0.578911
1.930823,0.578949
1.932808,0.578656
1.934854,0.578041
1.937069,0.577292
1.939119,0.576862
1.94117,0.576777
1.94317,0.576228
1.945405,0.575918
1.947451,0.57523
1.949466,0.574425
1.951521,0.573504
1.953716,0.572966
1.955823,0.572852
1.957812,0.572295
1.959833,0.57197
1.962114,0.571969
1.964073,0.571632
1.966144,0.571515
1.968134,0.571332
1.970359,0.57056
1.97241,0.569728
1.974389,0.56922
1.976501,0.569072
1.978696,0.568834
1.980685,0.568472
1.982787,0.568456
1.984711,0.568694
1.986961,0.568509
1.988992,0.568617
1.990946,0.568289
1.993032,0.568239
1.995187,0.568343
1.997222,0.568123
1.999257,0.567842
2.001222,0.567478
2.003518,0.567324
2.005483,0.566815
2.007553,0.566664
2.009748,0.566239
2.011774,0.565984
2.013829,0.566049
2.015779,0.565622
2.01807,0.565512
2.020055,0.565036
2.022085,0.564768
2.024141,0.56461
2.026315,0.56419
2.028391,0.564173
2.030361,0.563609
2.032406,0.563389
2.034632,0.563059
2.036622,0.562732
2.038708,0.562416
2.040667,0.561943
2.042963,0.561834
2.044943,0.561417
2.046958,0.56112
2.049034,0.561133
2.051194,0.560957
2.053254,0.560873
2.055244,0.560456
2.057265,0.560201
2.05952,0.559653
2.06152,0.559108
2.063581,0.558921
2.065616,0.558785
2.067832,0.558536
2.069852,0.558266
2.071872,0.557871
2.073902,0.557684
2.076118,0.557232
2.078148,0.556989
2.080173,0.556144
2.082194,0.555388
2.084459,0.554854
2.08651,0.554143
2.08854,0.553763
2.090591,0.553147
2.092806,0.55261
2.094862,0.552136
2.096872,0.55163
2.098918,0.551478
2.101128,0.551525
2.103128,0.551268
2.105179,0.550803
2.107148,0.550294
2.109444,0.550068
2.111444,0.549379
2.11347,0.549055
2.115541,0.548913
2.11769,0.548372
2.119781,0.548175
2.121761,0.547486
2.123786,0.547161
2.126077,0.546782
2.128027,0.546345
2.130138,0.546264
2.132077,0.545658
2.134338,0.545398
2.136404,0.545486
2.138348,0.545387
2.140635,0.545313
2.142604,0.545032
2.144645,0.544812
2.14668,0.544898
2.148845,0.544121
2.150916,0.543277
2.15289,0.542805
2.155017,0.542692
2.157171,0.542262
2.159227,0.542022
2.161278,0.541912
2.163242,0.541548
2.165539,0.541545
2.167478,0.541812
2.169498,0.541879
2.171534,0.541558
2.173724,0.541101
2.1758,0.54105
2.177764,0.541065
2.179774,0.540775
2.18204,0.540829
2.18401,0.540605
2.186066,0.540553
2.188045,0.540643
2.190276,0.540497
2.192286,0.54014
2.194311,0.539923
2.196337,0.539962
2.198521,0.539405
2.200572,0.539064
2.202597,0.538482
2.204633,0.538262
2.206858,0.537993
2.208858,0.537632
2.210924,0.537614
2.212889,0.537854
2.215109,0.537683
2.217139,0.537495
2.219139,0.537134
2.22119,0.537114
2.223344,0.537071
2.22538,0.536885
2.227416,0.536178
2.229395,0.535669
2.231697,0.535524
2.233702,0.535403
2.235697,0.535077
2.237763,0.535089
2.239887,0.535326
2.241947,0.535208
2.243942,0.534966
2.245937,0.534604
2.248229,0.534552
2.250188,0.534079
2.252259,0.533962
2.254254,0.533871
2.256454,0.533569
2.258515,0.533225
2.260464,0.532789
2.262576,0.531699
2.26474,0.530988
2.266821,0.530737
2.268908,0.530805
2.271016,0.531185
2.273093,0.531203
2.275062,0.530735
2.277072,0.530445
2.279359,0.530373
2.281303,0.529936
2.283404,0.529854
2.285374,0.529616
2.287609,0.529354
2.28965,0.529444
2.291584,0.529115
2.293696,0.529067
2.29584,0.528878
2.297906,0.528727
2.299916,0.528827
2.30188,0.528427
2.304177,0.528388
2.306121,0.527863
2.308192,0.527679
2.310228,0.527782
2.312433,0.527773
2.314448,0.527647
2.316443,0.527176
2.318484,0.52696
2.320709,0.526777
2.322724,0.526503
2.324755,0.526541
2.326744,0.526352
2.328975,0.526032
2.331005,0.525909
2.333005,0.525468
2.335046,0.525316
2.337236,0.525043
2.339256,0.524753
2.341312,0.524792
2.343266,0.52445
2.345532,0.524265
2.347553,0.524167
2.349543,0.52384
2.351604,0.523263
2.353798,0.522856
2.35587,0.522805
2.357834,0.522749
2.35989,0.522631
2.362085,0.52281
2.3641,0.522681
2.366115,0.522211
2.368126,0.52185
2.370381,0.521823
2.372356,0.52141
2.374412,0.521292
2.376402,0.521317
2.378637,0.52113
2.380642,0.521259
2.382617,0.521104
2.384673,0.521052
2.386847,0.520729
2.388903,0.520544
2.390908,0.520503
2.393119,0.520215
2.395159,0.52022
2.397154,0.519866
2.399195,0.519813
2.401385,0.519217
2.403415,0.518962
2.405466,0.518314
2.407471,0.517961
2.409742,0.517922
2.411717,0.517912
2.413742,0.517643
2.415778,0.517681
2.417937,0.517994
2.419932,0.518476
2.421958,0.518485
2.423947,0.518582
2.426168,0.518506
2.428173,0.518547
2.430183,0.51834
2.432203,0.517918
2.434434,0.517767
2.436434,0.517585
2.438434,0.517294
2.44049,0.517293
2.44268,0.51682
2.444725,0.516545
2.446746,0.516076
2.448781,0.515889
2.450991,0.515379
2.452991,0.515053
2.455068,0.514725
2.457022,0.514215
2.459319,0.513884
2.461308,0.513227
2.463344,0.512938
2.46542,0.512979
2.467564,0.51247
2.469646,0.512353
2.471636,0.511733
2.473646,0.511436
2.475932,0.51147
2.477836,0.51155
2.479942,0.511469
2.481886,0.511656
2.484046,0.512223
2.486127,0.512357
2.488031,0.512296
2.490117,0.512113
2.492327,0.512267
2.494292,0.512033
2.496388,0.511951
2.498342,0.511473
2.500603,0.51125
2.502634,0.511366
2.504568,0.511398
2.506654,0.511348
2.508819,0.510745
2.51089,0.510476
2.51291,0.509708
2.51488,0.509309
2.517217,0.509275
2.519146,0.508937
2.521217,0.508753
2.523417,0.508906
2.525377,0.508849
2.527478,0.508864
2.529377,0.508991
2.531663,0.508807
2.533663,0.508859
2.535653,0.508532
2.537734,0.508496
2.539873,0.507995
2.541975,0.507913
2.543939,0.507525
2.54598,0.507305
2.548211,0.507318
2.550185,0.506955
2.552277,0.506938
2.554216,0.506784
2.556477,0.506599
2.558492,0.506469
2.560467,0.506141
2.562558,0.506155
2.564677,0.506434
2.566712,0.506593
2.568743,0.506678
2.570672,0.50685
2.572953,0.506703
2.574938,0.506867
2.576912,0.506719
2.578989,0.506732
2.581143,0.506553
2.583184,0.506333
2.585224,0.506418
2.587174,0.506361
2.589445,0.50625
2.591419,0.506421
2.59344,0.506204
2.595475,0.505386
2.597655,0.504847
2.599762,0.504732
2.601737,0.504913
2.603706,0.505309
2.605967,0.505064
2.607937,0.504701
2.610018,0.504683
2.611952,0.504825
2.614193,0.504564
2.616228,0.504662
2.618187,0.504573
2.620264,0.504555
2.622418,0.504658
2.624469,0.504573
2.626474,0.504653
2.628474,0.504389
2.63071,0.503822
2.63271,0.503412
2.634776,0.503328
2.63674,0.503562
2.638935,0.504043
2.640966,0.504127
2.64294,0.503772
2.645001,0.503753
2.647186,0.503984
2.649196,0.503958
2.651201,0.503899
2.653422,0.503649
2.655442,0.503732
2.657432,0.503506
2.659468,0.503384
2.661657,0.503568
2.663657,0.503499
2.665693,0.50351
2.667678,0.503176
2.669929,0.503063
2.671913,0.502886
2.673924,0.502561
2.675985,0.502463
2.67819,0.502602
2.68019,0.502435
2.68221,0.502128
2.684236,0.501753
2.686466,0.501574
2.688482,0.501635
2.690471,0.501813
2.692487,0.501659
2.694692,0.501499
2.696717,0.501378
2.698717,0.501518
2.700727,0.501471
2.702927,0.501635
2.704887,0.502036
2.706922,0.501992
2.708933,0.502117
2.711127,0.501976
2.713153,0.501946
2.715148,0.501887
2.717168,0.501645
2.719394,0.50172
2.721384,0.501523
2.723419,0.501446
2.725409,0.501435
2.72764,0.501357
2.72964,0.501441
2.73165,0.501226
2.73367,0.501298
2.735875,0.501
2.737901,0.500887
2.739896,0.500532
2.741942,0.50048
2.744121,0.499967
2.746177,0.499849
2.748172,0.499999
2.750152,0.500121
2.752398,0.500176
2.754326,0.500206
2.756403,0.500089
2.758408,0.500229
2.760582,0.500123
2.762643,0.500136
2.764608,0.500171
2.766654,0.500052
2.768833,0.500268
2.770828,0.500086
2.772884,0.500097
2.774849,0.499898
2.777105,0.499749
2.779094,0.499732
2.78111,0.499511
2.783345,0.499615
2.785315,0.499511
2.787371,0.499426
2.789345,0.499551
2.791581,0.499303
2.793591,0.4994
2.795576,0.499187
2.797627,0.499198
2.799791,0.499428
2.801817,0.49925
2.803832,0.499376
2.805796,0.49931
2.808063,0.499271
2.810022,0.499486
2.812047,0.499308
2.814078,0.499409
2.816258,0.499129
2.818309,0.498235
2.820309,0.49769
2.82238,0.497452
2.824616,0.49753
2.82658,0.497569
