Date,portfolio_value,cash,gold_oz,bitcoin,target_gold_weight,target_bitcoin_weight
2017-02-08,1660.1493766588915,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-09,1539.1773505992114,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-10,1575.4364835518377,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-11,1573.0505268237753,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-12,1577.8029317139872,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-13,1576.6564586181935,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-14,1578.7415104962602,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-15,1596.2810717284647,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-16,1632.353611356873,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-17,1632.3408027024852,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-18,1666.135373988579,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-19,1660.0536640875089,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-20,1657.0437706104717,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-21,1771.9960112925278,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-22,1771.1049372476473,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-23,1781.8040054693156,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-24,1852.517630499477,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-25,1814.2721140834874,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-26,1813.9005228022197,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-27,1877.5606386230193,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-02-28,1872.537022890694,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-01,1877.7782675138747,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-02,1985.797893766589,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-03,2026.3586584090726,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-04,2029.290854982707,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-05,2003.9625094506555,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-06,2010.6846095069573,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-07,2017.4674817019222,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-08,1824.9724024772781,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-09,1880.2677071342396,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-10,1879.6700072387998,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-11,1859.2863146465052,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-12,1935.4836202042952,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-13,1935.7758545805518,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-14,1963.6644901150162,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-15,1982.6273505992117,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-16,1981.9973618595673,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-17,1720.577672709724,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-18,1501.546489584171,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-19,1525.9146786777123,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-20,1654.2290006273624,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-21,1763.8640748652774,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-22,1754.988594868495,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-23,1637.9986809297834,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-24,1485.2891176932358,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-25,1463.235035791844,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-26,1508.7255630177751,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-27,1635.5398133998233,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-28,1641.5472693637898,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-29,1640.8150084452664,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-30,1636.6043899300248,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-03-31,1631.6156358079306,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-01,1713.8898730475344,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-02,1733.184915145178,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-03,1702.9499879353334,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-04,1800.075630563822,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-05,1786.642624821041,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-06,1787.3531086624307,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-07,1877.0913295262608,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-08,1862.4233913616986,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-09,1866.963822086383,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-10,1904.349131344004,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-11,1934.1001483793134,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-12,1922.2341510496258,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-13,1860.6481118635888,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-14,1868.9029451620686,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-15,1845.4137537199385,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-16,1871.5314481460628,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-17,1901.0228223276763,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-18,1855.8340867047373,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-19,1920.405608043111,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-20,1957.8561224161504,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-21,1949.8850800289551,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-22,1988.7937915225607,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-23,1983.5550723719134,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-24,1956.5219335639022,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-25,2017.3329916190783,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-26,2064.1459623582405,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-27,2030.898833748894,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-28,2099.1187974262048,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-29,2104.9273984396364,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-04-30,2101.807544438189,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-01,2234.5017561972168,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-02,2289.52533136009,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-03,2282.389865680045,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-04,2378.146774712459,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-05,2417.6257211935977,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-06,2394.633089358964,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-07,2421.61943283198,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-08,2586.753801174294,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-09,2603.27621652055,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-10,2779.5016247084372,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-11,2871.100155618113,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-12,2883.7266307407704,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-13,2793.74289831899,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-14,2800.673739242339,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-15,2806.480591972975,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-16,2741.896558352771,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-17,2849.809413238961,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-18,2812.754862060645,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-19,3092.6385236708757,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-20,3236.7091647068287,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-21,3167.235357516287,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-22,3296.224124089117,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-23,3606.8603591088236,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-24,3557.3751467867773,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-25,3763.7108023485885,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-26,3487.470409169147,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-27,3594.4217163999037,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-28,3457.524079465937,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-29,3588.2904303064424,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-30,3610.501504061771,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-05-31,3604.0599947237192,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-01,3782.6855587227537,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-02,3799.5335960749617,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-03,3982.1419043513233,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-04,3967.0205745033377,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-05,3988.076988659214,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-06,4545.799216697498,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-07,4201.513883600096,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-08,4230.062028472613,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-09,4457.7980117429415,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-10,4485.987388176626,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-11,4569.944599050913,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-12,4190.091243851041,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-13,4332.775748861899,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-14,4266.27307970723,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-15,3850.8474302260115,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-16,3886.2853337408505,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-17,3906.7479449851203,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-18,3953.1732115499076,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-19,4126.3005191667335,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-20,4099.169404005469,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-21,4211.1655191828195,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-22,4299.832562921257,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-23,4278.0649239926,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-24,4082.088394176787,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-25,3961.0192556583283,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-26,3944.724619963002,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-27,3969.747786889729,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-28,4076.0731316335555,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-29,4033.431448564305,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-06-30,3906.277177672324,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-01,3943.4025193275957,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-02,3817.394771977801,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-03,4038.0432404407625,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-04,4098.743507182498,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-05,4097.419544759912,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-06,4114.883061208075,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-07,3927.65358275557,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-08,3946.033073272742,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-09,3998.6532924314324,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-10,3730.548379538325,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-11,3668.9404970642645,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
2017-07-12,3761.4127878709887,0.39999999999997726,0.0,1.5764497707713343,0.0,0.98
