section,week,supplier_count_used,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3,demand_satisfaction_ratio,weighted_loss_rate_pct,cost_proxy,A_supply_m3,B_supply_m3,C_supply_m3,supplier_id,material,importance_score,rank,total_supplied_m3,total_product_equivalent_m3,robust_weekly_supply_m3,robust_weekly_product_m3,fulfillment_ratio,reliability_score,stability_score,active_week_ratio,unit_raw_cost_index,raw_per_product_m3,transporter,transport_volume_m3,loss_rate_pct
supplier_top50,,,,,,,,,,,,,S329,A,0.778287,4,156518.0,260863.333333,676.0,1126.666667,1.001075,0.988349,0.845668,1.0,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S282,A,0.760721,5,169340.0,282233.333333,994.55,1657.583333,1.0048,0.98706,0.646402,1.0,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S268,C,0.736047,6,129786.0,180258.333333,540.775,751.076389,1.003216,0.986994,0.884324,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S306,C,0.723157,7,126096.0,175133.333333,547.1,759.861111,1.00331,0.986533,0.819379,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S194,C,0.710634,8,101365.0,140784.722222,425.1,590.416667,0.999852,0.982048,0.878882,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S151,C,0.698317,9,194498.0,270136.111111,810.408333,1125.56713,0.729796,0.969135,0.307971,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S356,C,0.691707,10,130307.0,180981.944444,773.25,1073.958333,0.982618,0.975105,0.605686,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S352,A,0.689214,11,89031.0,148385.0,525.6,876.0,0.996988,0.973663,0.720072,1.0,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S108,B,0.676809,12,240950.0,365075.757576,1003.958333,1521.14899,0.887657,0.972646,0.450851,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S340,B,0.673004,13,171426.0,259736.363636,830.1,1257.727273,0.996663,0.986672,0.817689,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S247,C,0.672102,14,56698.0,78747.222222,241.55,335.486111,1.012464,0.975898,0.876997,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S143,A,0.645633,15,82787.0,137978.333333,433.45,722.416667,0.875404,0.921907,0.556847,1.0,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S131,B,0.636575,16,137512.0,208351.515152,676.35,1024.772727,0.986591,0.974765,0.797395,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S365,C,0.635223,17,41631.0,57820.833333,173.4625,240.920139,1.016382,0.966458,0.729429,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S140,B,0.631799,18,302047.0,457646.969697,1285.0,1946.969697,0.627822,0.757031,0.232427,0.9125,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S294,C,0.625237,19,18842.0,26169.444444,81.0,112.5,1.033514,0.925888,0.855343,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S284,C,0.610839,20,46597.0,64718.055556,194.154167,269.658565,1.023772,0.962468,0.546311,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S308,B,0.588374,21,136998.0,207572.727273,570.825,864.886364,0.735449,0.955099,0.511902,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S330,B,0.582389,22,136652.0,207048.484848,569.383333,862.70202,0.789987,0.96442,0.458539,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S218,C,0.578605,23,15483.0,21504.166667,84.1,116.805556,1.050407,0.878792,0.641364,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S266,A,0.578585,24,6519.0,10865.0,27.55,45.916667,1.159964,0.753391,0.892207,1.0,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S244,C,0.578359,25,16406.0,22786.111111,84.1,116.805556,0.965002,0.866167,0.655704,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S080,C,0.570533,26,19237.0,26718.055556,121.5,168.75,1.018909,0.867411,0.585946,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S123,A,0.560418,27,6449.0,10748.333333,28.0,46.666667,1.055483,0.780809,0.725856,1.0,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S031,B,0.553958,28,41207.0,62434.848485,179.55,272.045455,1.016102,0.962402,0.842889,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S348,A,0.544689,29,92421.0,154035.0,347.372745,578.954575,0.553058,0.844882,0.140583,0.808333,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S346,B,0.529847,30,23240.0,35212.121212,99.0,150.0,0.94051,0.926898,0.848717,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S189,A,0.529428,31,8892.0,14820.0,2.453642,4.089404,1.022422,0.87179,0.722391,0.629167,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S067,C,0.522348,32,233.0,323.611111,1.062747,1.476037,1.28022,0.849112,0.695177,0.704167,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S314,C,0.517673,33,1670.0,2319.444444,7.0,9.722222,0.542208,0.756952,0.534736,0.979167,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S307,A,0.517195,34,78196.0,130326.666667,374.25,623.75,0.766755,0.807471,0.209008,0.7125,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S040,B,0.510112,35,31905.0,48340.909091,132.9375,201.420455,0.985939,0.941111,0.641664,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S003,C,0.509403,36,13138.0,18247.222222,50.155977,69.66108,0.920092,0.838689,0.463869,0.795833,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S213,C,0.505098,37,246.0,341.666667,1.006135,1.39741,1.315508,0.799699,0.68746,0.679167,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S076,C,0.503757,38,376.0,522.222222,2.0,2.777778,1.35,0.717946,0.672396,0.820833,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S395,A,0.499705,39,75843.0,126405.0,213.521959,355.869932,0.719327,0.87626,0.397394,0.308333,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S005,A,0.499255,40,6912.0,11520.0,79.0,131.666667,1.057204,0.869644,0.721165,0.445833,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S374,C,0.496516,41,49224.0,68366.666667,977.541667,1357.696759,1.012569,0.762638,0.102809,1.0,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S139,B,0.496113,42,151862.0,230093.939394,655.625,993.371212,0.854367,0.742157,0.237884,0.925,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S367,B,0.49605,43,26335.0,39901.515152,148.2,224.545455,0.952786,0.916019,0.623035,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S007,A,0.493661,44,6948.0,11580.0,29.583333,49.305556,1.034544,0.650576,0.494584,1.0,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S364,B,0.491751,45,28763.0,43580.30303,121.020833,183.364899,0.990803,0.937389,0.544244,1.0,1.1,0.66,,,
supplier_top50,,,,,,,,,,,,,S037,C,0.490495,46,50686.0,70397.222222,195.049628,270.902262,0.74894,0.825648,0.295476,0.654167,1.0,0.72,,,
supplier_top50,,,,,,,,,,,,,S114,A,0.489907,47,10931.0,18218.333333,45.744723,76.241206,0.749571,0.791808,0.253812,0.954167,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S046,A,0.488525,48,197.0,328.333333,1.0,1.666667,0.887387,0.786897,0.694196,0.583333,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S269,A,0.480813,49,211.0,351.666667,1.0,1.666667,0.35,0.764868,0.666909,0.595833,1.2,0.6,,,
supplier_top50,,,,,,,,,,,,,S211,A,0.47785,50,58.0,96.666667,0.313272,0.522119,0.35,0.89388,0.803968,0.225,1.2,0.6,,,
order_plan_sample,1,,1596.725321,1574.55,1574.55,2624.25,,,,,,,S229,A,,,,,,,,,,,,,,,
order_plan_sample,1,,706.948695,708.75,708.75,1181.25,,,,,,,S275,A,,,,,,,,,,,,,,,
order_plan_sample,1,,675.27408,676.0,676.0,1126.666667,,,,,,,S329,A,,,,,,,,,,,,,,,
order_plan_sample,1,,989.798965,994.55,994.55,1657.583333,,,,,,,S282,A,,,,,,,,,,,,,,,
order_plan_sample,1,,527.18789,525.6,525.6,876.0,,,,,,,S352,A,,,,,,,,,,,,,,,
order_plan_sample,1,,495.142814,433.45,433.45,722.416667,,,,,,,S143,A,,,,,,,,,,,,,,,
order_plan_sample,1,,23.750737,27.55,27.55,45.916667,,,,,,,S266,A,,,,,,,,,,,,,,,
order_plan_sample,1,,26.528139,28.0,28.0,46.666667,,,,,,,S123,A,,,,,,,,,,,,,,,
order_plan_sample,1,,628.094603,347.372745,347.372745,578.954575,,,,,,,S348,A,,,,,,,,,,,,,,,
order_plan_sample,1,,2.399833,2.453642,2.453642,4.089403,,,,,,,S189,A,,,,,,,,,,,,,,,
order_plan_sample,1,,488.095937,374.25,374.25,623.75,,,,,,,S307,A,,,,,,,,,,,,,,,
order_plan_sample,1,,296.835735,213.521959,213.521959,355.869932,,,,,,,S395,A,,,,,,,,,,,,,,,
order_plan_sample,1,,74.725408,79.0,79.0,131.666667,,,,,,,S005,A,,,,,,,,,,,,,,,
order_plan_sample,1,,28.595529,29.583333,29.583333,49.305555,,,,,,,S007,A,,,,,,,,,,,,,,,
order_plan_sample,1,,61.027872,45.744723,45.744723,76.241205,,,,,,,S114,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.126904,1.0,1.0,1.666667,,,,,,,S046,A,,,,,,,,,,,,,,,
order_plan_sample,1,,2.857143,1.0,1.0,1.666667,,,,,,,S269,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.895063,0.313272,0.313272,0.52212,,,,,,,S211,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.476191,0.166667,0.166667,0.277778,,,,,,,S295,A,,,,,,,,,,,,,,,
order_plan_sample,1,,61.104918,36.229167,36.229167,60.381945,,,,,,,S291,A,,,,,,,,,,,,,,,
order_plan_sample,1,,21.5,7.525,7.525,12.541667,,,,,,,S150,A,,,,,,,,,,,,,,,
order_plan_sample,1,,4.850519,2.0,2.0,3.333333,,,,,,,S066,A,,,,,,,,,,,,,,,
order_plan_sample,1,,158.14877,139.55,139.55,232.583333,,,,,,,S273,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.505102,2.0,2.0,3.333333,,,,,,,S221,A,,,,,,,,,,,,,,,
order_plan_sample,1,,5.714286,2.0,2.0,3.333333,,,,,,,S064,A,,,,,,,,,,,,,,,
order_plan_sample,1,,31.364471,26.46349,26.46349,44.105817,,,,,,,S078,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.595237,0.208333,0.208333,0.347222,,,,,,,S299,A,,,,,,,,,,,,,,,
order_plan_sample,1,,2.721106,3.0,3.0,5.0,,,,,,,S152,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.542683,2.0,2.0,3.333333,,,,,,,S237,A,,,,,,,,,,,,,,,
order_plan_sample,1,,3.974871,2.0,2.0,3.333333,,,,,,,S115,A,,,,,,,,,,,,,,,
order_plan_sample,1,,47.500583,39.333333,39.333333,65.555555,,,,,,,S292,A,,,,,,,,,,,,,,,
order_plan_sample,1,,5.714286,2.0,2.0,3.333333,,,,,,,S157,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.68718,2.0,2.0,3.333333,,,,,,,S075,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.809659,0.369318,0.369318,0.61553,,,,,,,S304,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.708617,0.248016,0.248016,0.41336,,,,,,,S165,A,,,,,,,,,,,,,,,
order_plan_sample,1,,187.498159,140.0,140.0,233.333333,,,,,,,S154,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.034347,0.043356,0.043356,0.07226,,,,,,,S106,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.040322,0.051747,0.051747,0.086245,,,,,,,S053,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.09838,0.104167,0.104167,0.173612,,,,,,,S203,A,,,,,,,,,,,,,,,
order_plan_sample,1,,3.150589,3.645833,3.645833,6.076388,,,,,,,S318,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.690477,0.604167,0.604167,1.006945,,,,,,,S065,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.342857,0.12,0.12,0.2,,,,,,,S219,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.046568,0.045343,0.045343,0.075572,,,,,,,S016,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.119049,0.041667,0.041667,0.069445,,,,,,,S021,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.888803,1.1875,1.1875,1.979167,,,,,,,S178,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.041667,0.041667,0.041667,0.069445,,,,,,,S337,A,,,,,,,,,,,,,,,
order_plan_sample,1,,2.276029,0.79661,0.79661,1.327683,,,,,,,S265,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.084596,0.078283,0.078283,0.130472,,,,,,,S296,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.051471,0.05433,0.05433,0.09055,,,,,,,S128,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.041666,0.036458,0.036458,0.060763,,,,,,,S014,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.193722,0.083333,0.083333,0.138888,,,,,,,S274,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.085391,0.083333,0.083333,0.138888,,,,,,,S027,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.105,0.09,0.09,0.15,,,,,,,S052,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.14881,0.125,0.125,0.208333,,,,,,,S132,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.046371,0.049059,0.049059,0.081765,,,,,,,S122,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.066358,0.049383,0.049383,0.082305,,,,,,,S087,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.122354,0.042824,0.042824,0.071373,,,,,,,S309,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.198485,0.763636,0.763636,1.272727,,,,,,,S035,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.173176,0.10026,0.10026,0.1671,,,,,,,S312,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.311906,0.109167,0.109167,0.181945,,,,,,,S102,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.697802,1.5,1.5,2.5,,,,,,,S002,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.116228,0.083333,0.083333,0.138888,,,,,,,S049,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.287672,0.166667,0.166667,0.277778,,,,,,,S091,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.055556,0.041667,0.041667,0.069445,,,,,,,S255,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.096666,0.083333,0.083333,0.138888,,,,,,,S116,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.067402,0.034314,0.034314,0.05719,,,,,,,S056,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.306548,0.299107,0.299107,0.498512,,,,,,,S381,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.061459,0.041667,0.041667,0.069445,,,,,,,S196,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.809952,0.583333,0.583333,0.972222,,,,,,,S217,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.178031,0.068182,0.068182,0.113637,,,,,,,S038,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.347826,0.276268,0.276268,0.460447,,,,,,,S332,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.476191,0.166667,0.166667,0.277778,,,,,,,S317,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.178571,0.0625,0.0625,0.104167,,,,,,,S341,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.267857,0.09375,0.09375,0.15625,,,,,,,S145,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.238094,0.083333,0.083333,0.138888,,,,,,,S205,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.14194,0.049679,0.049679,0.082798,,,,,,,S278,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.07716,0.044753,0.044753,0.074588,,,,,,,S082,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.171957,0.083333,0.083333,0.138888,,,,,,,S243,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.112783,0.039474,0.039474,0.06579,,,,,,,S109,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.178571,0.0625,0.0625,0.104167,,,,,,,S242,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.112145,0.095301,0.095301,0.158835,,,,,,,S159,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.652174,0.228261,0.228261,0.380435,,,,,,,S163,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.119049,0.041667,0.041667,0.069445,,,,,,,S083,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.135135,0.0625,0.0625,0.104167,,,,,,,S187,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.090477,0.031667,0.031667,0.052778,,,,,,,S396,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.29762,0.104167,0.104167,0.173612,,,,,,,S185,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.178571,0.0625,0.0625,0.104167,,,,,,,S184,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.128969,0.045139,0.045139,0.075232,,,,,,,S043,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.280951,0.098333,0.098333,0.163888,,,,,,,S302,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.357143,0.125,0.125,0.208333,,,,,,,S130,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.11012,0.038542,0.038542,0.064237,,,,,,,S158,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.146103,0.051136,0.051136,0.085227,,,,,,,S198,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.305147,0.245098,0.245098,0.408497,,,,,,,S226,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.155186,0.054315,0.054315,0.090525,,,,,,,S096,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.133334,0.046667,0.046667,0.077778,,,,,,,S101,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.147514,0.05163,0.05163,0.08605,,,,,,,S354,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.538394,0.895833,0.895833,1.493055,,,,,,,S071,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.390211,0.136574,0.136574,0.227623,,,,,,,S148,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.178571,0.0625,0.0625,0.104167,,,,,,,S372,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.714286,0.6,0.6,1.0,,,,,,,S394,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.11508,0.040278,0.040278,0.06713,,,,,,,S051,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1.265626,0.5625,0.5625,0.9375,,,,,,,S144,A,,,,,,,,,,,,,,,
order_plan_sample,1,,2.142857,0.75,0.75,1.25,,,,,,,S104,A,,,,,,,,,,,,,,,
order_plan_sample,1,,0.575397,0.201389,0.201389,0.335648,,,,,,,S119,A,,,,,,,,,,,,,,,
order_plan_sample,1,,1131.020578,1003.958333,1003.958333,1521.148989,,,,,,,S108,B,,,,,,,,,,,,,,,
order_plan_sample,1,,832.879318,830.1,830.1,1257.727273,,,,,,,S340,B,,,,,,,,,,,,,,,
order_plan_sample,1,,685.542439,676.35,676.35,1024.772727,,,,,,,S131,B,,,,,,,,,,,,,,,
order_plan_sample,1,,2046.758476,1285.0,1285.0,1946.969697,,,,,,,S140,B,,,,,,,,,,,,,,,
order_plan_sample,1,,776.15851,570.825,570.825,864.886364,,,,,,,S308,B,,,,,,,,,,,,,,,
order_plan_sample,1,,720.750257,569.383333,569.383333,862.70202,,,,,,,S330,B,,,,,,,,,,,,,,,
order_plan_sample,1,,176.704701,179.55,179.55,272.045455,,,,,,,S031,B,,,,,,,,,,,,,,,
order_plan_sample,1,,105.262039,99.0,99.0,150.0,,,,,,,S346,B,,,,,,,,,,,,,,,
order_plan_sample,1,,134.833392,132.9375,132.9375,201.420455,,,,,,,S040,B,,,,,,,,,,,,,,,
order_plan_sample,1,,767.380997,655.625,655.625,993.371212,,,,,,,S139,B,,,,,,,,,,,,,,,
order_plan_sample,1,,155.543847,148.2,148.2,224.545455,,,,,,,S367,B,,,,,,,,,,,,,,,
order_plan_sample,1,,122.144193,121.020833,121.020833,183.364898,,,,,,,S364,B,,,,,,,,,,,,,,,
order_plan_sample,1,,133.979126,100.170833,100.170833,151.773989,,,,,,,S055,B,,,,,,,,,,,,,,,
order_plan_sample,1,,0.192308,0.166667,0.166667,0.252526,,,,,,,S397,B,,,,,,,,,,,,,,,
order_plan_sample,1,,0.244391,0.208333,0.208333,0.315656,,,,,,,S180,B,,,,,,,,,,,,,,,
order_plan_sample,1,,1.612591,2.0,2.0,3.030303,,,,,,,S098,B,,,,,,,,,,,,,,,
transport_plan_sample,1,,,,1574.55,,,,,,,,S229,A,,,,,,,,,,,,,T3,1574.55,0.0
transport_plan_sample,1,,,,708.75,,,,,,,,S275,A,,,,,,,,,,,,,T3,708.75,0.0
transport_plan_sample,1,,,,676.0,,,,,,,,S329,A,,,,,,,,,,,,,T3,676.0,0.0
transport_plan_sample,1,,,,994.55,,,,,,,,S282,A,,,,,,,,,,,,,T3,994.55,0.0
transport_plan_sample,1,,,,525.6,,,,,,,,S352,A,,,,,,,,,,,,,T3,525.6,0.0
transport_plan_sample,1,,,,433.45,,,,,,,,S143,A,,,,,,,,,,,,,T3,433.45,0.0
transport_plan_sample,1,,,,27.55,,,,,,,,S266,A,,,,,,,,,,,,,T3,27.55,0.0
transport_plan_sample,1,,,,28.0,,,,,,,,S123,A,,,,,,,,,,,,,T3,28.0,0.0
transport_plan_sample,1,,,,347.372745,,,,,,,,S348,A,,,,,,,,,,,,,T3,347.372745,0.0
transport_plan_sample,1,,,,2.453642,,,,,,,,S189,A,,,,,,,,,,,,,T3,2.453642,0.0
transport_plan_sample,1,,,,374.25,,,,,,,,S307,A,,,,,,,,,,,,,T3,374.25,0.0
