x,observed_y,predicted_y,residual
67398.0,67447.0,-2091908.347632,2159355.347632
67399.0,66945.0,-2173484.018116,2240429.018116
67400.0,67448.0,-2255062.108356,2322510.108356
67401.0,67449.0,-2336642.618356,2404091.618356
67402.0,67063.0,-2418225.548112,2485288.548112
67403.0,67450.0,-2499810.897628,2567260.897628
67404.0,67432.0,-2581398.6669,2648830.6669
67405.0,67263.0,-2662988.855931,2730251.855931
67451.0,0.0,-6418753.309669,6418753.309669
67280.0,3390939.0,7517031.648973,-4126092.648973
67280.0,3390940.0,7517031.648973,-4126091.648973
67280.0,3390941.0,7517031.648973,-4126090.648973
67280.0,3390942.0,7517031.648973,-4126089.648973
67280.0,9902669.0,7517031.648973,2385637.351027
67280.0,40826107.0,7517031.648973,33309075.351027
67280.0,4420531.0,7517031.648973,-3096500.648973
67280.0,4420532.0,7517031.648973,-3096499.648973
67280.0,15040454.0,7517031.648973,7523422.351027
67280.0,40829320.0,7517031.648973,33312288.351027
67280.0,2032326.0,7517031.648973,-5484705.648973
67280.0,14678366.0,7517031.648973,7161334.351027
67280.0,167875.0,7517031.648973,-7349156.648973
67280.0,167876.0,7517031.648973,-7349155.648973
67280.0,167877.0,7517031.648973,-7349154.648973
67280.0,167878.0,7517031.648973,-7349153.648973
67280.0,13428924.0,7517031.648973,5911892.351027
67280.0,167879.0,7517031.648973,-7349152.648973
67280.0,13690002.0,7517031.648973,6172970.351027
67280.0,13690003.0,7517031.648973,6172971.351027
67280.0,10769077.0,7517031.648973,3252045.351027
67280.0,15462965.0,7517031.648973,7945933.351027
67280.0,18308605.0,7517031.648973,10791573.351027
67280.0,9279217.0,7517031.648973,1762185.351027
67280.0,15459892.0,7517031.648973,7942860.351027
67280.0,15459893.0,7517031.648973,7942861.351027
67280.0,13338965.0,7517031.648973,5821933.351027
67280.0,10644182.0,7517031.648973,3127150.351027
67280.0,5075766.0,7517031.648973,-2441265.648973
67280.0,5075767.0,7517031.648973,-2441264.648973
67280.0,5075768.0,7517031.648973,-2441263.648973
67280.0,5075769.0,7517031.648973,-2441262.648973
67280.0,5075770.0,7517031.648973,-2441261.648973
67280.0,5075771.0,7517031.648973,-2441260.648973
67280.0,5075772.0,7517031.648973,-2441259.648973
67280.0,5075773.0,7517031.648973,-2441258.648973
67280.0,5075774.0,7517031.648973,-2441257.648973
67280.0,5075775.0,7517031.648973,-2441256.648973
67280.0,5075776.0,7517031.648973,-2441255.648973
67280.0,5075777.0,7517031.648973,-2441254.648973
67280.0,8170111.0,7517031.648973,653079.351027
67280.0,8170112.0,7517031.648973,653080.351027
67280.0,8170113.0,7517031.648973,653081.351027
67280.0,8170114.0,7517031.648973,653082.351027
67280.0,8170115.0,7517031.648973,653083.351027
67280.0,8170116.0,7517031.648973,653084.351027
67280.0,8170117.0,7517031.648973,653085.351027
67280.0,8170118.0,7517031.648973,653086.351027
67280.0,8170119.0,7517031.648973,653087.351027
67280.0,8170120.0,7517031.648973,653088.351027
67280.0,8170121.0,7517031.648973,653089.351027
67280.0,8170122.0,7517031.648973,653090.351027
67280.0,8170123.0,7517031.648973,653091.351027
67280.0,8170124.0,7517031.648973,653092.351027
67280.0,8170125.0,7517031.648973,653093.351027
67280.0,8170126.0,7517031.648973,653094.351027
67280.0,8170127.0,7517031.648973,653095.351027
67280.0,8170128.0,7517031.648973,653096.351027
67280.0,8170129.0,7517031.648973,653097.351027
67280.0,8170130.0,7517031.648973,653098.351027
67280.0,8170131.0,7517031.648973,653099.351027
67280.0,8170132.0,7517031.648973,653100.351027
67280.0,8170133.0,7517031.648973,653101.351027
67280.0,8170134.0,7517031.648973,653102.351027
67280.0,14470211.0,7517031.648973,6953179.351027
67280.0,1056016.0,7517031.648973,-6461015.648973
67280.0,5432505.0,7517031.648973,-2084526.648973
67280.0,14470262.0,7517031.648973,6953230.351027
67280.0,4869566.0,7517031.648973,-2647465.648973
67280.0,4869567.0,7517031.648973,-2647464.648973
67280.0,14470281.0,7517031.648973,6953249.351027
67280.0,15040520.0,7517031.648973,7523488.351027
67280.0,3524109.0,7517031.648973,-3992922.648973
67280.0,14366041.0,7517031.648973,6849009.351027
67280.0,14470310.0,7517031.648973,6953278.351027
67280.0,11683940.0,7517031.648973,4166908.351027
67280.0,11597621.0,7517031.648973,4080589.351027
67280.0,11664056.0,7517031.648973,4147024.351027
67280.0,11664057.0,7517031.648973,4147025.351027
67280.0,14868171.0,7517031.648973,7351139.351027
67280.0,5466141.0,7517031.648973,-2050890.648973
67280.0,5793688.0,7517031.648973,-1723343.648973
67280.0,13875244.0,7517031.648973,6358212.351027
67280.0,15349574.0,7517031.648973,7832542.351027
67280.0,18676160.0,7517031.648973,11159128.351027
67280.0,14466124.0,7517031.648973,6949092.351027
67280.0,14470332.0,7517031.648973,6953300.351027
67280.0,16868010.0,7517031.648973,9350978.351027
67280.0,14470337.0,7517031.648973,6953305.351027
67280.0,16864075.0,7517031.648973,9347043.351027
67280.0,17249775.0,7517031.648973,9732743.351027
67280.0,11386906.0,7517031.648973,3869874.351027
67280.0,5466315.0,7517031.648973,-2050716.648973
67280.0,13899185.0,7517031.648973,6382153.351027
67280.0,12622172.0,7517031.648973,5105140.351027
67280.0,13866361.0,7517031.648973,6349329.351027
67280.0,5529466.0,7517031.648973,-1987565.648973
67280.0,5466340.0,7517031.648973,-2050691.648973
67280.0,12622180.0,7517031.648973,5105148.351027
67280.0,40850699.0,7517031.648973,33333667.351027
67280.0,20064159.0,7517031.648973,12547127.351027
67280.0,17449748.0,7517031.648973,9932716.351027
67280.0,5357310.0,7517031.648973,-2159721.648973
67280.0,15626658.0,7517031.648973,8109626.351027
67280.0,15626659.0,7517031.648973,8109627.351027
67280.0,15626660.0,7517031.648973,8109628.351027
67280.0,4305024.0,7517031.648973,-3212007.648973
67280.0,5610208.0,7517031.648973,-1906823.648973
67280.0,6385652.0,7517031.648973,-1131379.648973
67280.0,6385653.0,7517031.648973,-1131378.648973
67280.0,6385654.0,7517031.648973,-1131377.648973
67280.0,6385655.0,7517031.648973,-1131376.648973
67280.0,6385656.0,7517031.648973,-1131375.648973
67280.0,331214.0,7517031.648973,-7185817.648973
67280.0,14874029.0,7517031.648973,7356997.351027
67280.0,14384356.0,7517031.648973,6867324.351027
67280.0,14384357.0,7517031.648973,6867325.351027
67280.0,4080391.0,7517031.648973,-3436640.648973
67280.0,8170165.0,7517031.648973,653133.351027
67280.0,8170166.0,7517031.648973,653134.351027
67280.0,8170167.0,7517031.648973,653135.351027
67280.0,8170168.0,7517031.648973,653136.351027
67280.0,8170169.0,7517031.648973,653137.351027
67280.0,8170170.0,7517031.648973,653138.351027
67280.0,8170171.0,7517031.648973,653139.351027
67280.0,8170172.0,7517031.648973,653140.351027
67280.0,8170173.0,7517031.648973,653141.351027
67280.0,8170174.0,7517031.648973,653142.351027
67280.0,8170175.0,7517031.648973,653143.351027
67280.0,8170176.0,7517031.648973,653144.351027
67280.0,8170177.0,7517031.648973,653145.351027
67280.0,8170178.0,7517031.648973,653146.351027
67280.0,8170179.0,7517031.648973,653147.351027
67280.0,8170180.0,7517031.648973,653148.351027
67280.0,8170181.0,7517031.648973,653149.351027
67280.0,8170182.0,7517031.648973,653150.351027
67280.0,8170183.0,7517031.648973,653151.351027
67280.0,8170184.0,7517031.648973,653152.351027
67280.0,8170185.0,7517031.648973,653153.351027
67280.0,8170186.0,7517031.648973,653154.351027
67280.0,8170187.0,7517031.648973,653155.351027
67280.0,40181581.0,7517031.648973,32664549.351027
67280.0,7369591.0,7517031.648973,-147440.648973
67280.0,277742.0,7517031.648973,-7239289.648973
67280.0,277743.0,7517031.648973,-7239288.648973
67280.0,277744.0,7517031.648973,-7239287.648973
67280.0,277745.0,7517031.648973,-7239286.648973
67280.0,277746.0,7517031.648973,-7239285.648973
67280.0,277747.0,7517031.648973,-7239284.648973
67280.0,277748.0,7517031.648973,-7239283.648973
67280.0,277749.0,7517031.648973,-7239282.648973
67280.0,277750.0,7517031.648973,-7239281.648973
67280.0,277751.0,7517031.648973,-7239280.648973
67280.0,277752.0,7517031.648973,-7239279.648973
67280.0,277753.0,7517031.648973,-7239278.648973
67280.0,277754.0,7517031.648973,-7239277.648973
67280.0,277755.0,7517031.648973,-7239276.648973
67280.0,277756.0,7517031.648973,-7239275.648973
67280.0,277757.0,7517031.648973,-7239274.648973
67280.0,115907.0,7517031.648973,-7401124.648973
67280.0,40181585.0,7517031.648973,32664553.351027
67280.0,5938001.0,7517031.648973,-1579030.648973
67280.0,5938002.0,7517031.648973,-1579029.648973
67280.0,331230.0,7517031.648973,-7185801.648973
67280.0,331235.0,7517031.648973,-7185796.648973
67280.0,5565434.0,7517031.648973,-1951597.648973
67280.0,1227551.0,7517031.648973,-6289480.648973
67280.0,1227552.0,7517031.648973,-6289479.648973
67280.0,1227553.0,7517031.648973,-6289478.648973
67280.0,1227554.0,7517031.648973,-6289477.648973
67280.0,18877350.0,7517031.648973,11360318.351027
67280.0,18877351.0,7517031.648973,11360319.351027
67280.0,18877352.0,7517031.648973,11360320.351027
67280.0,18877353.0,7517031.648973,11360321.351027
67280.0,7215420.0,7517031.648973,-301611.648973
