x,observed_y,predicted_y,residual
43488.609595,6004020656.0,6004025756.042196,-5100.042196
43489.466435,6004020823.0,6004025771.497406,-4948.497406
43489.466435,6004020826.0,6004025771.497406,-4945.497406
43489.466435,6004020827.0,6004025771.497406,-4944.497406
43489.466435,6004020828.0,6004025771.497406,-4943.497406
43489.590822,6004020173.0,6004025773.353613,-5600.353613
43489.590822,6004020372.0,6004025773.353613,-5401.353613
43489.590822,6004020656.0,6004025773.353613,-5117.353613
43489.590822,6004020725.0,6004025773.353613,-5048.353613
43489.590822,6004020764.0,6004025773.353613,-5009.353613
43489.590822,6004020768.0,6004025773.353613,-5005.353613
43489.590822,6004020790.0,6004025773.353613,-4983.353613
43489.590822,6004020790.0,6004025773.353613,-4983.353613
43489.590822,6004020795.0,6004025773.353613,-4978.353613
43489.590822,6004020823.0,6004025773.353613,-4950.353613
43489.590822,6004020826.0,6004025773.353613,-4947.353613
43489.590822,6004020907.0,6004025773.353613,-4866.353613
43489.590822,6004020918.0,6004025773.353613,-4855.353613
43489.590822,6004020923.0,6004025773.353613,-4850.353613
43489.703322,6004020622.0,6004025774.947848,-5152.947848
43490.415822,6004020373.0,6004025783.178873,-5410.178873
43493.469977,6004020374.0,6004025781.946278,-5407.946278
43493.469977,6004020375.0,6004025781.946278,-5406.946278
43493.469977,6004020503.0,6004025781.946278,-5278.946278
43493.469977,6004020503.0,6004025781.946278,-5278.946278
43493.469977,6004020504.0,6004025781.946278,-5277.946278
43493.469977,6004020622.0,6004025781.946278,-5159.946278
43493.469977,6004020841.0,6004025781.946278,-4940.946278
43494.394919,6004020018.0,6004025769.890772,-5751.890772
43494.394919,6004020025.0,6004025769.890772,-5744.890772
43494.394919,6004020031.0,6004025769.890772,-5738.890772
43494.582431,6004100008.0,6004025766.784664,74241.215336
43495.619896,6004100008.0,6004025745.565254,74262.434746
43508.563472,6004020372.0,6004024906.421227,-4534.421227
43508.563472,6004020372.0,6004024906.421227,-4534.421227
43508.563472,6004020417.0,6004024906.421227,-4489.421227
43508.563472,6004020417.0,6004024906.421227,-4489.421227
43508.563472,6004020493.0,6004024906.421227,-4413.421227
43508.563472,6004020725.0,6004024906.421227,-4181.421227
43508.563472,6004020887.0,6004024906.421227,-4019.421227
43508.563472,6004020887.0,6004024906.421227,-4019.421227
43508.563472,6004020918.0,6004024906.421227,-3988.421227
43508.563472,6004020920.0,6004024906.421227,-3986.421227
43508.663461,6004020080.0,6004024895.799151,-4815.799151
43508.663461,6004020370.0,6004024895.799151,-4525.799151
43508.663461,6004020372.0,6004024895.799151,-4523.799151
43508.663461,6004020375.0,6004024895.799151,-4520.799151
43508.663461,6004020418.0,6004024895.799151,-4477.799151
43508.663461,6004020503.0,6004024895.799151,-4392.799151
43508.663461,6004020504.0,6004024895.799151,-4391.799151
43508.663461,6004020622.0,6004024895.799151,-4273.799151
43508.663461,6004020840.0,6004024895.799151,-4055.799151
43508.663461,6004020841.0,6004024895.799151,-4054.799151
43508.663461,6004020847.0,6004024895.799151,-4048.799151
43508.663461,6004020863.0,6004024895.799151,-4032.799151
43508.663461,6004020887.0,6004024895.799151,-4008.799151
43508.663461,6004020918.0,6004024895.799151,-3977.799151
43508.663461,6004100008.0,6004024895.799151,75112.200849
43508.663461,6004100008.0,6004024895.799151,75112.200849
43508.667627,6004020656.0,6004024895.355137,-4239.355137
43508.667627,6004020918.0,6004024895.355137,-3977.355137
