time_s,position_cm,air_temperature_c,center_temperature_c
50.0,65.0,216.270695,71.742827
50.5,65.65,216.270695,72.405226
51.0,66.3,216.270695,73.064589
51.5,66.95,216.270695,73.72093
52.0,67.6,216.270695,74.374263
52.5,68.25,216.270695,75.024602
53.0,68.9,216.270695,75.67196
53.5,69.55,216.270695,76.316351
54.0,70.2,216.270695,76.957788
54.5,70.85,216.270695,77.596286
55.0,71.5,216.270695,78.231857
55.5,72.15,216.270695,78.864516
56.0,72.8,216.270695,79.494275
56.5,73.45,216.270695,80.121147
57.0,74.1,216.270695,80.745147
57.5,74.75,216.270695,81.366286
58.0,75.4,216.270695,81.984579
58.5,76.05,216.270695,82.600038
59.0,76.7,216.270695,83.212676
59.5,77.35,216.270695,83.822507
60.0,78.0,216.270695,84.429542
60.5,78.65,216.270695,85.033795
61.0,79.3,216.270695,85.635279
61.5,79.95,216.270695,86.234007
62.0,80.6,216.270695,86.82999
62.5,81.25,216.270695,87.423241
63.0,81.9,216.270695,88.013774
63.5,82.55,216.270695,88.6016
64.0,83.2,216.270695,89.186732
64.5,83.85,216.270695,89.769182
65.0,84.5,216.270695,90.348963
65.5,85.15,216.270695,90.926086
66.0,85.8,216.270695,91.500564
66.5,86.45,216.270695,92.07241
67.0,87.1,216.270695,92.641634
67.5,87.75,216.270695,93.20825
68.0,88.4,216.270695,93.772269
68.5,89.05,216.270695,94.333703
69.0,89.7,216.270695,94.892563
69.5,90.35,216.270695,95.448862
70.0,91.0,216.270695,96.002612
70.5,91.65,216.270695,96.553824
71.0,92.3,216.270695,97.102509
71.5,92.95,216.270695,97.64868
72.0,93.6,216.270695,98.192347
72.5,94.25,216.270695,98.733523
73.0,94.9,216.270695,99.272218
73.5,95.55,216.270695,99.808445
74.0,96.2,216.270695,100.342214
74.5,96.85,216.270695,100.873536
75.0,97.5,216.270695,101.402423
75.5,98.15,216.270695,101.928887
76.0,98.8,216.270695,102.452937
76.5,99.45,216.270695,102.974586
77.0,100.1,216.270695,103.493843
77.5,100.75,216.270695,104.010721
78.0,101.4,216.270695,104.52523
78.5,102.05,216.270695,105.037381
79.0,102.7,216.270695,105.547185
79.5,103.35,216.270695,106.054652
80.0,104.0,216.270695,106.559793
80.5,104.65,216.270695,107.062619
81.0,105.3,216.270695,107.563141
81.5,105.95,216.270695,108.061368
82.0,106.6,216.270695,108.557313
82.5,107.25,216.270695,109.050984
83.0,107.9,216.270695,109.542392
83.5,108.55,216.270695,110.031548
84.0,109.2,216.270695,110.518463
84.5,109.85,216.270695,111.003146
85.0,110.5,216.270695,111.485607
85.5,111.15,216.270695,111.965857
86.0,111.8,216.270695,112.443906
86.5,112.45,216.270695,112.919764
87.0,113.1,216.270695,113.393441
87.5,113.75,216.270695,113.864947
88.0,114.4,216.270695,114.334293
88.5,115.05,216.270695,114.801487
89.0,115.7,216.270695,115.26654
89.5,116.35,216.270695,115.729461
90.0,117.0,216.270695,116.190261
90.5,117.65,216.270695,116.648949
91.0,118.3,216.270695,117.105534
91.5,118.95,216.270695,117.560027
92.0,119.6,216.270695,118.012437
92.5,120.25,216.270695,118.462773
93.0,120.9,216.270695,118.911046
93.5,121.55,216.270695,119.357264
94.0,122.2,216.270695,119.801437
94.5,122.85,216.270695,120.243574
95.0,123.5,216.270695,120.683684
95.5,124.15,216.270695,121.121778
96.0,124.8,216.270695,121.557864
96.5,125.45,216.270695,121.991951
97.0,126.1,216.270695,122.424048
97.5,126.75,216.270695,122.854166
98.0,127.4,216.270695,123.282311
98.5,128.05,216.270695,123.708495
99.0,128.7,216.270695,124.132725
99.5,129.35,216.270695,124.555011
100.0,130.0,216.270695,124.975362
100.5,130.65,216.270695,125.393786
101.0,131.3,216.270695,125.810292
101.5,131.95,216.270695,126.22489
102.0,132.6,216.270695,126.637587
102.5,133.25,216.270695,127.048392
103.0,133.9,216.270695,127.457315
103.5,134.55,216.270695,127.864364
104.0,135.2,216.270695,128.269547
104.5,135.85,216.270695,128.672873
105.0,136.5,216.270695,129.074351
105.5,137.15,216.270695,129.473989
106.0,137.8,216.270695,129.871795
106.5,138.45,216.270695,130.267777
107.0,139.1,216.270695,130.661945
107.5,139.75,216.270695,131.054306
108.0,140.4,216.270695,131.444869
108.5,141.05,216.270695,131.833642
109.0,141.7,216.270695,132.220634
109.5,142.35,216.270695,132.605851
110.0,143.0,216.270695,132.989303
110.5,143.65,216.270695,133.370998
111.0,144.3,216.270695,133.750943
111.5,144.95,216.270695,134.129147
112.0,145.6,216.270695,134.505617
112.5,146.25,216.270695,134.880362
113.0,146.9,216.270695,135.25339
113.5,147.55,216.270695,135.624708
114.0,148.2,216.270695,135.994324
114.5,148.85,216.270695,136.362246
115.0,149.5,216.270695,136.728481
115.5,150.15,216.270695,137.093039
116.0,150.8,216.270695,137.455925
116.5,151.45,216.270695,137.817148
117.0,152.1,216.270695,138.176716
117.5,152.75,216.270695,138.534636
118.0,153.4,216.270695,138.890915
118.5,154.05,216.270695,139.245561
119.0,154.7,216.270695,139.598582
119.5,155.35,216.270695,139.949985
120.0,156.0,216.270695,140.299778
120.5,156.65,216.270695,140.647967
121.0,157.3,216.270695,140.99456
121.5,157.95,216.270695,141.339565
122.0,158.6,216.270695,141.682989
122.5,159.25,216.270695,142.024839
123.0,159.9,216.270695,142.365122
123.5,160.55,216.270695,142.703845
124.0,161.2,216.270695,143.041016
124.5,161.85,216.270695,143.376642
125.0,162.5,216.270695,143.710729
125.5,163.15,216.270695,144.043286
126.0,163.8,216.270695,144.374318
126.5,164.45,216.270695,144.703832
127.0,165.1,216.270695,145.031837
127.5,165.75,216.270695,145.358338
128.0,166.4,216.270695,145.683343
128.5,167.05,216.270695,146.006859
129.0,167.7,216.270695,146.328891
129.5,168.35,216.270695,146.649448
130.0,169.0,216.270695,146.968536
130.5,169.65,216.270695,147.286161
131.0,170.3,216.270695,147.60233
131.5,170.95,216.270695,147.91705
132.0,171.6,216.270695,148.230328
132.5,172.25,216.270695,148.54217
133.0,172.9,216.270695,148.852583
133.5,173.55,216.270695,149.161573
134.0,174.2,216.270695,149.469147
134.5,174.85,216.270695,149.775311
135.0,175.5,216.270695,150.080073
135.5,176.15,216.270695,150.383437
136.0,176.8,216.270695,150.685411
136.5,177.45,216.270695,150.986001
137.0,178.1,216.270695,151.285213
137.5,178.75,216.270695,151.583054
138.0,179.4,216.270695,151.87953
138.5,180.05,216.270695,152.174647
139.0,180.7,216.270695,152.468411
139.5,181.35,216.270695,152.760829
140.0,182.0,216.270695,153.051907
140.5,182.65,216.270695,153.341651
141.0,183.3,216.270695,153.630067
141.5,183.95,216.270695,153.917161
142.0,184.6,216.270695,154.202939
142.5,185.25,216.270695,154.487408
143.0,185.9,216.270695,154.770572
143.5,186.55,216.270695,155.052439
144.0,187.2,216.270695,155.333014
144.5,187.85,216.270695,155.612303
145.0,188.5,216.270695,155.890312
145.5,189.15,216.270695,156.167047
146.0,189.8,216.270695,156.442514
146.5,190.45,216.270695,156.716718
147.0,191.1,216.270695,156.989665
147.5,191.75,216.270695,157.261361
148.0,192.4,216.270695,157.531812
148.5,193.05,216.270695,157.801024
149.0,193.7,216.270695,158.069002
149.5,194.35,216.270695,158.335751
150.0,195.0,216.270695,158.601278
150.5,195.65,216.270695,158.865588
151.0,196.3,216.270695,159.128687
151.5,196.95,216.270695,159.39058
152.0,197.6,216.91688,159.651272
152.5,198.25,221.117081,159.913731
153.0,198.9,225.317282,160.194238
153.5,199.55,229.517483,160.492709
154.0,200.2,233.717684,160.809063
154.5,200.85,237.917885,161.143217
155.0,201.5,242.118086,161.49509
155.5,202.15,246.318287,161.864601
156.0,202.8,248.579934,162.251668
156.5,203.45,248.579934,162.647327
157.0,204.1,248.579934,163.041173
157.5,204.75,248.579934,163.433214
158.0,205.4,248.579934,163.823457
158.5,206.05,248.579934,164.211912
159.0,206.7,248.579934,164.598587
159.5,207.35,248.579934,164.98349
160.0,208.0,248.579934,165.366628
160.5,208.65,248.579934,165.748011
161.0,209.3,248.579934,166.127646
161.5,209.95,248.579934,166.50554
162.0,210.6,248.579934,166.881703
162.5,211.25,248.579934,167.256142
163.0,211.9,248.579934,167.628864
163.5,212.55,248.579934,167.999878
164.0,213.2,248.579934,168.369192
164.5,213.85,248.579934,168.736813
165.0,214.5,248.579934,169.10275
165.5,215.15,248.579934,169.467009
166.0,215.8,248.579934,169.829599
166.5,216.45,248.579934,170.190526
167.0,217.1,248.579934,170.5498
167.5,217.75,248.579934,170.907427
168.0,218.4,248.579934,171.263415
168.5,219.05,248.579934,171.617772
169.0,219.7,248.579934,171.970504
169.5,220.35,248.579934,172.32162
170.0,221.0,248.579934,172.671126
170.5,221.65,248.579934,173.019031
171.0,222.3,248.579934,173.365341
171.5,222.95,248.579934,173.710064
172.0,223.6,248.579934,174.053207
172.5,224.25,248.579934,174.394777
173.0,224.9,248.579934,174.734782
173.5,225.55,248.579934,175.073228
174.0,226.2,248.579934,175.410124
174.5,226.85,248.579934,175.745475
175.0,227.5,248.579934,176.079289
175.5,228.15,248.579934,176.411574
176.0,228.8,248.579934,176.742335
176.5,229.45,248.579934,177.07158
177.0,230.1,248.579934,177.399317
177.5,230.75,248.579934,177.725551
178.0,231.4,248.579934,178.050291
178.5,232.05,248.579934,178.373541
179.0,232.7,248.579934,178.695311
179.5,233.35,251.474842,179.015605
180.0,234.0,256.851099,179.3477
180.5,234.65,262.227357,179.702913
181.0,235.3,267.603614,180.081138
181.5,235.95,272.979871,180.482271
182.0,236.6,278.356129,180.906205
182.5,237.25,283.732386,181.352837
183.0,237.9,289.108644,181.822062
183.5,238.55,289.93576,182.313777
184.0,239.2,289.93576,182.807029
184.5,239.85,289.93576,183.29802
185.0,240.5,289.93576,183.786762
185.5,241.15,289.93576,184.273263
186.0,241.8,289.93576,184.757534
186.5,242.45,289.93576,185.239586
187.0,243.1,289.93576,185.719429
187.5,243.75,289.93576,186.197072
188.0,244.4,289.93576,186.672527
188.5,245.05,289.93576,187.145802
189.0,245.7,289.93576,187.616908
189.5,246.35,289.93576,188.085855
190.0,247.0,289.93576,188.552652
190.5,247.65,289.93576,189.017311
191.0,248.3,289.93576,189.479839
191.5,248.95,289.93576,189.940248
192.0,249.6,289.93576,190.398547
192.5,250.25,289.93576,190.854745
193.0,250.9,289.93576,191.308852
193.5,251.55,289.93576,191.760878
194.0,252.2,289.93576,192.210832
194.5,252.85,289.93576,192.658724
195.0,253.5,289.93576,193.104564
195.5,254.15,289.93576,193.54836
196.0,254.8,289.93576,193.990122
196.5,255.45,289.93576,194.429859
197.0,256.1,289.93576,194.867581
197.5,256.75,289.93576,195.303296
198.0,257.4,289.93576,195.737015
198.5,258.05,289.93576,196.168746
199.0,258.7,289.93576,196.598498
199.5,259.35,289.93576,197.026281
200.0,260.0,289.93576,197.452103
200.5,260.65,289.93576,197.875973
201.0,261.3,289.93576,198.297901
201.5,261.95,289.93576,198.717895
202.0,262.6,289.93576,199.135964
202.5,263.25,289.93576,199.552116
203.0,263.9,289.93576,199.966362
203.5,264.55,289.93576,200.378709
204.0,265.2,289.93576,200.789166
204.5,265.85,289.93576,201.197742
205.0,266.5,289.93576,201.604445
205.5,267.15,289.93576,202.009285
206.0,267.8,289.93576,202.412269
206.5,268.45,289.93576,202.813406
207.0,269.1,294.123038,203.212704
207.5,269.75,298.659255,203.629364
208.0,270.4,303.195472,204.064904
208.5,271.05,307.731689,204.519238
209.0,271.7,312.267906,204.992281
209.5,272.35,316.804123,205.483945
210.0,273.0,321.34034,205.994147
210.5,273.65,324.829738,206.522801
211.0,274.3,324.829738,207.065024
211.5,274.95,324.829738,207.604762
212.0,275.6,324.829738,208.142027
212.5,276.25,324.829738,208.676829
213.0,276.9,324.829738,209.20918
213.5,277.55,324.829738,209.739091
214.0,278.2,324.829738,210.266574
214.5,278.85,324.829738,210.791639
215.0,279.5,324.829738,211.314297
215.5,280.15,324.829738,211.83456
216.0,280.8,324.829738,212.352439
216.5,281.45,324.829738,212.867944
217.0,282.1,324.829738,213.381086
217.5,282.75,324.829738,213.891877
218.0,283.4,324.829738,214.400326
218.5,284.05,324.829738,214.906445
219.0,284.7,324.829738,215.410245
219.5,285.35,324.829738,215.911735
220.0,286.0,324.829738,216.410928
220.5,286.65,324.829738,216.907832
221.0,287.3,324.829738,217.402459
221.5,287.95,324.829738,217.894818
222.0,288.6,324.829738,218.384922
222.5,289.25,324.829738,218.872779
223.0,289.9,324.829738,219.3584
223.5,290.55,324.829738,219.841795
224.0,291.2,324.829738,220.322975
224.5,291.85,324.829738,220.801949
225.0,292.5,324.829738,221.278729
225.5,293.15,324.829738,221.753323
226.0,293.8,324.829738,222.225742
226.5,294.45,324.829738,222.695996
227.0,295.1,324.829738,223.164094
227.5,295.75,324.829738,223.630047
228.0,296.4,324.829738,224.093865
228.5,297.05,324.829738,224.555557
229.0,297.7,324.829738,225.015132
229.5,298.35,324.829738,225.472602
230.0,299.0,324.829738,225.927975
230.5,299.65,324.829738,226.38126
231.0,300.3,324.829738,226.832469
231.5,300.95,324.829738,227.281609
232.0,301.6,324.829738,227.728691
232.5,302.25,324.829738,228.173724
233.0,302.9,324.829738,228.616717
233.5,303.55,324.829738,229.057679
234.0,304.2,324.829738,229.496621
234.5,304.85,324.829738,229.933551
235.0,305.5,324.829738,230.368478
235.5,306.15,324.829738,230.801412
236.0,306.8,324.829738,231.232362
236.5,307.45,324.829738,231.661337
237.0,308.1,324.829738,232.088346
237.5,308.75,324.829738,232.513397
238.0,309.4,324.829738,232.936501
238.5,310.05,324.829738,233.357665
239.0,310.7,324.829738,233.776899
239.5,311.35,324.829738,234.194212
240.0,312.0,324.829738,234.609612
240.5,312.65,324.829738,235.023108
241.0,313.3,324.829738,235.434709
241.5,313.95,324.829738,235.844423
242.0,314.6,324.829738,236.25226
242.5,315.25,324.829738,236.658228
243.0,315.9,324.829738,237.062335
243.5,316.55,324.829738,237.464589
244.0,317.2,324.829738,237.865001
244.5,317.85,324.829738,238.263577
245.0,318.5,324.829738,238.660326
245.5,319.15,324.829738,239.055257
246.0,319.8,324.829738,239.448378
246.5,320.45,324.829738,239.839697
247.0,321.1,324.829738,240.229223
247.5,321.75,324.829738,240.616963
248.0,322.4,324.829738,241.002926
248.5,323.05,324.829738,241.387121
249.0,323.7,324.829738,241.769554
249.5,324.35,324.829738,242.150235
250.0,325.0,324.829738,242.529171
250.5,325.65,324.829738,242.90637
251.0,326.3,324.829738,243.281841
251.5,326.95,324.829738,243.65559
252.0,327.6,324.829738,244.027627
252.5,328.25,324.829738,244.397959
253.0,328.9,324.829738,244.766593
253.5,329.55,324.829738,245.133538
254.0,330.2,324.829738,245.498801
254.5,330.85,324.829738,245.86239
255.0,331.5,324.829738,246.224312
255.5,332.15,324.829738,246.584576
256.0,332.8,324.829738,246.943188
256.5,333.45,324.829738,247.300157
257.0,334.1,324.829738,247.65549
257.5,334.75,324.829738,248.009195
258.0,335.4,324.829738,248.361278
258.5,336.05,324.829738,248.711748
259.0,336.7,324.829738,249.060611
259.5,337.35,324.829738,249.407875
260.0,338.0,324.829738,249.753548
260.5,338.65,324.829738,250.097637
261.0,339.3,324.829738,250.440148
261.5,339.95,297.845062,250.78109
262.0,340.6,258.867196,250.996793
262.5,341.25,219.88933,251.032865
263.0,341.9,180.911464,250.890128
263.5,342.55,141.933598,250.569402
264.0,343.2,102.955732,250.071504
264.5,343.85,63.977866,249.397244
265.0,344.5,25.0,248.547431
265.5,345.15,25.0,247.522871
266.0,345.8,25.0,246.503006
266.5,346.45,25.0,245.487815
267.0,347.1,25.0,244.477277
267.5,347.75,25.0,243.471371
268.0,348.4,25.0,242.470074
268.5,349.05,25.0,241.473367
269.0,349.7,25.0,240.481228
269.5,350.35,25.0,239.493637
270.0,351.0,25.0,238.510571
270.5,351.65,25.0,237.532011
271.0,352.3,25.0,236.557936
271.5,352.95,25.0,235.588326
272.0,353.6,25.0,234.623159
272.5,354.25,25.0,233.662416
273.0,354.9,25.0,232.706076
273.5,355.55,25.0,231.754119
274.0,356.2,25.0,230.806526
274.5,356.85,25.0,229.863275
275.0,357.5,25.0,228.924347
275.5,358.15,25.0,227.989723
276.0,358.8,25.0,227.059382
276.5,359.45,25.0,226.133305
277.0,360.1,25.0,225.211473
277.5,360.75,25.0,224.293865
278.0,361.4,25.0,223.380463
278.5,362.05,25.0,222.471247
279.0,362.7,25.0,221.566199
279.5,363.35,25.0,220.665298
280.0,364.0,25.0,219.768527
280.5,364.65,25.0,218.875865
281.0,365.3,25.0,217.987295
281.5,365.95,25.0,217.102797
282.0,366.6,25.0,216.222353
282.5,367.25,25.0,215.345944
283.0,367.9,25.0,214.473552
283.5,368.55,25.0,213.605159
284.0,369.2,25.0,212.740745
284.5,369.85,25.0,211.880293
285.0,370.5,25.0,211.023785
285.5,371.15,25.0,210.171203
286.0,371.8,25.0,209.322527
286.5,372.45,25.0,208.477742
287.0,373.1,25.0,207.636828
287.5,373.75,25.0,206.799769
288.0,374.4,25.0,205.966545
288.5,375.05,25.0,205.137141
289.0,375.7,25.0,204.311538
289.5,376.35,25.0,203.489719
290.0,377.0,25.0,202.671666
290.5,377.65,25.0,201.857363
291.0,378.3,25.0,201.046792
291.5,378.95,25.0,200.239936
292.0,379.6,25.0,199.436777
292.5,380.25,25.0,198.6373
293.0,380.9,25.0,197.841487
293.5,381.55,25.0,197.049321
294.0,382.2,25.0,196.260786
294.5,382.85,25.0,195.475865
295.0,383.5,25.0,194.694542
295.5,384.15,25.0,193.916799
296.0,384.8,25.0,193.142621
296.5,385.45,25.0,192.371991
297.0,386.1,25.0,191.604893
297.5,386.75,25.0,190.841311
298.0,387.4,25.0,190.081229
298.5,388.05,25.0,189.32463
299.0,388.7,25.0,188.571498
299.5,389.35,25.0,187.821819
300.0,390.0,25.0,187.075575
300.5,390.65,25.0,186.332752
301.0,391.3,25.0,185.593333
301.5,391.95,25.0,184.857303
302.0,392.6,25.0,184.124646
302.5,393.25,25.0,183.395348
303.0,393.9,25.0,182.669391
303.5,394.55,25.0,181.946762
304.0,395.2,25.0,181.227445
304.5,395.85,25.0,180.511425
305.0,396.5,25.0,179.798686
305.5,397.15,25.0,179.089214
306.0,397.8,25.0,178.382994
306.5,398.45,25.0,177.68001
307.0,399.1,25.0,176.980248
307.5,399.75,25.0,176.283694
308.0,400.4,25.0,175.590331
308.5,401.05,25.0,174.900147
309.0,401.7,25.0,174.213126
309.5,402.35,25.0,173.529254
310.0,403.0,25.0,172.848516
310.5,403.65,25.0,172.170897
311.0,404.3,25.0,171.496385
311.5,404.95,25.0,170.824964
312.0,405.6,25.0,170.15662
312.5,406.25,25.0,169.49134
313.0,406.9,25.0,168.829108
313.5,407.55,25.0,168.169912
314.0,408.2,25.0,167.513737
314.5,408.85,25.0,166.860569
315.0,409.5,25.0,166.210395
315.5,410.15,25.0,165.5632
316.0,410.8,25.0,164.918972
316.5,411.45,25.0,164.277697
317.0,412.1,25.0,163.63936
317.5,412.75,25.0,163.00395
318.0,413.4,25.0,162.371451
318.5,414.05,25.0,161.741851
319.0,414.7,25.0,161.115137
319.5,415.35,25.0,160.491295
320.0,416.0,25.0,159.870313
320.5,416.65,25.0,159.252176
321.0,417.3,25.0,158.636873
321.5,417.95,25.0,158.02439
322.0,418.6,25.0,157.414713
322.5,419.25,25.0,156.807831
323.0,419.9,25.0,156.203731
323.5,420.55,25.0,155.602399
324.0,421.2,25.0,155.003823
324.5,421.85,25.0,154.407991
325.0,422.5,25.0,153.814889
325.5,423.15,25.0,153.224506
326.0,423.8,25.0,152.636828
326.5,424.45,25.0,152.051844
327.0,425.1,25.0,151.469541
327.5,425.75,25.0,150.889907
328.0,426.4,25.0,150.312929
328.5,427.05,25.0,149.738596
329.0,427.7,25.0,149.166895
329.5,428.35,25.0,148.597815
330.0,429.0,25.0,148.031342
330.5,429.65,25.0,147.467466
331.0,430.3,25.0,146.906174
331.5,430.95,25.0,146.347455
332.0,431.6,25.0,145.791296
332.5,432.25,25.0,145.237686
333.0,432.9,25.0,144.686614
333.5,433.55,25.0,144.138067
334.0,434.2,25.0,143.592035
334.5,434.85,25.0,143.048505
335.0,435.5,25.0,142.507466
