point_id,x,y,distance_to_fit_center
115,-0.907231,0.718443,1.158733
116,-0.873006,0.779475,1.171715
117,-0.838781,0.839373,1.18788
118,-0.804556,0.897086,1.206151
119,-0.770332,0.953097,1.226499
120,-0.97568,1.007126,1.403445
121,-0.941455,0.855765,1.273616
122,-0.907231,0.702504,1.148926
123,-0.873006,0.548089,1.032483
124,-0.838781,0.391276,0.927448
125,-0.804556,0.23481,0.84023
126,-0.770332,0.077456,0.776518
127,-0.97568,-0.08003,0.981374
128,-0.941455,-0.237516,0.973407
129,-0.907231,-0.394871,0.991862
130,-0.873006,-0.551337,1.034863
131,-0.838781,-0.70815,1.09995
132,-0.804556,-0.862564,1.181616
133,-0.770332,-1.015825,1.276802
134,-0.97568,-1.167187,1.52327
135,-0.941455,-1.113158,1.459899
136,-0.907231,-1.057147,1.395077
137,-0.873006,-0.999433,1.329055
138,-0.838781,-0.939535,1.261517
139,-0.804556,-0.878504,1.193309
140,-0.770332,-0.81587,1.124154
141,-0.97568,-0.751929,1.234064
142,-0.701882,-0.655308,0.962399
143,-0.667657,-0.464069,0.815398
144,-0.633432,-0.272206,0.691868
145,-0.599208,-0.08003,0.606964
146,-0.564983,0.112145,0.578216
147,-0.530758,0.304008,0.613415
148,-0.496533,0.495247,0.702546
149,-0.736107,0.68555,1.00722
150,-0.701882,0.750116,1.028461
151,-0.667657,0.813334,1.053307
152,-0.633432,0.875098,1.081191
153,-0.599208,0.935311,1.111557
154,-0.564983,0.99387,1.143875
155,-0.530758,1.050683,1.177657
156,-0.496533,1.105658,1.212449
157,-0.736107,1.158704,1.373509
158,-0.701882,1.008307,1.229399
159,-0.667657,0.856137,1.086675
160,-0.633432,0.702448,0.947007
161,-0.599208,0.547485,0.813
162,-0.564983,0.391501,0.688976
163,-0.530758,0.23475,0.58228
164,-0.496533,0.077488,0.504796
165,-0.736107,-0.08003,0.742872
166,-0.701882,-0.237548,0.743437
167,-0.667657,-0.394811,0.778013
168,-0.633432,-0.551562,0.84211
169,-0.599208,-0.707546,0.929189
170,-0.564983,-0.862509,1.032897
171,-0.530758,-1.016198,1.148102
172,-0.496533,-1.168367,1.270995
173,-0.736107,-1.318764,1.51199
174,-0.701882,-1.265719,1.448992
175,-0.667657,-1.210744,1.384316
176,-0.633432,-1.15393,1.318038
177,-0.599208,-1.095371,1.250234
178,-0.564983,-1.035159,1.180983
179,-0.530758,-0.973395,1.110371
180,-0.496533,-0.910177,1.038485
181,-0.736107,-0.845611,1.123144
182,-0.428084,-0.752074,0.867084
183,-0.393859,-0.561188,0.687476
184,-0.359634,-0.369176,0.51749
185,-0.325409,-0.177034,0.372829
186,-0.291184,0.016974,0.294015
187,-0.25696,0.209116,0.332757
188,-0.222735,0.401128,0.45944
189,-0.18851,0.592013,0.621442
190,-0.462308,0.778315,0.905952
191,-0.428084,0.848863,0.95122
192,-0.393859,0.912812,0.994538
193,-0.359634,0.975469,1.0399
194,-0.325409,1.036505,1.086514
195,-0.291184,1.096457,1.134482
196,-0.25696,1.15417,1.182348
197,-0.222735,1.210183,1.230338
198,-0.18851,1.264209,1.277931
199,-0.462308,1.308801,1.388266
200,-0.428084,1.166101,1.242438
201,-0.393859,1.014737,1.088782
202,-0.359634,0.86145,0.933857
203,-0.325409,0.707031,0.77876
204,-0.291184,0.550074,0.622964
205,-0.25696,0.393602,0.470844
206,-0.222735,0.236208,0.325851
207,-0.18851,0.078712,0.206244
208,-0.462308,-0.08003,0.471629
209,-0.428084,-0.238773,0.492545
210,-0.393859,-0.396269,0.560818
211,-0.359634,-0.553663,0.662022
212,-0.325409,-0.710135,0.782692
213,-0.291184,-0.867091,0.916018
214,-0.25696,-1.02151,1.054511
215,-0.222735,-1.174798,1.196774
216,-0.18851,-1.326161,1.340437
217,-0.462308,-1.468861,1.541197
218,-0.428084,-1.42427,1.488485
219,-0.393859,-1.370244,1.426973
220,-0.359634,-1.314231,1.36377
221,-0.325409,-1.256518,1.299162
222,-0.291184,-1.196566,1.232646
223,-0.25696,-1.13553,1.165366
224,-0.222735,-1.072872,1.096835
225,-0.18851,-1.008923,1.027425
226,-0.462308,-0.938375,1.047679
227,-0.120061,-0.844494,0.853931
228,-0.085836,-0.657675,0.664173
229,-0.051611,-0.466109,0.469835
230,-0.017386,-0.273911,0.275236
231,0.016839,-0.08003,0.081931
232,0.051063,0.113851,0.12326
233,0.085288,0.306048,0.316488
234,0.119513,0.497616,0.510619
235,0.153738,0.684433,0.700371
236,-0.154285,0.870051,0.883438
237,-0.120061,0.941319,0.948639
238,-0.085836,1.010987,1.014216
239,-0.051611,1.074556,1.075298
240,-0.017386,1.136243,1.1358
241,0.016839,1.197214,1.196687
242,0.051063,1.256068,1.256397
243,0.085288,1.313167,1.315169
244,0.119513,1.367991,1.372385
245,0.153738,1.413784,1.421253
246,-0.154285,1.457233,1.465019
247,-0.120061,1.315661,1.320734
248,-0.085836,1.1719,1.174603
249,-0.051611,1.019623,1.020438
250,-0.017386,0.86555,0.865161
251,0.016839,0.70935,0.708884
252,0.051063,0.551844,0.553375
253,0.085288,0.394935,0.402943
254,0.119513,0.23725,0.264042
255,0.153738,0.078735,0.170333
256,-0.154285,-0.08003,0.176199
257,-0.120061,-0.238795,0.2689
258,-0.085836,-0.397311,0.407585
259,-0.051611,-0.554996,0.558226
260,-0.017386,-0.711904,0.712792
261,0.016839,-0.869411,0.870145
262,0.051063,-1.02561,1.027379
263,0.085288,-1.179683,1.183206
264,0.119513,-1.33196,1.337713
265,0.153738,-1.475722,1.484075
266,-0.154285,-1.617294,1.625475
267,-0.120061,-1.573845,1.579212
268,-0.085836,-1.528052,1.531209
269,-0.051611,-1.473228,1.47483
270,-0.017386,-1.416128,1.41688
271,0.016839,-1.357274,1.357965
272,0.051063,-1.296303,1.297831
273,0.085288,-1.234617,1.238011
274,0.119513,-1.171047,1.177502
275,0.153738,-1.10138,1.112341
276,-0.154285,-1.030112,1.042563
277,0.222187,-0.936006,0.962068
278,0.256412,-0.749641,0.792097
279,0.290637,-0.562537,0.632641
280,0.324862,-0.370535,0.49168
281,0.359086,-0.177034,0.3985
282,0.393311,0.016974,0.391278
283,0.427536,0.210474,0.474134
284,0.461761,0.402476,0.610351
285,0.495986,0.589581,0.768461
286,0.53021,0.775946,0.937949
287,0.187963,0.960651,0.977811
288,0.222187,1.032941,1.05547
289,0.256412,1.103405,1.131672
290,0.290637,1.171709,1.206051
291,0.324862,1.234394,1.275229
292,0.359086,1.296726,1.344302
293,0.393311,1.356678,1.41129
294,0.427536,1.413936,1.475886
295,0.461761,1.469915,1.539442
296,0.495986,1.517246,1.594936
297,0.53021,1.561964,1.648158
298,0.187963,1.603827,1.613919
299,0.222187,1.4638,1.479605
300,0.256412,1.320983,1.344585
301,0.290637,1.176095,1.21031
302,0.324862,1.022834,1.071882
303,0.359086,0.867857,0.937738
304,0.393311,0.7109,0.810764
305,0.427536,0.552786,0.69689
306,0.461761,0.395382,0.605704
307,0.495986,0.237531,0.547523
308,0.53021,0.078801,0.533595
309,0.187963,-0.08003,0.202352
310,0.222187,-0.238862,0.325064
311,0.256412,-0.397592,0.472338
312,0.290637,-0.555443,0.626334
313,0.324862,-0.712847,0.782959
314,0.359086,-0.870961,0.941747
315,0.393311,-1.027917,1.100322
316,0.427536,-1.182895,1.257559
317,0.461761,-1.336156,1.413502
318,0.495986,-1.481044,1.561717
319,0.53021,-1.623861,1.708078
320,0.187963,-1.763887,1.774235
321,0.222187,-1.722025,1.736607
322,0.256412,-1.677306,1.697042
323,0.290637,-1.629976,1.655874
324,0.324862,-1.573997,1.607295
325,0.359086,-1.516739,1.558719
326,0.393311,-1.456787,1.508923
327,0.427536,-1.394454,1.458416
328,0.461761,-1.33177,1.409356
329,0.495986,-1.263466,1.357037
330,0.53021,-1.193002,1.305117
331,0.187963,-1.120712,1.13658
332,0.59866,-1.026172,1.187369
333,0.632885,-0.8408,1.051437
334,0.66711,-0.65424,0.933116
335,0.701334,-0.46678,0.840834
336,0.735559,-0.273565,0.782773
337,0.769784,-0.08003,0.771635
338,0.804009,0.113505,0.809544
339,0.838233,0.306719,0.890146
340,0.872458,0.494179,1.000326
341,0.906683,0.680739,1.131523
342,0.940908,0.866111,1.276687
343,0.564435,1.050004,1.190433
344,0.59866,1.123143,1.271073
345,0.632885,1.1944,1.350062
346,0.66711,1.263665,1.427294
347,0.701334,1.33083,1.50267
348,0.735559,1.394333,1.574805
349,0.769784,1.455405,1.64479
350,0.804009,1.513944,1.712537
351,0.838233,1.569855,1.777969
352,0.872458,1.618546,1.837049
353,0.906683,1.664582,1.893822
354,0.940908,1.707891,1.94824
355,0.564435,1.748405,1.835943
356,0.59866,1.609713,1.716029
357,0.632885,1.468381,1.597461
358,0.66711,1.324628,1.481514
359,0.701334,1.17868,1.369811
360,0.735559,1.024711,1.259497
361,0.769784,0.868921,1.158824
362,0.804009,0.711565,1.071479
363,0.838233,0.552905,1.001841
364,0.872458,0.395538,0.955515
365,0.906683,0.23743,0.934802
366,0.940908,0.078823,0.941786
367,0.564435,-0.08003,0.567816
368,0.59866,-0.238884,0.642585
369,0.632885,-0.39749,0.745674
370,0.66711,-0.555599,0.866744
371,0.701334,-0.712966,0.99887
372,0.735559,-0.871626,1.139457
373,0.769784,-1.028982,1.284128
374,0.804009,-1.184772,1.430999
375,0.838233,-1.33874,1.578775
376,0.872458,-1.484688,1.721386
377,0.906683,-1.628442,1.863222
378,0.940908,-1.769774,2.003776
379,0.564435,-1.908466,1.9901
380,0.59866,-1.867952,1.961402
381,0.632885,-1.824642,1.931089
382,0.66711,-1.778607,1.899342
383,0.701334,-1.729915,1.866354
384,0.735559,-1.674004,1.828088
385,0.769784,-1.615466,1.789031
386,0.804009,-1.554394,1.749476
387,0.838233,-1.49089,1.70975
388,0.872458,-1.423725,1.669068
389,0.906683,-1.354461,1.629111
390,0.940908,-1.283204,1.590293
391,0.564435,-1.210065,1.334787
392,1.009357,-1.115861,1.503506
393,1.043582,-0.931075,1.397196
394,1.077807,-0.744634,1.308415
395,1.112032,-0.55748,1.242098
396,1.146257,-0.370528,1.202585
397,1.180481,-0.177028,1.191424
398,1.214706,0.016967,1.212441
399,1.248931,0.210468,1.264097
400,1.283156,0.39742,1.340841
401,1.317381,0.584573,1.438836
402,1.351605,0.771014,1.553686
403,1.38583,0.955801,1.681169
404,0.975133,1.138007,1.496636
405,1.009357,1.213204,1.576194
406,1.043582,1.285394,1.653715
407,1.077807,1.355752,1.730015
408,1.112032,1.423943,1.804773
409,1.146257,1.48814,1.876485
410,1.180481,1.550472,1.946791
411,1.214706,1.610421,2.015248
412,1.248931,1.667677,2.081586
413,1.283156,1.719023,2.143205
414,1.317381,1.7665,2.201725
415,1.351605,1.811369,2.258153
416,1.38583,1.853382,2.312293
417,0.975133,1.890794,2.125803
418,1.009357,1.755065,2.022896
419,1.043582,1.614894,1.92094
420,1.077807,1.471935,1.822454
421,1.112032,1.326927,1.72929
422,1.146257,1.179649,1.642738
423,1.180481,1.024675,1.560972
424,1.214706,0.867728,1.490514
425,1.248931,0.709615,1.43408
426,1.283156,0.554396,1.395376
427,1.317381,0.396583,1.373329
428,1.351605,0.237874,1.369932
429,1.38583,0.079054,1.385677
430,0.975133,-0.08003,0.976095
431,1.009357,-0.239114,1.035125
432,1.043582,-0.397935,1.114878
433,1.077807,-0.556644,1.211235
434,1.112032,-0.714457,1.3201
435,1.146257,-0.869676,1.437313
436,1.180481,-1.027789,1.563825
437,1.214706,-1.184735,1.695524
438,1.248931,-1.33971,1.830402
439,1.283156,-1.486987,1.962997
440,1.317381,-1.631996,2.096343
441,1.351605,-1.774954,2.230037
442,1.38583,-1.915125,2.36305
443,0.975133,-2.050855,2.270415
444,1.009357,-2.013443,2.251764
445,1.043582,-1.97143,2.230038
446,1.077807,-1.92656,2.206934
447,1.112032,-1.879084,2.182797
448,1.146257,-1.827738,2.156696
449,1.180481,-1.770482,2.127138
450,1.214706,-1.710533,2.097086
451,1.248931,-1.6482,2.067001
452,1.283156,-1.584004,2.037502
453,1.317381,-1.515812,2.007184
454,1.351605,-1.445455,1.977761
455,1.38583,-1.373265,1.949741
456,0.975133,-1.298068,1.6226
457,1.45428,-1.203328,1.886135
458,1.488504,-1.020308,1.803015
459,1.522729,-0.834545,1.734638
460,1.556954,-0.647598,1.684309
461,1.591179,-0.461044,1.654517
462,1.625404,-0.273902,1.64608
463,1.659628,-0.08003,1.659214
464,1.693853,0.113841,1.695264
465,1.728078,0.300984,1.751649
466,1.762303,0.487538,1.826045
467,1.796528,0.674485,1.916529
468,1.830752,0.860247,2.020379
469,1.864977,1.043267,2.134575
470,1.420055,1.22455,1.872922
471,1.45428,1.300702,1.948911
472,1.488504,1.374717,2.02404
473,1.522729,1.446168,2.09788
474,1.556954,1.515224,2.170428
475,1.591179,1.580617,2.240693
476,1.625404,1.643441,2.309351
477,1.659628,1.704828,2.377148
478,1.693853,1.76326,2.442953
479,1.728078,1.816097,2.504801
480,1.762303,1.866001,2.564569
481,1.796528,1.912484,2.621875
482,1.830752,1.955841,2.676916
483,1.864977,1.994938,2.728849
484,1.420055,2.030826,2.476202
485,1.45428,1.896608,2.388058
486,1.488504,1.759331,2.302535
487,1.522729,1.617728,2.219579
488,1.556954,1.47346,2.141493
489,1.591179,1.327322,2.069891
490,1.625404,1.179005,2.005699
491,1.659628,1.023072,1.947282
492,1.693853,0.865313,1.899685
493,1.728078,0.710826,1.866133
494,1.762303,0.555115,1.845215
495,1.796528,0.396896,1.837396
496,1.830752,0.23793,1.843714
497,1.864977,0.079073,1.864254
498,1.420055,-0.08003,1.419972
499,1.45428,-0.239133,1.471566
500,1.488504,-0.39799,1.538657
