countryiso3code,country,indicator_id,indicator_name,year,value,unit,sourceid,lastupdated,api_url
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1969,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1968,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1967,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1966,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1965,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1964,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1963,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1962,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1961,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,AG.LND.FRST.ZS,Forest area (% of land area),1960,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/AG.LND.FRST.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,94.0,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,91.3,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,89.9,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,89.9,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,89.9,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,93.9,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,86.6,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,90.7,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,82.0,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,84.9,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,77.4,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,75.2,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,67.3,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,68.6,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,59.3,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,56.0,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,52.6,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,51.2,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,46.1,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,37.2,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,39.6,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,36.4,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,24.6,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,29.9,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,25.3273544311523,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,21.7325325012207,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1997,18.1328678131104,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1996,17.9,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1995,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1994,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1993,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1992,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1991,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1990,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1989,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1988,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1987,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1986,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1985,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1984,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1983,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1982,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1981,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1980,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1979,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1978,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1977,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1976,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1975,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1974,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1973,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1972,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1971,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1970,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1969,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1968,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1967,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1966,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1965,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1964,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1963,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1962,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1961,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,EG.ELC.ACCS.ZS,Access to electricity (% of population),1960,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/EG.ELC.ACCS.ZS?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2024,1179.81272768386,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2023,1136.42769313825,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2022,1113.55462341223,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2021,1062.7888430629,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
NPL,Nepal,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2020,1031.53618783934,,2,2026-04-08,https://api.worldbank.org/v2/country/NPL/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
