x,observed_y,predicted_y,residual
467.1711,25.545226,27.337883,-1.792658
467.6532,25.636526,27.381546,-1.74502
468.1353,25.754854,27.425245,-1.670391
468.6174,25.866383,27.46898,-1.602597
469.0995,26.012432,27.512751,-1.50032
469.5817,26.136986,27.556568,-1.419582
470.0638,26.305156,27.600412,-1.295256
470.5459,26.455045,27.644292,-1.189247
471.028,26.589887,27.688209,-1.098322
471.5101,26.759116,27.732161,-0.973045
471.9922,26.910654,27.77615,-0.865496
472.4744,27.064064,27.820185,-0.756121
472.9565,27.190496,27.864246,-0.67375
473.4386,27.323648,27.908344,-0.584696
473.9207,27.421442,27.952478,-0.531036
474.4028,27.516221,27.996649,-0.480428
474.8849,27.58227,28.040855,-0.458586
475.3671,27.661981,28.085108,-0.423127
475.8492,27.737823,28.129387,-0.391564
476.3313,27.817772,28.173702,-0.35593
476.8134,27.904973,28.218054,-0.313081
477.2955,28.020726,28.262442,-0.241716
477.7776,28.133508,28.306867,-0.173359
478.2598,28.248133,28.351337,-0.103204
478.7419,28.381867,28.395833,-0.013966
479.224,28.484089,28.440367,0.043722
479.7061,28.608152,28.484936,0.123216
480.1882,28.708525,28.529542,0.178983
480.6703,28.846505,28.574184,0.272321
481.1525,28.942051,28.618872,0.323179
481.6346,29.037308,28.663586,0.373721
482.1167,29.164792,28.708337,0.456455
482.5988,29.273606,28.753124,0.520481
483.0809,29.392342,28.797948,0.594395
483.563,29.466881,28.842807,0.624074
484.0452,29.619641,28.887713,0.731928
484.5273,29.709121,28.932645,0.776476
485.0094,29.830035,28.977614,0.852421
485.4915,29.941657,29.022618,0.919038
485.9736,30.085787,29.06766,1.018127
486.4557,30.131875,29.112737,1.019138
486.9379,30.263169,29.15786,1.105309
487.42,30.358206,29.20301,1.155196
487.9021,30.443238,29.248196,1.195041
488.3842,30.524181,29.293419,1.230763
488.8663,30.625736,29.338678,1.287059
489.3484,30.697883,29.383973,1.313911
489.8306,30.814133,29.429313,1.38482
490.3127,30.927209,29.474681,1.452528
490.7948,31.022938,29.520085,1.502853
491.2769,31.135533,29.565525,1.570008
491.759,31.234865,29.611002,1.623863
492.2411,31.297387,29.656514,1.640873
492.7233,31.415653,29.702073,1.713581
493.2054,31.488309,29.747658,1.740651
493.6875,31.553822,29.79328,1.760542
494.1696,31.636167,29.838938,1.797229
494.6517,31.71315,29.884632,1.828518
495.1339,31.778974,29.930372,1.848603
495.616,31.862354,29.976138,1.886216
496.0981,31.9644,30.021941,1.942459
496.5802,32.032553,30.06778,1.964772
497.0623,32.129465,30.113656,2.015809
497.5444,32.210892,30.159568,2.051324
498.0266,32.281313,30.205525,2.075787
498.5087,32.386504,30.25151,2.134994
498.9908,32.452975,30.297531,2.155444
499.4729,32.548315,30.343587,2.204728
499.955,32.607259,30.389681,2.217579
500.4371,32.679482,30.43581,2.243672
500.9193,32.730214,30.481986,2.248229
501.4014,32.798671,30.528188,2.270483
501.8835,32.874397,30.574426,2.299971
502.3656,32.892387,30.6207,2.271686
502.8477,32.960546,30.667011,2.293535
503.3298,32.990364,30.713359,2.277006
503.812,33.04193,30.759752,2.282179
504.2941,33.073317,30.806171,2.267145
504.7762,33.105131,30.852627,2.252503
505.2583,33.142307,30.89912,2.243188
505.7404,33.171477,30.945648,2.225829
506.2225,33.200867,30.992213,2.208654
506.7047,33.232472,31.038824,2.193648
507.1868,33.249792,31.085461,2.164331
507.6689,33.284623,31.132135,2.152488
508.151,33.298604,31.178845,2.119759
508.6331,33.294521,31.225591,2.06893
509.1152,33.316909,31.272374,2.044535
509.5974,33.325862,31.319202,2.00666
510.0795,33.335041,31.366057,1.968984
510.5616,33.353907,31.412949,1.940958
511.0437,33.352922,31.459876,1.893046
511.5258,33.387838,31.50684,1.880998
512.0079,33.446075,31.55384,1.892234
512.4901,33.493419,31.600886,1.892533
512.9722,33.533211,31.647959,1.885252
513.4543,33.553852,31.695068,1.858784
513.9364,33.606154,31.742214,1.86394
514.4185,33.649,31.789395,1.859605
514.9006,33.705484,31.836613,1.868871
515.3828,33.742574,31.883877,1.858697
515.8649,33.7785,31.931167,1.847333
516.347,33.82186,31.978494,1.843365
516.8291,33.858,32.025857,1.832143
517.3112,33.860725,32.073256,1.787469
517.7933,33.890724,32.120692,1.770032
518.2755,33.857192,32.168174,1.689019
518.7576,33.867475,32.215682,1.651793
519.2397,33.865758,32.263226,1.602532
519.7218,33.868423,32.310807,1.557616
520.2039,33.835999,32.358424,1.477576
520.686,33.827577,32.406077,1.4215
521.1682,33.824754,32.453776,1.370978
521.6503,33.80379,32.501502,1.302288
522.1324,33.799349,32.549264,1.250085
522.6145,33.806249,32.597062,1.209186
523.0966,33.789403,32.644897,1.144506
523.5787,33.773438,32.692768,1.080671
524.0609,33.772014,32.740685,1.031329
524.543,33.772361,32.788628,0.983733
525.0251,33.74809,32.836608,0.911482
525.5072,33.737834,32.884624,0.85321
525.9893,33.741931,32.932676,0.809254
526.4714,33.711855,32.980765,0.73109
526.9536,33.674197,33.0289,0.645297
527.4357,33.658172,33.077061,0.581111
527.9178,33.649971,33.125258,0.524713
528.3999,33.590342,33.173492,0.41685
528.882,33.559184,33.221762,0.337422
529.3641,33.514455,33.270068,0.244387
529.8463,33.496903,33.318421,0.178482
530.3284,33.436227,33.3668,0.069427
530.8105,33.382881,33.415215,-0.032334
531.2926,33.321101,33.463666,-0.142565
531.7747,33.258547,33.512154,-0.253606
532.2568,33.180328,33.560677,-0.38035
532.739,33.134481,33.609248,-0.474766
533.2211,33.062276,33.657844,-0.595569
533.7032,32.999132,33.706477,-0.707345
534.1853,32.940625,33.755146,-0.814521
534.6674,32.885223,33.803851,-0.918628
535.1495,32.823194,33.852593,-1.029399
535.6317,32.792068,33.901381,-1.109313
536.1138,32.735955,33.950195,-1.21424
536.5959,32.663916,33.999045,-1.335129
537.078,32.642418,34.047932,-1.405514
537.5601,32.565592,34.096855,-1.531263
538.0422,32.503329,34.145814,-1.642485
538.5244,32.416748,34.19482,-1.778072
539.0065,32.340768,34.243852,-1.903084
539.4886,32.267875,34.29292,-2.025045
539.9707,32.199366,34.342024,-2.142659
540.4528,32.128921,34.391165,-2.262244
540.9349,32.081842,34.440342,-2.358499
541.4171,32.000645,34.489565,-2.48892
541.8992,31.963788,34.538815,-2.575027
542.3813,31.907985,34.588101,-2.680116
542.8634,31.870165,34.637423,-2.767258
543.3455,31.841445,34.686781,-2.845336
