x,z_corrected
1.272206,0.001733
1.281202,0.001197
1.290197,0.001246
1.298686,0.001356
1.307686,0.001825
1.316683,0.001795
1.325178,0.001498
1.334168,0.000988
1.343167,0.000412
1.351665,0.000765
1.36065,0.000506
1.36964,-0.000769
1.378641,-0.001225
1.387143,-0.000827
1.396123,-2.5e-05
1.405124,0.000668
1.413627,0.001515
1.422617,0.000891
1.431613,0.000915
1.440114,0.000435
1.449094,-1.9e-05
1.458103,0.000274
1.467097,0.00033
1.475583,1.9e-05
1.484586,-0.00019
1.493571,0.000841
1.502069,0.001193
1.511067,0.000188
1.520058,0.000885
1.528551,0.000531
1.537557,0.00087
1.54655,0.000918
1.555539,0.001332
1.564031,0.001088
1.573028,0.001588
1.582031,0.002804
1.590528,0.000826
1.599509,0.000709
1.608512,0.000215
1.617003,0.000875
1.625996,0.001169
1.634996,0.001769
1.643989,0.001469
1.652485,0.00127
1.661492,0.001028
1.670475,0.001781
1.678977,0.002629
1.687977,0.003206
1.696975,0.004382
1.705482,0.004987
1.714463,0.003086
1.723454,0.003341
1.732455,0.003484
1.740943,0.002959
1.749935,0.001436
1.758933,5e-06
1.767433,0.000258
1.776409,-4.5e-05
1.785405,0.00067
1.793911,0.001294
1.802908,0.000977
1.811899,0.001506
1.820889,0.001485
1.829387,0.00018
1.838378,0.000457
1.84737,0.000703
1.85587,0.001728
1.864868,0.000934
1.873861,0.00151
1.882353,0.000714
1.891358,0.000824
1.900349,0.002263
1.909348,0.003871
1.917849,0.004158
1.926839,0.002376
1.935828,0.001919
1.944323,0.001984
1.953321,0.002485
1.962315,0.002952
1.970813,0.002828
1.979811,0.003325
1.988805,0.003001
1.997797,0.003112
2.0063,0.003375
2.015304,0.0042
2.024298,0.00507
2.032789,0.005694
2.041791,0.003965
2.050776,0.003153
2.059264,0.002575
2.068256,0.002274
2.077252,0.002531
2.086247,0.001701
2.094747,0.000653
2.103745,0.000477
2.112727,0.0008
2.121234,0.000459
2.130215,0.000278
2.139218,0.00064
2.147717,0.000847
2.156704,0.001696
2.165704,0.002252
2.174697,0.00167
2.183189,0.001071
2.192185,0.001196
2.201189,0.001122
2.209682,0.001067
2.218669,0.00106
2.227667,0.000852
2.236169,0.000694
2.245164,0.000327
2.254146,0.000315
2.263153,0.001754
2.271654,0.003379
2.280644,0.002463
2.289638,0.001517
2.298132,0.00248
2.307134,0.00347
2.316135,0.004227
2.324626,0.001471
2.333624,0.000499
2.342603,0.000902
2.351607,0.001939
2.360097,0.001645
2.369102,0.000368
2.378085,0.000834
2.38659,0.001155
2.395588,0.000741
2.404569,0.000707
2.413082,0.001411
2.422073,0.001687
2.431062,0.000549
2.44007,-0.000726
2.448557,-0.000424
2.457542,0.000465
2.466548,0.001928
2.475042,0.002448
2.484043,0.001307
2.493029,0.000341
2.501517,-0.000486
2.510531,-0.000308
2.519507,4.9e-05
2.52852,-0.00053
2.537013,-2.9e-05
2.545994,0.00037
2.555007,0.000854
2.563492,0.001129
2.572487,0.001333
2.581489,0.001372
2.589976,0.001414
2.598979,0.001448
2.607972,0.001785
2.616966,0.000974
2.625458,0.00157
2.634457,0.002078
2.643454,0.002496
2.65195,0.002396
2.660949,0.001543
2.66994,0.002044
2.678434,0.001589
2.687431,0.001865
2.696434,0.002705
2.705424,0.00284
2.713922,0.002878
2.722918,0.002088
2.731911,0.002723
2.740412,0.000635
2.749392,0.000209
2.758399,0.000537
2.766905,0.001438
2.775884,0.000159
2.784892,-0.001141
2.793874,-0.000376
2.802369,0.001171
2.81138,0.002044
2.820362,0.001425
2.828867,0.002044
2.837865,0.00349
2.846861,0.003658
2.855351,0.003611
2.864358,0.003515
2.873349,0.002863
2.882337,0.003109
2.89085,0.004059
2.899849,0.004825
2.908829,0.001875
2.917327,0.000248
2.926324,0.000263
2.935302,0.000633
2.943801,0.001951
2.952802,0.002495
2.961797,0.002772
2.970793,0.00217
2.979292,0.002372
2.988288,0.002454
2.997279,0.002361
3.005776,0.002473
3.01477,0.002183
3.023775,0.002361
3.032273,0.003274
3.041264,0.004612
3.050269,0.004902
3.059255,0.004149
3.067763,0.005572
3.076772,0.009739
3.085779,0.011427
3.094268,0.011962
3.103267,0.008373
3.112244,0.005235
3.120727,0.005136
3.129732,0.00635
3.138734,0.004539
3.147728,-0.000752
3.156225,-0.002216
3.165214,-0.001048
3.174183,5e-05
3.182694,-0.001221
3.191688,-0.001463
3.20067,-0.00085
3.209192,-0.000292
3.218171,0.000207
3.227171,0.000784
3.236168,0.000901
3.244653,0.000947
3.253659,0.001737
3.262652,0.002851
3.271153,0.002478
3.280141,0.001782
3.289141,0.00081
3.29763,0.001287
3.306636,0.001017
3.315628,0.000756
3.324617,0.000563
3.333129,0.001182
3.342119,0.001872
3.351109,0.001785
3.359613,0.001066
3.368605,0.001077
3.377595,0.002186
3.386098,0.003974
3.395105,0.005923
3.404103,0.006166
3.413094,0.00346
3.42159,0.002221
3.430572,0.001385
3.439563,1.8e-05
3.448057,0.000196
3.457062,0.00042
3.466049,4.4e-05
3.474551,0.000621
3.483546,0.002143
3.49255,0.003243
3.501548,0.000376
3.510044,-0.013481
3.519032,-0.024342
3.527983,-0.101624
3.536434,-0.142822
3.54539,-0.180941
3.554282,-0.223554
3.562557,-0.251448
3.571441,-0.29755
3.580283,-0.339874
3.589221,-0.381288
3.597601,-0.410006
3.606503,-0.430988
3.615436,-0.457112
3.623867,-0.511008
3.632808,-0.539785
3.64176,-0.571741
3.650194,-0.644954
3.659134,-0.673577
3.668084,-0.698384
3.67702,-0.764852
3.685476,-0.793735
3.694437,-0.829674
3.703407,-0.869479
3.711871,-0.907636
3.720859,-0.945175
3.729841,-0.983725
3.738337,-1.016681
3.747334,-1.059171
3.756338,-1.095531
3.765344,-1.138211
3.773865,-1.167807
3.782884,-1.208758
3.791911,-1.254648
3.800432,-1.29051
3.80947,-1.323379
3.818516,-1.371076
3.827064,-1.402675
3.836123,-1.448109
3.84518,-1.485343
3.854251,-1.52329
3.862805,-1.555731
3.871894,-1.599197
3.880966,-1.639096
3.889565,-1.664108
3.898661,-1.713367
3.907769,-1.748703
3.916348,-1.786803
3.92546,-1.832902
3.934595,-1.874963
3.943711,-1.909052
3.952331,-1.929779
3.961489,-1.966353
3.970622,-2.02019
3.979202,-2.069813
3.988289,-2.086265
3.997519,-2.11292
4.006237,-2.172195
4.015348,-2.214915
4.024432,-2.239162
4.033746,-2.298364
4.042408,-2.335108
4.051553,-2.373806
4.06073,-2.418205
4.069527,-2.470812
4.078711,-2.495183
4.087865,-2.539931
4.0968,-2.586145
4.10594,-2.618484
4.115162,-2.656621
4.124502,-2.6935
4.133147,-2.717192
4.142457,-2.737321
4.151605,-2.757062
4.160364,-2.773715
4.169475,-2.7879
4.178639,-2.805971
4.187266,-2.8204
4.196351,-2.833916
4.205481,-2.84399
4.214613,-2.853711
4.223162,-2.86358
4.232283,-2.871553
4.241357,-2.882668
4.249927,-2.888805
4.259005,-2.899745
4.268081,-2.906965
4.276649,-2.914741
4.285704,-2.920414
4.294795,-2.927702
4.303839,-2.933891
4.312392,-2.939768
4.321443,-2.94648
4.330512,-2.951443
4.339052,-2.955322
4.3481,-2.959696
4.357154,-2.963758
4.365681,-2.965495
4.374718,-2.966959
4.383729,-2.974924
4.392755,-2.978803
4.401346,-2.982124
4.410373,-2.98593
4.419409,-2.98832
4.427932,-2.989509
4.436966,-2.991048
4.445985,-2.99381
4.454502,-2.995727
4.46354,-2.998616
4.472566,-3.000603
4.481574,-3.001679
4.490098,-3.001747
4.499116,-3.003669
4.508148,-3.005835
4.51666,-3.006882
4.52566,-3.007909
4.534702,-3.008203
4.543211,-3.007331
4.55219,-3.006566
4.561214,-3.007181
4.57023,-3.007012
4.578704,-3.006435
4.587702,-3.005483
4.596742,-3.004539
4.605193,-3.005431
4.614237,-3.006076
4.623257,-3.004033
4.631723,-3.003493
4.640744,-3.002387
4.649754,-3.000557
4.658695,-2.998755
4.667219,-2.996533
4.676237,-2.994504
4.685181,-2.99176
4.693671,-2.988546
4.7027,-2.985555
4.711659,-2.982755
4.720117,-2.979348
4.729112,-2.97586
4.738119,-2.971735
4.747085,-2.96744
4.755555,-2.963092
4.764555,-2.959195
4.773521,-2.955692
4.781994,-2.951837
4.790989,-2.947447
4.799944,-2.943562
4.80842,-2.939046
4.817409,-2.933594
4.826363,-2.929798
4.835317,-2.924328
4.843783,-2.91776
4.852726,-2.910352
4.861694,-2.903861
4.870171,-2.896824
4.879109,-2.891617
4.888069,-2.885397
4.896502,-2.877758
4.905431,-2.869857
4.914392,-2.860616
4.923336,-2.850493
4.93179,-2.843223
4.940741,-2.833612
4.94966,-2.825723
4.958103,-2.818701
4.96704,-2.807948
4.975978,-2.797891
4.984452,-2.790672
4.993366,-2.7811
5.002243,-2.772878
5.011112,-2.76517
5.019498,-2.751171
5.028392,-2.732101
5.037327,-2.710419
5.045758,-2.695338
5.05469,-2.676602
5.063622,-2.665486
5.071877,-2.656787
5.080814,-2.643811
5.089673,-2.631216
5.098574,-2.601562
5.106964,-2.58205
5.115847,-2.563653
5.124728,-2.542697
5.133153,-2.524974
5.142075,-2.506008
5.15104,-2.487173
5.159448,-2.472767
5.168339,-2.462038
5.177266,-2.452212
5.186151,-2.433771
5.194547,-2.419024
5.203461,-2.403291
5.212353,-2.384669
5.220774,-2.361654
5.229688,-2.347396
5.238612,-2.325479
5.246977,-2.310266
5.2559,-2.294012
5.264799,-2.279025
5.273705,-2.255136
5.282125,-2.239238
5.291035,-2.21858
5.299956,-2.200829
5.308373,-2.185781
5.317298,-2.16765
5.326189,-2.148087
5.334625,-2.13152
5.343542,-2.116861
5.352469,-2.093907
5.361381,-2.075355
5.369806,-2.058789
5.378725,-2.041933
5.387644,-2.02286
5.396068,-2.004298
5.404995,-1.98617
5.413918,-1.967073
5.422309,-1.950351
5.431257,-1.931413
5.44018,-1.915383
5.449088,-1.884634
5.457548,-1.870934
5.466473,-1.850586
5.47543,-1.827379
5.483898,-1.816411
5.492817,-1.796379
5.501744,-1.78689
5.510178,-1.774382
5.519136,-1.754653
5.528055,-1.733972
5.536996,-1.716643
5.545437,-1.700432
5.554378,-1.677544
5.563329,-1.659971
5.571782,-1.643435
5.580736,-1.625912
5.589668,-1.606722
5.598119,-1.59
5.607078,-1.571774
5.616017,-1.551219
5.624969,-1.532721
5.633435,-1.517583
5.642369,-1.497386
5.651328,-1.477443
5.659782,-1.464765
5.668734,-1.443512
5.6777,-1.426651
5.686167,-1.409256
5.695104,-1.386832
5.704066,-1.374166
5.713037,-1.356161
5.72149,-1.334969
5.730457,-1.317668
5.73942,-1.303539
5.747889,-1.282886
5.756864,-1.263788
5.765833,-1.243411
5.774305,-1.226544
5.783271,-1.210445
5.792244,-1.189642
5.801204,-1.173586
5.809678,-1.154705
5.818651,-1.136658
5.827627,-1.112104
5.836109,-1.097996
5.845085,-1.078069
5.854063,-1.060331
5.86253,-1.045863
5.871514,-1.025961
5.880499,-1.009695
5.889484,-0.980772
5.897971,-0.966462
5.906952,-0.950095
5.91593,-0.935402
5.92442,-0.920447
5.933411,-0.904408
5.9424,-0.886081
5.950876,-0.870097
5.959869,-0.848035
5.968867,-0.829918
5.977859,-0.792362
5.986353,-0.780585
5.995346,-0.769528
6.004341,-0.753467
6.012838,-0.737788
6.021837,-0.721376
6.030834,-0.703339
6.039334,-0.683808
6.048335,-0.667032
6.057336,-0.638778
6.066339,-0.621219
6.074841,-0.60606
6.083846,-0.588634
6.092856,-0.57026
6.101361,-0.556199
6.110367,-0.540158
6.119372,-0.516038
6.127899,-0.502099
6.136904,-0.480789
6.145916,-0.468327
6.154934,-0.433442
6.163451,-0.425908
6.17248,-0.408435
6.181496,-0.373371
6.190024,-0.357617
6.199046,-0.3301
6.20806,-0.31171
6.216563,-0.28926
6.225583,-0.271011
6.234591,-0.256403
6.243621,-0.246616
6.252123,-0.232489
6.261152,-0.222808
6.270185,-0.209668
6.278718,-0.19651
6.287734,-0.174645
6.296749,-0.154711
6.305328,-0.135611
6.314344,-0.120695
6.323365,-0.109697
6.332389,-0.079066
6.340901,-0.064156
6.34995,-0.048284
6.35897,-0.039845
6.367482,-0.026116
6.376476,-0.000409
6.385481,0.000282
6.393975,0.000759
6.402975,0.000386
6.411978,-0.000424
6.420965,0.000689
6.429477,0.002731
6.438478,0.003062
6.447463,0.003033
6.455975,0.003671
6.464963,0.003764
6.473963,0.004752
6.482469,0.005064
6.491457,0.005683
6.500458,0.00596
6.509463,0.006979
6.517954,0.007261
6.52695,0.007373
6.535956,0.007179
6.54445,0.007033
6.553444,0.007395
6.562449,0.006609
6.570939,0.007085
6.579939,0.007849
6.588941,0.008405
6.597935,0.009067
6.606431,0.009072
6.615435,0.008128
6.624424,0.007704
6.632927,0.008038
6.64193,0.008901
6.650921,0.00794
6.659427,0.006932
6.66841,0.006593
6.677421,0.007646
6.686418,0.009132
6.694911,0.01073
6.703919,0.009926
6.712912,0.00861
6.721401,0.00674
6.730395,0.006853
6.739401,0.007463
6.747898,0.007268
6.756889,0.007415
6.76589,0.008368
6.774894,0.009282
6.78339,0.009808
6.792384,0.008667
6.801386,0.007204
6.809878,0.006743
6.818872,0.006589
6.827877,0.006472
6.836367,0.005715
6.845371,0.006115
6.854362,0.006919
6.863368,0.005832
6.871861,0.006085
6.88086,0.007058
6.889858,0.008307
6.898357,0.009348
6.907354,0.00861
6.916353,0.008472
6.924848,0.008082
6.933846,0.007413
6.942843,0.007122
6.951838,0.00714
6.96034,0.00693
6.969343,0.007052
6.978332,0.006558
6.98683,0.007432
6.995833,0.008305
7.004829,0.008727
7.013326,0.007672
7.022326,0.00785
7.031323,0.006917
7.040317,0.006093
7.048823,0.006223
7.057811,0.006623
7.066821,0.007106
7.075312,0.007827
7.084307,0.007673
7.093308,0.006794
7.101801,0.006551
7.110806,0.007091
7.1198,0.007144
7.128799,0.006306
7.137298,0.00612
7.146289,0.006087
7.155295,0.007375
7.163794,0.008255
7.172787,0.008247
7.181786,0.008291
7.190284,0.008305
7.199283,0.00805
7.20828,0.007758
7.217275,0.007748
7.225775,0.007927
7.234776,0.007449
7.243769,0.007319
7.252269,0.007444
7.26127,0.007426
7.270265,0.007992
7.278762,0.007907
7.287763,0.008146
7.29676,0.008574
7.305757,0.007833
7.314253,0.006897
7.323254,0.006473
7.332251,0.007107
7.340747,0.007133
7.34975,0.007016
7.358743,0.006761
7.367241,0.007187
7.376243,0.008113
7.385241,0.007018
7.394235,0.006602
7.402736,0.00521
7.411735,0.005221
7.420728,0.006112
7.429225,0.006246
7.43823,0.006712
7.447228,0.006761
7.455721,0.007014
7.464724,0.007263
7.473724,0.007723
7.482716,0.007636
7.49122,0.007813
7.500219,0.007601
7.509211,0.007418
7.517715,0.007505
7.526707,0.00756
7.535711,0.007137
7.544205,0.006599
7.553201,0.007214
7.562206,0.007494
7.571197,0.007206
7.579698,0.006605
7.588698,0.007712
7.597694,0.008318
7.606191,0.008395
7.615192,0.009236
7.624188,0.008743
7.632686,0.00841
7.641686,0.008737
7.650685,0.00808
7.65968,0.007487
7.668177,0.007005
7.677178,0.007401
7.686175,0.007843
7.694672,0.007385
7.70367,0.007704
7.712668,0.007661
7.721168,0.007922
7.730168,0.007653
7.739162,0.007545
7.748164,0.006705
7.75666,0.007684
7.765658,0.007951
7.774659,0.008764
7.783155,0.007917
7.792156,0.006328
7.80115,0.005677
7.809646,0.006078
7.818652,0.006398
7.827647,0.007258
7.836644,0.006522
7.845145,0.007236
7.854143,0.006889
7.86314,0.007983
7.871638,0.00816
7.880638,0.007268
7.889634,0.006711
7.89813,0.006668
7.907133,0.006158
7.916131,0.006842
7.925125,0.005987
7.93363,0.005742
7.942626,0.006243
7.951622,0.006313
7.960127,0.006849
7.969118,0.006898
7.978118,0.007326
7.98662,0.008699
7.995616,0.009247
8.004617,0.008631
8.013612,0.008681
8.022112,0.007597
8.03111,0.006292
8.040103,0.005955
8.048605,0.006579
8.057605,0.006594
8.066601,0.00785
8.0751,0.007641
8.084099,0.007409
8.093096,0.007764
8.102094,0.00716
8.110593,0.006478
8.119592,0.006745
8.128591,0.006155
8.137086,0.005671
8.146086,0.005948
8.155089,0.007191
8.163584,0.007343
8.172583,0.006757
8.18158,0.005437
8.190579,0.00489
8.199082,0.005144
8.208073,0.005055
8.217075,0.006916
8.225577,0.008832
8.234573,0.008686
8.243572,0.008087
8.252072,0.007544
8.261067,0.007289
8.270067,0.007068
8.279069,0.005988
8.287562,0.005529
8.296559,0.005641
8.305563,0.005579
8.31406,0.005562
8.323056,0.006428
8.332055,0.006391
8.340558,0.006344
8.349554,0.006804
8.35855,0.00707
8.367553,0.006603
8.376049,0.006653
8.385045,0.006028
8.394046,0.006244
8.402545,0.006247
8.411542,0.007675
8.420544,0.006808
8.429039,0.006412
8.438038,0.006616
8.447037,0.00655
8.456034,0.006992
8.464536,0.007018
8.473533,0.007723
8.482532,0.008887
8.491031,0.008304
8.500029,0.007308
8.509027,0.006796
8.517527,0.006844
8.526524,0.006632
8.535522,0.00654
8.544521,0.00673
8.553022,0.007094
8.56202,0.007344
8.571017,0.006832
8.579518,0.006586
8.588516,0.006444
8.597513,0.00733
8.606014,0.008269
8.615012,0.007865
8.624011,0.007745
8.633008,0.007188
8.64151,0.006507
8.650504,0.005994
8.659507,0.005613
8.668005,0.005204
8.677,0.005176
8.686005,0.005824
8.694498,0.005907
8.703498,0.005911
8.712498,0.005881
8.721494,0.006286
8.729995,0.006237
8.738996,0.005157
8.747989,0.004819
8.75649,0.004858
8.765492,0.005064
8.774487,0.005158
8.782985,0.00528
8.791989,0.005673
8.800985,0.004862
8.809981,0.004999
8.818483,0.005618
8.827481,0.006708
8.836481,0.006857
8.84498,0.007334
8.853977,0.007608
8.862978,0.007407
8.871477,0.00713
8.880474,0.007037
8.889474,0.007215
8.898471,0.007011
8.906973,0.007262
8.91597,0.006846
8.924969,0.007087
8.933469,0.008034
8.942467,0.008271
8.95147,0.007136
8.959966,0.007598
8.968963,0.007086
8.977964,0.006682
8.986962,0.006576
8.995459,0.006929
9.004458,0.007116
9.013459,0.007226
9.021958,0.007252
9.030954,0.00599
9.039954,0.005834
9.048456,0.005078
9.057452,0.005468
9.066449,0.00544
9.075453,0.004573
9.083949,0.005071
9.092948,0.005278
9.101948,0.006145
9.110445,0.006933
9.119445,0.00695
9.128446,0.006457
9.136941,0.006163
9.145944,0.005636
9.154939,0.005143
9.163938,0.005682
9.172441,0.006109
9.181438,0.006676
9.190437,0.007974
9.198937,0.008016
9.207937,0.007048
9.216933,0.006748
9.225432,0.007619
9.234434,0.007336
9.243433,0.008245
9.25243,0.007366
9.260931,0.006094
9.26993,0.00633
9.278926,0.006124
9.287427,0.006126
9.296426,0.007104
9.305424,0.007323
9.313925,0.008271
9.322923,0.007778
9.331923,0.008042
9.34092,0.007705
9.34942,0.00838
9.35842,0.009281
9.367419,0.00899
9.375918,0.007865
9.384916,0.006901
9.393914,0.007013
9.402416,0.006175
9.411413,0.00521
9.420411,0.005018
9.429414,0.004294
9.437914,0.005405
9.44691,0.005685
9.455909,0.005849
9.464411,0.005955
9.473408,0.006262
9.482406,0.006964
9.490905,0.007062
9.499906,0.00701
9.508904,0.006839
9.517903,0.006782
9.526405,0.006154
9.535401,0.006048
9.544401,0.005726
9.552901,0.005896
9.561898,0.005886
9.570901,0.006654
9.5794,0.00712
9.588398,0.00761
9.597398,0.008434
9.606397,0.008606
9.614895,0.007936
9.623895,0.007441
9.632893,0.006019
9.641392,0.005669
9.650394,0.006065
9.659392,0.006596
9.66789,0.007197
9.67689,0.006765
9.68589,0.006332
9.694887,0.006157
9.703387,0.006419
9.712388,0.006906
9.721385,0.006307
9.729887,0.006257
9.738884,0.007289
9.747885,0.006198
9.756383,0.006801
9.765383,0.006755
9.774382,0.006584
9.783381,0.006864
9.791881,0.007079
9.80088,0.007656
9.809879,0.00667
9.818379,0.006799
9.827377,0.006676
9.836378,0.007072
9.844877,0.007418
9.853876,0.007527
9.862876,0.007547
9.871876,0.008235
9.880375,0.008026
9.889373,0.007689
9.898373,0.006884
9.906874,0.006759
9.915871,0.006839
9.924871,0.006964
9.933373,0.006824
9.942371,0.007732
9.951369,0.00817
9.96037,0.006622
9.96887,0.007469
9.977868,0.007862
9.986868,0.008293
9.995368,0.007795
10.004366,0.007627
10.013367,0.007737
10.021866,0.007338
10.030865,0.007098
10.039865,0.007561
10.048863,0.007922
10.057363,0.008408
10.066363,0.008484
10.075362,0.007833
10.083861,0.007032
10.092862,0.00728
10.101861,0.007553
10.11036,0.007681
10.119359,0.007945
10.128359,0.008264
10.137358,0.007674
10.145858,0.008413
10.154858,0.007022
10.163857,0.007727
10.172356,0.007753
10.181356,0.007195
10.190355,0.007879
10.199355,0.007935
10.207854,0.007452
10.216854,0.007129
10.225854,0.007141
10.234353,0.007767
10.243353,0.008167
10.252353,0.008246
10.260852,0.008289
10.269852,0.009614
10.278852,0.010231
10.287852,0.010302
10.296352,0.008484
10.305351,0.007397
10.314349,0.006684
10.32285,0.006137
10.33185,0.005895
10.340849,0.006487
10.349348,0.006416
10.358347,0.006708
10.367348,0.007236
10.376348,0.007803
10.384847,0.00838
10.393847,0.008023
10.402847,0.007951
10.411346,0.007586
10.420345,0.007549
10.429346,0.007381
10.437845,0.006723
10.446844,0.006348
10.455845,0.006587
10.464843,0.006723
10.473343,0.006538
10.482344,0.00669
10.491342,0.00674
10.499842,0.006416
10.508843,0.006299
10.517842,0.007149
10.526342,0.008052
10.535342,0.008158
10.544341,0.007515
10.553341,0.007455
10.561841,0.007408
10.570841,0.007644
10.57984,0.007634
10.58834,0.00811
10.59734,0.008053
10.60634,0.00953
10.61484,0.009175
10.623839,0.009356
10.63284,0.008135
10.641839,0.007484
10.650338,0.007361
10.659338,0.007695
10.668338,0.008222
10.676838,0.008937
10.685838,0.007908
10.694837,0.007876
10.703338,0.007591
10.712337,0.007255
10.721337,0.006968
10.730337,0.006756
10.738836,0.007271
10.747837,0.007295
10.756837,0.006672
10.765336,0.006701
10.774336,0.007129
10.783336,0.007685
10.791836,0.007147
10.800836,0.007839
10.809836,0.007635
10.818836,0.00653
10.827335,0.006544
10.836335,0.006657
10.845335,0.007193
10.853835,0.006354
10.862835,0.007432
10.871835,0.00808
10.880335,0.00841
10.889335,0.007346
10.898335,0.006879
10.907335,0.006588
10.915834,0.00666
10.924835,0.006994
10.933834,0.007745
10.942334,0.007775
10.951334,0.007584
10.960334,0.008537
10.968834,0.009779
10.977834,0.008129
10.986834,0.007157
10.995834,0.007338
11.004334,0.00845
11.013334,0.009375
11.022334,0.009224
11.030834,0.008077
11.039834,0.008103
11.048834,0.007143
11.057334,0.007454
11.066334,0.00759
11.075334,0.00813
11.084334,0.008599
11.092834,0.00905
11.101834,0.009129
11.110834,0.008738
11.119334,0.008292
11.128334,0.007796
11.137334,0.007149
11.145834,0.007108
11.154834,0.006484
11.163835,0.006886
11.172835,0.006695
11.181335,0.006124
11.190335,0.005696
11.199335,0.005515
11.207835,0.005504
11.216835,0.005103
11.225835,0.004946
11.234335,0.004775
11.243336,0.004521
11.252336,0.004933
11.261336,0.00488
11.269836,0.004621
11.278836,0.00444
11.287836,0.002402
11.296337,0.001682
11.305337,0.001918
11.314337,0.002581
11.322837,-0.011633
11.331838,-0.052346
11.340838,-0.114634
11.349843,-0.180797
11.358358,-0.236869
11.367375,-0.310859
11.376415,-0.38924
11.384982,-0.442582
11.394069,-0.508062
11.403156,-0.554285
11.41178,-0.646338
11.420895,-0.710066
11.429999,-0.770967
11.439261,-0.840032
11.44788,-0.907575
11.457038,-0.975183
11.466302,-1.054338
11.475037,-1.089383
11.484266,-1.156523
11.493442,-1.254521
11.502222,-1.302096
11.511522,-1.381698
11.520811,-1.453165
11.530229,-1.521477
11.539039,-1.584739
11.54853,-1.654091
11.55792,-1.728495
11.566643,-1.803554
11.576009,-1.856566
11.58543,-1.916295
11.59446,-1.977988
11.603895,-2.043677
11.613427,-2.139546
11.622987,-2.210253
11.63199,-2.271604
11.641529,-2.334459
11.651068,-2.397752
11.660146,-2.468938
11.669693,-2.56597
11.679305,-2.621311
11.688463,-2.688315
11.698249,-2.74537
11.708065,-2.781771
11.717787,-2.807787
11.72686,-2.836162
11.736264,-2.848696
11.745527,-2.865621
11.754296,-2.876883
11.763504,-2.888053
11.772692,-2.894195
11.781318,-2.89897
11.790426,-2.919627
11.799491,-2.935294
11.80859,-2.945541
11.817295,-2.950105
11.826517,-2.953058
11.835578,-2.959889
11.844132,-2.962997
11.853235,-2.964751
11.862233,-2.966072
11.870762,-2.967166
11.879804,-2.97545
11.888866,-2.980429
11.897943,-2.984607
11.906532,-2.987467
11.915584,-2.990063
