x,z_corrected
1.589481,0.0014
1.598496,0.001614
1.607488,0.001941
1.616478,0.002922
1.625486,0.003372
1.634489,0.003226
1.642979,0.003786
1.651975,0.003602
1.660975,0.004014
1.669976,0.00495
1.678972,0.005493
1.687951,0.005456
1.696969,0.004376
1.705968,0.002803
1.714974,0.000657
1.723501,0.001008
1.732489,0.002214
1.741467,0.003621
1.750479,0.003512
1.759482,0.002242
1.768485,0.002244
1.777488,0.0024
1.786499,0.00147
1.794989,0.001085
1.803985,0.00061
1.813004,0.000355
1.821967,0.000725
1.831001,0.000147
1.839994,0.000149
1.848974,0.000336
1.857992,0.000637
1.866999,0.000379
1.875485,0.000206
1.884474,2.1e-05
1.8935,0.000385
1.902497,0.000163
1.911468,0.000296
1.920483,0.000216
1.929506,0.000601
1.938488,0.001312
1.946988,0.00154
1.955996,0.002175
1.964981,0.001034
1.973997,0.000851
1.982988,0.000425
1.991982,0.000232
2.001004,-5.2e-05
2.009972,9.4e-05
2.018988,0.000209
2.027504,0.000178
2.036472,0.000548
2.045493,0.001539
2.054488,0.001264
2.063479,2.3e-05
2.072504,0.000773
2.081468,0.001633
2.090483,0.002241
2.099503,0.001086
2.107981,0.001638
2.116982,0.0025
2.12599,0.002453
2.134975,0.003088
2.143982,0.002954
2.152993,0.002666
2.161986,0.002197
2.17099,0.0021
2.179497,0.00112
2.1885,0.001029
2.197472,0.000188
2.206507,0.000217
2.215476,5.6e-05
2.224481,5.8e-05
2.233511,-0.00045
2.242471,0.000646
2.251496,0.002019
2.259986,0.002837
2.268989,0.002955
2.277992,0.001834
2.286994,0.002039
2.295983,0.002845
2.304985,0.002963
2.313988,0.003166
2.322993,0.002703
2.331488,0.002957
2.340478,0.00185
2.349488,0.000982
2.358503,0.001142
2.367486,0.000761
2.376463,0.000846
2.385492,0.000716
2.394507,0.000258
2.403468,0.000627
2.411978,0.001039
2.420996,0.002056
2.429983,0.003262
2.438981,0.004486
2.447971,0.003192
2.456999,0.001836
2.465975,0.00194
2.474982,0.002101
2.483499,0.001173
2.492472,0.00217
2.501478,0.002779
2.510489,0.003196
2.519458,0.003745
2.528475,0.00413
2.537481,0.004547
2.546468,0.005141
2.555465,0.006528
2.563964,0.007462
2.572965,0.006649
2.581976,0.003236
2.590985,0.002603
2.599988,0.002517
2.608993,0.002765
2.617985,0.002653
2.626979,0.002387
2.635492,0.002115
2.644493,0.001445
2.653467,0.00208
2.662496,0.002028
2.671476,0.001582
2.680489,0.002349
2.689481,0.003271
2.698465,0.004779
2.707471,0.005729
2.715965,0.004753
2.724983,0.003691
2.733945,0.004339
2.742929,0.006818
2.751949,0.009968
2.760911,0.009812
2.769913,0.007455
2.778968,0.003739
2.787485,0.002821
2.796471,0.003357
2.805485,0.003517
2.814489,0.003262
2.823488,0.003073
2.832476,0.003186
2.841476,0.003525
2.850489,0.00349
2.859483,0.003529
2.867978,0.003373
2.876978,0.003606
2.885976,0.00476
2.894968,0.005889
2.903968,0.004918
2.912982,0.003093
2.92199,0.002838
2.930971,0.00249
2.939494,0.001733
2.94849,0.001307
2.957474,0.000972
2.966499,0.001278
2.97549,0.001089
2.984467,0.001605
2.99349,0.001745
3.002497,0.001299
3.011469,0.00222
3.019981,0.002024
3.029001,0.001512
3.03799,0.001356
3.046971,0.001779
3.055976,0.003363
3.064968,0.004694
3.073953,0.005595
3.082975,0.003984
3.091465,0.001698
3.100507,0.000187
3.109479,-0.001569
3.118486,-0.001989
3.127526,-0.003169
3.136471,-0.003517
3.145533,-0.003837
3.154478,-0.003998
3.163472,-0.002009
3.172006,0.000871
3.180951,-0.005674
3.19,-0.016407
3.199032,-0.025033
3.208148,-0.05458
3.217178,-0.088196
3.22626,-0.132012
3.235396,-0.158549
3.244088,-0.175242
3.253431,-0.204599
3.262608,-0.226878
3.27176,-0.255152
3.280963,-0.279748
3.290126,-0.306542
3.299236,-0.333368
3.308505,-0.355308
3.317692,-0.384485
3.326356,-0.406403
3.335542,-0.421417
3.344747,-0.443422
3.353927,-0.472079
3.363062,-0.494807
3.372223,-0.517665
3.381368,-0.536734
3.390625,-0.564057
3.399313,-0.588927
3.408451,-0.633749
3.417624,-0.657803
3.426897,-0.67626
3.436258,-0.692079
3.445505,-0.738669
3.454631,-0.760363
3.463775,-0.78479
3.473055,-0.80563
3.481832,-0.829832
3.491086,-0.855646
3.500281,-0.882047
3.509499,-0.907687
3.518771,-0.931483
3.527985,-0.96205
3.537264,-0.98168
3.546491,-1.00655
3.555222,-1.03172
3.564437,-1.056617
3.573672,-1.082207
3.582969,-1.108518
3.592206,-1.134268
3.601447,-1.152977
3.610727,-1.186525
3.619989,-1.207562
3.629203,-1.239521
3.638011,-1.256174
3.647176,-1.282617
3.656489,-1.308857
3.665779,-1.333502
3.675081,-1.360787
3.684325,-1.383868
3.693607,-1.410459
3.70294,-1.43748
3.71168,-1.462225
3.720947,-1.482709
3.730254,-1.50897
3.739551,-1.53472
3.748814,-1.56154
3.758094,-1.586412
3.767419,-1.615278
3.776662,-1.636925
3.786018,-1.657984
3.794802,-1.690707
3.80411,-1.716543
3.813346,-1.737406
3.822683,-1.760487
3.832116,-1.789753
3.841263,-1.812605
3.850661,-1.844431
3.859954,-1.867802
3.868775,-1.889047
3.878115,-1.905919
3.887513,-1.922277
3.896762,-1.962913
3.906019,-1.9904
3.91523,-2.020695
3.92478,-2.040305
3.93412,-2.063204
3.943475,-2.07923
3.952292,-2.101769
3.961593,-2.138613
3.970835,-2.171312
3.98013,-2.195704
3.989638,-2.213833
3.999122,-2.229124
4.008434,-2.273735
4.017601,-2.299098
4.026419,-2.323141
4.036062,-2.346155
4.045285,-2.362868
4.054788,-2.401527
4.064004,-2.437605
4.073345,-2.455935
4.082807,-2.482168
4.092427,-2.503532
4.101726,-2.541397
4.110509,-2.562684
4.119875,-2.584984
4.129425,-2.604963
4.138855,-2.631837
4.148218,-2.649894
4.157482,-2.674521
4.166898,-2.694332
4.176189,-2.707665
4.185042,-2.719356
4.194422,-2.738156
4.203578,-2.75272
4.212814,-2.765138
4.222108,-2.780148
4.231331,-2.792332
4.24054,-2.800796
4.249811,-2.812477
4.258916,-2.822047
4.267587,-2.829303
4.276806,-2.839002
4.285901,-2.847473
4.295076,-2.856637
4.304212,-2.86338
4.31333,-2.872042
4.322499,-2.878445
4.331591,-2.885089
4.340198,-2.891293
4.349331,-2.897342
4.35845,-2.903174
4.367557,-2.909283
4.376613,-2.915186
4.385698,-2.919813
4.394828,-2.92467
4.403922,-2.931268
4.412985,-2.935795
4.421526,-2.940218
4.430649,-2.943935
4.439694,-2.945982
4.448732,-2.947684
4.457814,-2.951425
4.466851,-2.954413
4.475904,-2.957247
4.484964,-2.961733
4.493513,-2.963681
4.50258,-2.964454
4.511573,-2.965849
4.520622,-2.968784
4.529659,-2.971157
4.538716,-2.972513
4.547693,-2.973708
4.556746,-2.975581
4.565784,-2.977185
4.574254,-2.978591
4.583235,-2.981042
4.592352,-2.982638
4.601382,-2.9839
4.61034,-2.984533
4.619265,-2.983499
4.628295,-2.981717
4.637359,-2.981007
4.645814,-2.980072
4.654735,-2.978243
4.663742,-2.975795
4.672757,-2.975169
4.681757,-2.975247
4.69075,-2.975059
4.699735,-2.974219
4.708701,-2.97266
4.717637,-2.970417
4.726065,-2.967532
4.735096,-2.966404
4.744028,-2.964732
4.752956,-2.962163
4.761923,-2.956737
4.770848,-2.954558
4.779833,-2.953361
4.788806,-2.950918
4.797254,-2.947765
4.806213,-2.944657
4.815127,-2.941581
4.824045,-2.937574
4.83294,-2.932642
4.841843,-2.928191
4.850795,-2.925373
4.859791,-2.918698
4.868672,-2.915733
4.877098,-2.911569
4.885946,-2.905398
4.894861,-2.90036
4.903757,-2.891936
4.912632,-2.885265
4.921532,-2.879779
4.930433,-2.871709
4.939278,-2.867986
4.947598,-2.861759
4.956383,-2.851852
4.965138,-2.842768
4.973964,-2.828634
4.982884,-2.81539
4.9918,-2.802109
5.000666,-2.796682
5.009482,-2.789857
5.018108,-2.782053
5.026396,-2.773673
5.035053,-2.761212
5.043829,-2.738554
5.052592,-2.723179
5.061408,-2.702582
5.070101,-2.68891
5.078957,-2.67257
5.087803,-2.661119
5.09586,-2.644779
5.104576,-2.635728
5.113213,-2.623443
5.121839,-2.596231
5.130521,-2.575707
5.139348,-2.55182
5.147675,-2.528981
5.156494,-2.50881
5.165153,-2.495117
5.173314,-2.463779
5.181973,-2.440117
5.190412,-2.421181
5.199213,-2.392921
5.207917,-2.373576
5.216417,-2.345893
5.225231,-2.319208
5.233839,-2.297672
5.242063,-2.271487
5.250628,-2.254458
5.259384,-2.223844
5.268057,-2.205356
5.276796,-2.175121
5.285347,-2.156722
5.294041,-2.130812
5.30275,-2.114407
5.311508,-2.082855
5.319653,-2.065974
5.328387,-2.043144
5.337002,-2.027649
5.345557,-1.990628
5.354414,-1.973167
5.363201,-1.947055
5.371704,-1.923428
5.380332,-1.901826
5.388649,-1.881256
5.397372,-1.851085
5.40609,-1.825039
5.414763,-1.801867
5.423348,-1.776476
5.432059,-1.754403
5.440955,-1.72988
5.449472,-1.698186
5.458288,-1.678061
5.466547,-1.666229
5.475244,-1.628823
5.483887,-1.609012
5.492516,-1.586982
5.501154,-1.565508
5.509858,-1.532318
5.518497,-1.500646
5.527187,-1.470165
5.535385,-1.446408
5.544056,-1.413462
5.553115,-1.387331
5.561994,-1.356605
5.57073,-1.343196
5.579499,-1.334143
5.588212,-1.320404
5.596906,-1.297672
5.605737,-1.275916
5.614056,-1.249556
5.622628,-1.229766
5.631485,-1.211367
5.640202,-1.187761
5.64899,-1.151926
5.65774,-1.136213
5.666458,-1.103672
5.675178,-1.082679
5.683382,-1.059741
5.69225,-1.03724
5.701051,-1.003463
5.709802,-0.975065
5.718531,-0.957987
5.727306,-0.938263
5.736096,-0.911816
5.744718,-0.883171
5.753543,-0.860982
5.761804,-0.836377
5.770664,-0.798537
5.77932,-0.787854
5.788073,-0.768278
5.79693,-0.733184
5.805764,-0.696875
5.814636,-0.670558
5.823315,-0.650323
5.8317,-0.635954
5.840512,-0.615672
5.849313,-0.586284
5.858092,-0.564058
5.86684,-0.543922
5.875616,-0.517698
5.884377,-0.49148
5.893165,-0.457412
5.901978,-0.428927
5.910263,-0.39815
5.91922,-0.36927
5.927856,-0.345457
5.936772,-0.322485
5.945718,-0.309102
5.954648,-0.2691
5.963484,-0.249708
5.972443,-0.242089
5.981226,-0.232922
5.989524,-0.214018
5.99833,-0.201985
6.007148,-0.179034
6.016056,-0.139676
6.024935,-0.111774
6.033819,-0.085081
6.042643,-0.06905
6.05155,-0.051141
6.060007,-0.034445
6.06901,-0.005063
6.078004,-0.00115
6.086994,-0.001119
6.096017,-0.00073
6.104958,-0.000917
6.113964,-0.000766
6.123001,0.001989
6.131958,0.001703
6.140449,0.00144
6.149494,0.001759
6.158492,0.001985
6.16745,0.003656
6.17646,0.004952
6.185478,0.004904
6.194438,0.004643
6.203489,0.004137
6.211961,0.003362
6.220932,0.00359
6.229981,0.004242
6.238968,0.003967
6.247931,0.00382
6.256983,0.004603
6.265917,0.005053
6.274975,0.005136
6.283931,0.005199
6.29244,0.004977
6.301474,0.004705
6.310427,0.004954
6.319482,0.005365
6.328432,0.006188
6.337458,0.006303
6.346456,0.00608
6.355431,0.006471
6.363968,0.006288
6.372969,0.007174
6.381929,0.00791
6.390895,0.00811
6.399935,0.008557
6.408958,0.008302
6.417922,0.007592
6.426907,0.005366
6.435964,0.004307
6.444479,0.004288
6.453432,0.004422
6.462469,0.004516
6.471468,0.005191
6.48045,0.006336
6.489463,0.006112
6.498446,0.005022
6.507486,0.004514
6.515939,0.004489
6.524992,0.003841
6.533949,0.003658
6.542964,0.003809
6.551979,0.004784
6.560931,0.005745
6.569961,0.005008
6.578983,0.004305
6.587939,0.004451
6.596429,0.004793
6.605482,0.004535
6.614464,0.005466
6.623443,0.006081
6.632463,0.007374
6.641456,0.007043
6.650456,0.006399
6.659471,0.006788
6.667946,0.006888
6.676957,0.006853
6.685972,0.006489
6.694943,0.006043
6.703972,0.006798
6.712951,0.007281
6.721954,0.007283
6.730963,0.007712
6.739951,0.007737
6.748468,0.0077
6.757446,0.008029
6.766451,0.008413
6.775458,0.00883
6.784456,0.008446
6.793465,0.007938
6.802449,0.008262
6.811456,0.007526
6.819974,0.006599
6.828975,0.005717
6.837954,0.005132
6.84694,0.005295
6.855965,0.005295
6.864983,0.00504
6.873957,0.004431
6.882939,0.004631
6.891969,0.005862
6.900465,0.006664
6.909442,0.005757
6.918469,0.005736
6.927463,0.006207
6.93645,0.006884
6.945476,0.006398
6.954446,0.006215
6.963465,0.005298
6.971978,0.005511
6.98094,0.004043
6.989992,0.003942
6.998946,0.00401
7.00794,0.003646
7.016976,0.003292
7.025981,0.00307
7.034935,0.003158
7.04394,0.00384
7.052465,0.004552
7.061476,0.005755
7.070436,0.00608
7.079429,0.006915
7.088468,0.007774
7.097447,0.008102
7.106471,0.007329
7.115449,0.006698
7.123949,0.006539
7.132979,0.00599
7.141945,0.005135
7.150961,0.005135
7.159949,0.005137
7.168943,0.006108
7.177968,0.006677
7.186927,0.005881
7.195976,0.00556
7.204446,0.005219
7.213445,0.004505
7.222485,0.004445
7.231435,0.004367
7.240458,0.00553
7.249469,0.006728
7.25845,0.007465
7.267472,0.00714
7.275972,0.006698
7.284938,0.00539
7.293946,0.004111
7.302989,0.004014
7.311968,0.004273
7.320918,0.004386
7.329945,0.00453
7.33899,0.004242
7.347928,0.004571
7.356432,0.004573
7.365489,0.004472
7.374434,0.004353
7.383488,0.004256
7.392445,0.004293
7.401467,0.004444
7.410465,0.005395
7.419446,0.005641
7.427971,0.005623
7.436931,0.005711
7.445985,0.004742
7.454936,0.00341
7.463968,0.00341
7.472992,0.003379
7.481935,0.003704
7.490922,0.00358
7.499956,0.003881
7.508489,0.004503
7.517439,0.004545
7.526463,0.004696
7.535483,0.005406
7.544435,0.005447
7.553458,0.005222
7.562463,0.005
7.571451,0.005479
7.579982,0.005339
7.588935,0.004893
7.597975,0.005471
7.606929,0.005972
7.61594,0.005937
7.624972,0.005666
7.633936,0.005081
7.642978,0.004997
7.651931,0.005184
7.660478,0.005213
7.66946,0.004604
7.678442,0.005028
7.687476,0.006035
7.696464,0.007474
7.705449,0.008782
7.714457,0.009483
7.723454,0.009404
7.731961,0.007861
7.740974,0.006799
7.749956,0.006451
7.75895,0.005656
7.767975,0.005248
7.776983,0.005238
7.785949,0.005115
7.794946,0.004938
7.803981,0.005244
7.812481,0.00547
7.821453,0.00584
7.830475,0.006815
7.839454,0.007367
7.848467,0.007943
7.85746,0.007783
7.866464,0.007959
7.875464,0.007309
7.88396,0.006668
7.892983,0.005483
7.901956,0.004628
7.910958,0.004021
7.919992,0.004145
7.92896,0.004885
7.937935,0.004969
7.946974,0.004615
7.955988,0.004605
7.964467,0.004415
7.973442,0.004752
7.982468,0.005092
7.991475,0.005993
8.000454,0.006605
8.009474,0.006553
8.01845,0.005434
8.027479,0.005517
8.035976,0.005307
8.044939,0.004498
8.053989,0.003954
8.062935,0.004153
8.071992,0.003958
8.080938,0.00326
8.089971,0.002874
8.098983,0.003303
8.107945,0.003552
8.116492,0.003295
8.12545,0.004255
8.134435,0.002994
8.143492,0.003444
8.152467,0.004232
8.161454,0.004524
8.170485,0.004651
8.179476,0.003993
8.187934,0.004242
8.196954,0.003822
8.205994,0.003539
8.214958,0.00293
8.223929,0.002619
8.232974,0.002457
8.241985,0.002886
8.250934,0.002911
8.259971,0.002911
8.268486,0.00334
8.277442,0.003204
8.286497,0.003328
8.29544,0.003145
8.304476,0.003296
8.313464,0.004267
8.322479,0.0038
8.331464,0.004047
8.339951,0.004077
8.348989,0.003713
8.357934,0.002934
8.366969,0.00271
8.376,0.002899
8.38495,0.002865
8.393936,0.002718
8.402983,0.002697
8.411992,0.002687
8.420451,0.00275
8.429447,0.003469
8.438496,0.003365
8.447447,0.004101
8.456467,0.003626
8.465475,0.004527
8.474453,0.005534
8.483479,0.005664
8.491947,0.005313
8.500986,0.004972
8.509951,0.003864
8.518974,0.003415
8.527956,0.003222
8.536976,0.003623
8.54596,0.003869
8.554938,0.004098
8.563981,0.005409
8.572475,0.005648
8.581435,0.006453
8.59041,0.004778
8.599449,0.004582
8.608481,0.004971
8.617481,0.006089
8.626461,0.007004
8.635467,0.006383
8.643971,0.005908
8.652958,0.005476
8.66194,0.00518
8.67096,0.005928
8.679979,0.006327
8.688961,0.006619
8.697958,0.006308
8.706971,0.006146
8.715975,0.006127
8.724457,0.005767
8.733475,0.005907
8.742467,0.005408
8.751451,0.005199
8.760468,0.005948
8.769461,0.007864
8.778476,0.006352
8.78746,0.005339
8.795947,0.004707
8.804994,0.003889
8.813965,0.003508
8.822947,0.003932
8.831986,0.005239
8.840947,0.00423
8.849938,0.003822
8.858961,0.003713
8.867997,0.003454
8.876488,0.003473
8.885438,0.00383
8.894481,0.003925
8.903472,0.004599
8.91244,0.005296
8.921475,0.006751
8.93046,0.006978
8.939481,0.006159
8.947938,0.005466
8.956978,0.005059
8.965949,0.005334
8.974946,0.005149
8.983976,0.005749
8.992957,0.007464
9.001979,0.005953
9.010958,0.005344
9.019949,0.00532
9.028479,0.005878
9.037471,0.006869
9.046456,0.006555
9.055478,0.005304
9.064481,0.006186
9.073458,0.006478
9.082445,0.007288
9.091471,0.007317
9.099965,0.006233
9.108958,0.005402
9.117989,0.004633
9.126963,0.003786
9.135934,0.003212
9.144985,0.003307
9.153989,0.003745
9.162921,0.004563
9.171968,0.003692
9.180494,0.00263
9.189424,0.003224
9.198445,0.003491
9.207479,0.00479
9.21644,0.00704
9.225467,0.008018
9.234453,0.007671
9.243474,0.007126
9.251956,0.006653
9.260979,0.005809
9.269956,0.004702
9.278957,0.004058
9.287997,0.003546
9.296967,0.003809
9.30594,0.004485
9.314983,0.0049
9.323946,0.003829
9.332427,0.00232
9.341442,0.002315
9.350497,0.002443
9.359451,0.00273
9.368464,0.003528
9.377489,0.004242
9.386442,0.005175
9.395478,0.006287
9.403951,0.007081
9.412975,0.007159
9.42196,0.005856
9.430975,0.004438
9.439949,0.003868
9.448997,0.003581
9.457942,0.003685
9.466967,0.003846
9.475993,0.003366
9.484439,0.003691
9.493447,0.0037
9.502493,0.004265
9.511461,0.00478
9.520431,0.004694
9.529476,0.004511
9.538483,0.004949
9.547446,0.006215
9.555957,0.006583
9.564974,0.007196
9.573953,0.005997
9.582985,0.005183
9.591975,0.005197
9.600935,0.005106
9.609971,0.005649
9.618965,0.005672
9.627939,0.005676
9.636472,0.005655
9.645458,0.005677
9.654431,0.005566
9.663485,0.005644
9.672449,0.006197
9.681471,0.006561
9.690471,0.00746
9.699464,0.008319
9.707965,0.008572
9.716953,0.008493
9.725963,0.008364
9.734969,0.007905
9.743951,0.008006
9.752951,0.007559
9.761972,0.007239
9.770965,0.007477
9.779947,0.00744
9.788469,0.007033
9.797471,0.00681
9.806443,0.006773
9.815467,0.007039
9.824465,0.007265
9.833449,0.007577
9.842472,0.0077
9.851464,0.008298
9.859961,0.007519
9.868963,0.006622
9.877976,0.005967
9.886945,0.00567
9.895978,0.005487
9.904954,0.004866
9.913942,0.004726
9.92299,0.004584
9.931967,0.004648
9.940446,0.004732
9.949472,0.005723
9.958479,0.006605
9.967458,0.006897
9.976447,0.007483
9.985472,0.007511
9.99446,0.007994
10.00344,0.008833
10.012453,0.009454
10.020956,0.009721
10.029946,0.007844
10.038979,0.006622
10.047957,0.006242
10.056943,0.005384
10.065989,0.004391
10.074929,0.004653
10.08396,0.004652
10.092479,0.005431
10.101436,0.00715
10.110456,0.008395
10.119442,0.008246
10.128443,0.008501
10.137464,0.009109
10.146451,0.008729
10.155472,0.00702
10.164442,0.005901
10.172961,0.005148
10.181992,0.004637
10.190946,0.004076
10.199945,0.003847
10.20899,0.004198
10.217965,0.004248
10.226934,0.003279
10.235972,0.00334
10.244486,0.003994
10.253432,0.004629
10.262481,0.00533
10.271471,0.004844
10.280443,0.004275
10.289489,0.004888
10.298446,0.006403
10.307456,0.009111
10.316442,0.011307
10.324943,0.011625
10.333936,0.007895
10.342978,0.005716
10.35194,0.004937
10.360975,0.004692
10.369976,0.005142
10.378945,0.004657
10.387986,0.004025
10.396496,0.003791
10.405454,0.003667
10.414442,0.00444
10.423482,0.004257
10.432494,0.003575
10.441449,0.003899
10.450449,0.004132
10.459489,0.004477
10.468465,0.004316
10.476939,0.004678
10.485979,0.005167
10.494975,0.005393
10.503943,0.004548
10.512993,0.004484
10.521934,0.004589
10.530964,0.004749
10.539982,0.004731
10.548427,0.004083
10.557467,0.004083
10.566467,0.004085
10.575432,0.004699
10.584488,0.005176
10.593457,0.005016
10.602443,0.006112
10.611476,0.006999
10.620451,0.006852
10.628961,0.006592
10.637983,0.00586
10.646953,0.005961
10.655947,0.005336
10.664985,0.00497
10.673982,0.004536
10.682939,0.004499
10.691975,0.005436
10.700476,0.005438
10.709438,0.005401
10.718475,0.004545
10.727467,0.004568
10.736445,0.004823
10.745474,0.005448
10.754443,0.006083
10.763481,0.006556
10.772457,0.007602
10.780979,0.006259
10.78994,0.005194
10.79899,0.004102
10.807956,0.003942
10.816932,0.004026
10.825976,0.004121
10.834994,0.00433
10.843943,0.004622
10.852429,0.004822
10.861457,0.004626
10.870496,0.004114
10.879467,0.004153
10.88845,0.005278
10.897483,0.006137
10.906457,0.005431
10.915445,0.004944
10.924493,0.004574
10.932972,0.004164
10.941949,0.004053
10.950997,0.003015
10.959967,0.003498
10.968976,0.0035
10.977985,0.002757
10.986947,0.001598
10.995997,0.000796
11.004497,0.00097
11.013468,0.000662
11.022521,0.000113
11.031478,-0.000455
11.040481,0.001347
11.049496,0.003174
11.058482,0.001777
11.067518,-0.018789
11.076506,-0.043143
11.085089,-0.05612
11.094203,-0.112032
11.103385,-0.132137
11.112435,-0.171644
11.121685,-0.216246
11.130842,-0.245358
11.140128,-0.279756
11.149409,-0.31095
11.15815,-0.341291
11.16744,-0.381405
11.176675,-0.417804
11.185926,-0.450205
11.195215,-0.478312
11.204514,-0.516748
11.213764,-0.554999
11.223023,-0.587356
11.232311,-0.621939
11.241023,-0.657911
11.250365,-0.687109
11.259686,-0.711623
11.268994,-0.756207
11.278182,-0.789495
11.287401,-0.822832
11.296648,-0.864672
11.306037,-0.892003
11.314978,-0.928662
11.324183,-0.956811
11.333603,-0.9967
11.342901,-1.030403
11.352245,-1.061871
11.361601,-1.095527
11.370922,-1.134708
11.380273,-1.171307
11.389602,-1.205227
11.398429,-1.241509
11.407884,-1.274168
11.417216,-1.307148
11.426532,-1.345556
11.436008,-1.378597
11.445283,-1.413349
11.454786,-1.449788
11.464157,-1.485009
11.473038,-1.514452
11.482302,-1.547394
11.491777,-1.587732
11.501123,-1.62462
11.510456,-1.655031
11.519914,-1.699468
11.529364,-1.73272
11.538871,-1.763869
11.54829,-1.79767
11.557144,-1.813732
11.566492,-1.874866
11.576147,-1.908279
11.58534,-1.941072
11.595103,-1.972722
11.604554,-2.001948
11.614013,-2.043257
11.623265,-2.076705
11.632258,-2.106956
11.64185,-2.141018
11.651264,-2.1844
11.660651,-2.21541
11.670144,-2.249161
11.679675,-2.283927
11.689168,-2.322039
11.698703,-2.35031
11.708246,-2.389663
11.717285,-2.422313
11.726635,-2.460972
11.736165,-2.493223
11.74574,-2.540559
11.75532,-2.577538
11.764841,-2.603714
11.774428,-2.638137
11.783989,-2.683076
11.793024,-2.70995
11.80244,-2.734708
11.812017,-2.759132
11.82166,-2.775063
11.83109,-2.791375
11.840478,-2.806934
11.849742,-2.821893
11.859018,-2.834194
11.868273,-2.847371
11.876989,-2.856357
11.886194,-2.863309
11.895392,-2.866909
11.904477,-2.87833
11.913565,-2.898967
11.922668,-2.910499
11.931927,-2.917918
11.941168,-2.924717
11.949862,-2.928684
11.959026,-2.933463
11.968045,-2.936277
11.977116,-2.938254
11.986175,-2.939068
11.995187,-2.940043
12.004187,-2.942658
12.013232,-2.948278
12.022295,-2.95301
12.030923,-2.957304
12.039979,-2.961009
