x,observed_y,predicted_y,residual
381.0,382.0,406.576244,-24.576244
369.0,370.0,393.129646,-23.129646
150.0,498.0,228.971452,269.028548
51.0,500.0,205.320728,294.679272
139.0,486.0,224.789057,261.210943
142.0,143.0,225.891168,-82.891168
47.0,488.0,205.026785,282.973215
46.0,451.0,204.961329,246.038671
49.0,50.0,205.167333,-155.167333
48.0,467.0,205.095453,261.904547
134.0,476.0,223.016442,252.983558
39.0,504.0,204.593068,299.406932
53.0,54.0,205.486971,-151.486971
52.0,457.0,205.402244,251.597756
55.0,56.0,205.666061,-149.666061
57.0,58.0,205.857999,-147.857999
129.0,502.0,221.324124,280.675876
61.0,62.0,206.280416,-144.280416
63.0,64.0,206.510895,-142.510895
65.0,460.0,206.754223,253.245777
66.0,67.0,206.880704,-139.880704
68.0,469.0,207.143302,261.856698
69.0,70.0,207.279419,-137.279419
42.0,43.0,204.731623,-161.731623
44.0,45.0,204.840052,-159.840052
132.0,133.0,222.329879,-89.329879
73.0,74.0,207.856005,-133.856005
135.0,136.0,223.364542,-87.364542
75.0,76.0,208.163569,-132.163569
84.0,85.0,209.706595,-124.706595
152.0,153.0,229.773641,-76.773641
95.0,96.0,211.945819,-115.945819
97.0,98.0,212.394705,-114.394705
99.0,100.0,212.856438,-112.856438
101.0,102.0,213.331018,-111.331018
103.0,104.0,213.818446,-109.818446
140.0,141.0,225.153215,-84.153215
144.0,145.0,226.641968,-81.641968
105.0,106.0,214.318722,-108.318722
107.0,108.0,214.831844,-106.831844
109.0,110.0,215.357815,-105.357815
148.0,149.0,228.18211,-79.18211
116.0,117.0,217.299884,-100.299884
118.0,501.0,217.883667,283.116333
119.0,503.0,218.180377,284.819623
120.0,477.0,218.480298,258.519702
121.0,489.0,218.783431,270.216569
123.0,487.0,219.399333,267.600667
151.0,505.0,229.370941,275.629059
124.0,499.0,219.712102,279.287898
40.0,41.0,204.636041,-163.636041
86.0,87.0,210.08482,-123.08482
88.0,89.0,210.475892,-121.475892
35.0,36.0,204.453294,-168.453294
93.0,94.0,211.509781,-117.509781
125.0,126.0,220.028083,-94.028083
137.0,138.0,224.070375,-86.070375
127.0,128.0,220.66968,-92.66968
77.0,78.0,208.483981,-130.483981
122.0,461.0,219.089777,241.910223
71.0,72.0,207.561288,-135.561288
79.0,80.0,208.81724,-128.81724
82.0,459.0,209.341217,249.658783
92.0,458.0,211.296579,246.703421
146.0,147.0,227.405615,-80.405615
60.0,464.0,206.169994,257.830006
59.0,468.0,206.062783,261.937217
112.0,113.0,216.170859,-103.170859
114.0,115.0,216.728948,-101.728948
83.0,463.0,209.5223,253.4777
130.0,131.0,221.656164,-90.656164
111.0,462.0,215.896632,246.103368
81.0,470.0,209.163346,260.836654
90.0,91.0,210.879812,-119.879812
