企业代号,企业名称,inferred_rating,approved,credit_yuan,loan_rate,customer_loss_rate,risk_score,shock_risk_delta,expected_yield,expected_interest_income_yuan,priority
E171,***质量检验测试站,B,False,0.0,0.0585,0.302883,0.359408,0.054814,-0.002628,-0.0,0.0
E172,***物流有限公司,C,False,0.0,0.0585,0.290189,0.437995,0.035446,-0.011703,-0.0,0.0
E173,***贸易有限责任公司,C,False,0.0,0.0585,0.290189,0.459122,0.057137,-0.01427,-0.0,0.0
E174,***工程技术有限公司,C,False,0.0,0.0585,0.290189,0.455642,0.048519,-0.013848,-0.0,0.0
E175,***食品集团有限公司,C,False,0.0,0.0585,0.290189,0.476947,0.075426,-0.016437,-0.0,0.0
E176,***科技有限公司,C,False,0.0,0.0585,0.290189,0.44659,0.102034,-0.012747,-0.0,0.0
E177,***电力工程有限公司,C,False,0.0,0.0585,0.290189,0.418966,0.036845,-0.00939,-0.0,0.0
E178,***贸易有限公司,C,False,0.0,0.0585,0.290189,0.541798,0.100745,-0.024318,-0.0,0.0
E179,***园林有限公司,C,False,0.0,0.0585,0.290189,0.4141,0.016052,-0.008799,-0.0,0.0
E180,***电气有限公司,D,False,0.0,0.0585,0.290189,0.623818,0.180351,-0.034285,-0.0,0.0
E181,***食品有限公司,C,False,0.0,0.0585,0.290189,0.536982,0.086223,-0.023732,-0.0,0.0
E182,***新材料科技有限公司,C,False,0.0,0.0585,0.290189,0.462846,0.043484,-0.014723,-0.0,0.0
E183,***建设工程有限公司,C,False,0.0,0.0585,0.290189,0.543355,0.101786,-0.024507,-0.0,0.0
E184,***建筑装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.444037,0.03724,-0.012437,-0.0,0.0
E185,***生态魔芋有限公司,C,False,0.0,0.0585,0.290189,0.421559,0.052072,-0.009706,-0.0,0.0
E186,***建筑劳务有限公司,C,False,0.0,0.0585,0.290189,0.542601,0.103638,-0.024415,-0.0,0.0
E187,个体经营E187 ,D,False,0.0,0.0585,0.290189,0.701039,0.043365,-0.043669,-0.0,0.0
E188,***硬质合金有限公司,C,False,0.0,0.0585,0.290189,0.405116,0.022834,-0.007707,-0.0,0.0
E189,***石油工程技术服务有限公司,C,False,0.0,0.0585,0.290189,0.428557,0.038512,-0.010556,-0.0,0.0
E190,***劳务有限公司,C,False,0.0,0.0585,0.290189,0.434194,0.053968,-0.011241,-0.0,0.0
E191,***商贸有限责任公司,C,False,0.0,0.0585,0.290189,0.432761,0.133143,-0.011067,-0.0,0.0
E192,***建设工程有限公司,C,False,0.0,0.0585,0.290189,0.497996,0.067551,-0.018995,-0.0,0.0
E193,个体经营E193 ,B,False,0.0,0.0585,0.302883,0.348883,0.056965,-0.001357,-0.0,0.0
E194,***文化传播有限公司,C,False,0.0,0.0585,0.290189,0.412201,0.105908,-0.008568,-0.0,0.0
E195,***医药有限公司,C,False,0.0,0.0585,0.290189,0.443328,0.102097,-0.012351,-0.0,0.0
E196,***地质制图印刷厂,C,False,0.0,0.0585,0.290189,0.505856,0.117198,-0.01995,-0.0,0.0
E197,***医疗设备有限公司,B,True,1000000.0,0.0585,0.302883,0.293061,0.034255,0.005385,5385.03,0.683525
E198,***商贸有限公司,C,False,0.0,0.0585,0.290189,0.439606,0.03141,-0.011899,-0.0,0.0
E199,***建筑劳务有限公司,C,False,0.0,0.0585,0.290189,0.50564,0.07848,-0.019923,-0.0,0.0
E200,个体经营E200 ,C,False,0.0,0.0585,0.290189,0.50592,0.043001,-0.019958,-0.0,0.0
E201,***物流有限责任公司,C,False,0.0,0.0585,0.290189,0.420628,0.035553,-0.009592,-0.0,0.0
E202,个体经营E202 ,C,False,0.0,0.0585,0.290189,0.588277,0.129265,-0.029966,-0.0,0.0
E203,***建设工程有限公司,C,False,0.0,0.0585,0.290189,0.44873,0.062816,-0.013008,-0.0,0.0
E204,***科技发展有限公司,B,False,0.0,0.0585,0.302883,0.339115,0.009425,-0.000177,-0.0,0.0
E205,个体经营E205 ,C,False,0.0,0.0585,0.290189,0.507516,0.06892,-0.020151,-0.0,0.0
E206,***建设工程有限公司,C,False,0.0,0.0585,0.290189,0.430665,0.08186,-0.010812,-0.0,0.0
E207,个体经营E207 ,C,False,0.0,0.0585,0.290189,0.542519,0.118711,-0.024405,-0.0,0.0
E208,个体经营E208 ,C,False,0.0,0.0585,0.290189,0.539254,0.067563,-0.024008,-0.0,0.0
E209,***工程检测有限公司,C,False,0.0,0.0585,0.290189,0.404218,0.05429,-0.007598,-0.0,0.0
E210,***建筑工程有限公司,C,False,0.0,0.0585,0.290189,0.573053,0.105574,-0.028116,-0.0,0.0
E211,个体经营E211 ,C,False,0.0,0.0585,0.290189,0.541961,0.077117,-0.024337,-0.0,0.0
E212,***建电管理咨询有限公司,C,False,0.0,0.0585,0.290189,0.482057,0.096595,-0.017057,-0.0,0.0
E213,***科技有限公司,C,False,0.0,0.0585,0.290189,0.410444,0.020982,-0.008355,-0.0,0.0
E214,***建筑工程有限公司,C,False,0.0,0.0585,0.290189,0.425141,0.022869,-0.010141,-0.0,0.0
E215,***建筑工程有限公司,C,False,0.0,0.0585,0.290189,0.455172,0.048962,-0.01379,-0.0,0.0
E216,***建设工程有限公司,C,False,0.0,0.0585,0.290189,0.482573,0.075119,-0.01712,-0.0,0.0
E217,个体经营E217 ,D,False,0.0,0.0585,0.290189,0.81895,0.077721,-0.057998,-0.0,0.0
E218,***建设工程有限公司,D,False,0.0,0.0585,0.290189,0.630112,0.08529,-0.03505,-0.0,0.0
E219,***品牌营销策划有限公司,C,False,0.0,0.0585,0.290189,0.465374,0.021365,-0.01503,-0.0,0.0
E220,***文化传播有限公司,C,False,0.0,0.0585,0.290189,0.425489,0.065383,-0.010183,-0.0,0.0
E221,***测绘服务有限公司,C,False,0.0,0.0585,0.290189,0.399192,0.024172,-0.006987,-0.0,0.0
E222,***数码科技有限公司,C,False,0.0,0.0585,0.290189,0.514232,0.099073,-0.020968,-0.0,0.0
E223,***科技有限公司,C,False,0.0,0.0585,0.290189,0.526782,0.053209,-0.022493,-0.0,0.0
E224,***纸业有限公司,C,False,0.0,0.0585,0.290189,0.431998,0.028652,-0.010974,-0.0,0.0
E225,***物业服务有限责任公司***分公司,C,False,0.0,0.0585,0.290189,0.498522,0.114337,-0.019058,-0.0,0.0
E226,***建设工程有限公司,C,False,0.0,0.0585,0.290189,0.518714,0.078662,-0.021512,-0.0,0.0
E227,***安全技术有限公司,C,False,0.0,0.0585,0.290189,0.40417,0.014116,-0.007592,-0.0,0.0
E228,***文化发展有限公司,C,False,0.0,0.0585,0.290189,0.402757,0.013754,-0.007421,-0.0,0.0
E229,***家贸易有限公司,C,False,0.0,0.0585,0.290189,0.611835,0.098807,-0.032829,-0.0,0.0
E230,***建筑劳务有限公司,C,False,0.0,0.0585,0.290189,0.564152,0.097436,-0.027034,-0.0,0.0
E231,***建筑科技有限公司,C,False,0.0,0.0585,0.290189,0.507372,0.047291,-0.020134,-0.0,0.0
E232,***投资发展有限责任公司,C,False,0.0,0.0585,0.290189,0.61921,0.105526,-0.033725,-0.0,0.0
E233,***劳务有限公司,C,False,0.0,0.0585,0.290189,0.533824,0.110588,-0.023348,-0.0,0.0
E234,***机电设备商贸有限公司,C,False,0.0,0.0585,0.290189,0.475281,0.078606,-0.016234,-0.0,0.0
E235,个体经营E235 ,C,False,0.0,0.0585,0.290189,0.559438,0.091121,-0.026461,-0.0,0.0
E236,个体经营E236 ,C,False,0.0,0.0585,0.290189,0.499865,0.049123,-0.019222,-0.0,0.0
E237,个体经营E237 ,C,False,0.0,0.0585,0.290189,0.506785,0.051874,-0.020063,-0.0,0.0
E238,个体经营E238 ,C,False,0.0,0.0585,0.290189,0.379385,0.037172,-0.00458,-0.0,0.0
E239,个体经营E239 ,C,False,0.0,0.0585,0.290189,0.455845,0.032788,-0.013872,-0.0,0.0
E240,个体经营E240 ,D,False,0.0,0.0585,0.290189,0.819103,0.117363,-0.058017,-0.0,0.0
E241,个体经营E241 ,C,False,0.0,0.0585,0.290189,0.55339,0.086889,-0.025726,-0.0,0.0
E242,个体经营E242 ,D,False,0.0,0.0585,0.290189,0.790298,0.046487,-0.054516,-0.0,0.0
E243,***科技有限公司,C,False,0.0,0.0585,0.290189,0.537775,0.114424,-0.023829,-0.0,0.0
E244,个体经营E244 ,C,False,0.0,0.0585,0.290189,0.559222,0.076957,-0.026435,-0.0,0.0
E245,***建筑劳务有限公司,C,False,0.0,0.0585,0.290189,0.456256,0.031937,-0.013922,-0.0,0.0
E246,***物业服务有限公司,C,False,0.0,0.0585,0.290189,0.429414,0.031624,-0.01066,-0.0,0.0
E247,***石化有限公司,D,False,0.0,0.0585,0.290189,0.653468,0.152983,-0.037888,-0.0,0.0
E248,***智能科技有限公司,C,False,0.0,0.0585,0.290189,0.473967,0.028258,-0.016074,-0.0,0.0
E249,***建筑工程有限公司,D,False,0.0,0.0585,0.290189,0.682697,0.161846,-0.04144,-0.0,0.0
E250,***塑料厂,C,False,0.0,0.0585,0.290189,0.563603,0.116917,-0.026967,-0.0,0.0
E251,***医疗器械有限责任公司,C,False,0.0,0.0585,0.290189,0.476789,0.036274,-0.016417,-0.0,0.0
E252,***印务有限公司,C,False,0.0,0.0585,0.290189,0.532886,0.102353,-0.023234,-0.0,0.0
E253,***钢结构工程有限公司,C,False,0.0,0.0585,0.290189,0.471725,0.035293,-0.015802,-0.0,0.0
E254,***设备安装工程有限公司,C,False,0.0,0.0585,0.290189,0.526951,0.09768,-0.022513,-0.0,0.0
E255,个体经营E255 ,C,False,0.0,0.0585,0.290189,0.532482,0.078978,-0.023185,-0.0,0.0
E256,***物资有限公司,C,False,0.0,0.0585,0.290189,0.502972,0.098578,-0.019599,-0.0,0.0
E257,***门窗安装有限公司,C,False,0.0,0.0585,0.290189,0.477163,0.024114,-0.016463,-0.0,0.0
E258,***国际货运有限公司,C,False,0.0,0.0585,0.290189,0.508804,0.120447,-0.020308,-0.0,0.0
E259,***文化传媒有限公司,C,False,0.0,0.0585,0.290189,0.475307,0.075434,-0.016237,-0.0,0.0
E260,***广告有限公司,C,False,0.0,0.0585,0.290189,0.515189,0.0829,-0.021084,-0.0,0.0
E261,***医疗器械有限公司,C,False,0.0,0.0585,0.290189,0.569228,0.088381,-0.027651,-0.0,0.0
E262,个体经营E262 ,C,False,0.0,0.0585,0.290189,0.511118,0.050432,-0.020589,-0.0,0.0
E263,***通信工程有限公司,C,False,0.0,0.0585,0.290189,0.609058,0.126166,-0.032491,-0.0,0.0
E264,个体经营E264 ,D,False,0.0,0.0585,0.290189,0.860572,0.122212,-0.063056,-0.0,0.0
E265,***净化工程有限公司,C,False,0.0,0.0585,0.290189,0.546511,0.077893,-0.02489,-0.0,0.0
E266,***煤矿机械有限公司,C,False,0.0,0.0585,0.290189,0.617333,0.139274,-0.033497,-0.0,0.0
E267,***林园艺场,C,False,0.0,0.0585,0.290189,0.579248,0.120176,-0.028869,-0.0,0.0
E268,***建筑劳务有限公司,C,False,0.0,0.0585,0.290189,0.45384,0.054766,-0.013628,-0.0,0.0
E269,***节能服务有限公司,D,False,0.0,0.0585,0.290189,0.677689,0.181686,-0.040831,-0.0,0.0
E270,个体经营E270 ,C,False,0.0,0.0585,0.290189,0.553856,0.066222,-0.025783,-0.0,0.0
E271,***科技有限公司,C,False,0.0,0.0585,0.290189,0.464713,0.018055,-0.01495,-0.0,0.0
E272,个体经营E272 ,C,False,0.0,0.0585,0.290189,0.464336,0.030079,-0.014904,-0.0,0.0
E273,个体经营E273 ,C,False,0.0,0.0585,0.290189,0.487761,0.089904,-0.017751,-0.0,0.0
E274,***建筑劳务有限公司,C,False,0.0,0.0585,0.290189,0.546296,0.076646,-0.024864,-0.0,0.0
E275,***网络工程有限公司,C,False,0.0,0.0585,0.290189,0.541354,0.097882,-0.024264,-0.0,0.0
E276,***体育设施工程有限公司,C,False,0.0,0.0585,0.290189,0.593703,0.111531,-0.030625,-0.0,0.0
E277,***消防设备制造有限公司,D,False,0.0,0.0585,0.290189,0.632637,0.104694,-0.035357,-0.0,0.0
E278,***贸易有限公司,C,False,0.0,0.0585,0.290189,0.574317,0.096619,-0.028269,-0.0,0.0
E279,***环保包装有限公司,D,False,0.0,0.0585,0.290189,0.70021,0.162487,-0.043568,-0.0,0.0
E280,个体经营E280 ,C,False,0.0,0.0585,0.290189,0.466553,0.022832,-0.015173,-0.0,0.0
E281,***商业管理有限责任公司,D,False,0.0,0.0585,0.290189,0.653259,0.135127,-0.037863,-0.0,0.0
E282,***影城有限公司***分公司,D,False,0.0,0.0585,0.290189,0.672856,0.159634,-0.040244,-0.0,0.0
E283,***机械铸造有限责任公司,C,False,0.0,0.0585,0.290189,0.476028,0.029935,-0.016325,-0.0,0.0
E284,***成焊科技有限公司,D,False,0.0,0.0585,0.290189,0.628255,0.140694,-0.034824,-0.0,0.0
E285,个体经营E285 ,C,False,0.0,0.0585,0.290189,0.467834,0.023959,-0.015329,-0.0,0.0
E286,***印务有限公司,C,False,0.0,0.0585,0.290189,0.610623,0.102655,-0.032681,-0.0,0.0
E287,***鞋材有限公司,C,False,0.0,0.0585,0.290189,0.509791,0.028937,-0.020428,-0.0,0.0
E288,个体经营E288 ,C,False,0.0,0.0585,0.290189,0.536756,0.03791,-0.023705,-0.0,0.0
E289,***运业有限公司***分公司,C,False,0.0,0.0585,0.290189,0.504812,0.093975,-0.019823,-0.0,0.0
E290,***机电有限公司,C,False,0.0,0.0585,0.290189,0.56168,0.119607,-0.026734,-0.0,0.0
E291,***文业建设工程有限公司,D,False,0.0,0.0585,0.290189,0.74462,0.117,-0.048965,-0.0,0.0
E292,***物流有限公司,C,False,0.0,0.0585,0.290189,0.451515,0.047347,-0.013346,-0.0,0.0
E293,***物资有限公司,D,False,0.0,0.0585,0.290189,0.653173,0.097364,-0.037852,-0.0,0.0
E294,个体经营E294 ,C,False,0.0,0.0585,0.290189,0.444237,0.026451,-0.012461,-0.0,0.0
E295,***电器设备制造有限公司,C,False,0.0,0.0585,0.290189,0.502064,0.027485,-0.019489,-0.0,0.0
E296,***装饰设计工程有限公司,C,False,0.0,0.0585,0.290189,0.569881,0.074144,-0.02773,-0.0,0.0
E297,***建筑机械租赁有限公司,C,False,0.0,0.0585,0.290189,0.564648,0.089713,-0.027094,-0.0,0.0
E298,***电器维护服务有限公司,C,False,0.0,0.0585,0.290189,0.521245,0.05994,-0.02182,-0.0,0.0
E299,***压缩天然气有限责任公司,D,False,0.0,0.0585,0.290189,0.675797,0.14843,-0.040602,-0.0,0.0
E300,***建设工程有限公司,C,False,0.0,0.0585,0.290189,0.500908,0.037556,-0.019348,-0.0,0.0
E301,***企业管理咨询有限公司,C,False,0.0,0.0585,0.290189,0.429547,0.035359,-0.010676,-0.0,0.0
E302,***机电设备有限公司,C,False,0.0,0.0585,0.290189,0.541549,0.106052,-0.024287,-0.0,0.0
E303,***图书发行有限公司,C,False,0.0,0.0585,0.290189,0.570166,0.121233,-0.027765,-0.0,0.0
E304,***环保科技有限公司,C,False,0.0,0.0585,0.290189,0.574769,0.049929,-0.028324,-0.0,0.0
E305,***劳务有限公司,C,False,0.0,0.0585,0.290189,0.610239,0.149262,-0.032635,-0.0,0.0
E306,个体经营E306 ,C,False,0.0,0.0585,0.290189,0.484251,0.042235,-0.017324,-0.0,0.0
E307,***通信工程有限公司,C,False,0.0,0.0585,0.290189,0.581467,0.075679,-0.029138,-0.0,0.0
E308,***餐饮文化服务有限公司,C,False,0.0,0.0585,0.290189,0.367021,0.015442,-0.003078,-0.0,0.0
E309,个体经营E309 ,C,False,0.0,0.0585,0.290189,0.483154,0.025842,-0.017191,-0.0,0.0
E310,***律师事务所,C,False,0.0,0.0585,0.290189,0.405394,0.024049,-0.007741,-0.0,0.0
E311,***律师事务所,C,False,0.0,0.0585,0.290189,0.422858,0.019324,-0.009863,-0.0,0.0
E312,***家居用品有限公司,C,False,0.0,0.0585,0.290189,0.574857,0.049125,-0.028335,-0.0,0.0
E313,***物流有限公司,C,False,0.0,0.0585,0.290189,0.576177,0.111495,-0.028495,-0.0,0.0
E314,***房地产营销策划有限公司,C,False,0.0,0.0585,0.290189,0.547863,0.063514,-0.025055,-0.0,0.0
E315,***轮胎有限公司,C,False,0.0,0.0585,0.290189,0.538139,0.115536,-0.023873,-0.0,0.0
E316,个体经营E316 ,C,False,0.0,0.0585,0.290189,0.572765,0.083811,-0.028081,-0.0,0.0
E317,***科技有限公司,C,False,0.0,0.0585,0.290189,0.468523,0.023223,-0.015413,-0.0,0.0
E318,***商贸有限公司,C,False,0.0,0.0585,0.290189,0.569211,0.109314,-0.027649,-0.0,0.0
E319,个体经营E319 ,C,False,0.0,0.0585,0.290189,0.454544,0.020903,-0.013714,-0.0,0.0
E320,***建筑设计有限公司,D,False,0.0,0.0585,0.290189,0.627679,0.095511,-0.034754,-0.0,0.0
E321,***生物流有限公司,D,False,0.0,0.0585,0.290189,0.692124,0.165372,-0.042586,-0.0,0.0
E322,***装饰工程设计有限公司,C,False,0.0,0.0585,0.290189,0.543159,0.051063,-0.024483,-0.0,0.0
E323,***建筑装饰工程有限公司,C,False,0.0,0.0585,0.290189,0.582884,0.062472,-0.02931,-0.0,0.0
E324,***汽贸有限公司,D,False,0.0,0.0585,0.290189,0.71032,0.077241,-0.044797,-0.0,0.0
E325,***通讯器材有限公司,D,False,0.0,0.0585,0.290189,0.735679,0.165832,-0.047879,-0.0,0.0
E326,***包装材料有限公司,C,False,0.0,0.0585,0.290189,0.609194,0.122139,-0.032508,-0.0,0.0
E327,个体经营E327 ,D,False,0.0,0.0585,0.290189,0.677139,0.145126,-0.040765,-0.0,0.0
E328,***科技有限公司,C,False,0.0,0.0585,0.290189,0.489692,0.041201,-0.017985,-0.0,0.0
E329,***园艺有限责任公司,C,False,0.0,0.0585,0.290189,0.489919,0.058829,-0.018013,-0.0,0.0
E330,***酒店管理有限公司,C,False,0.0,0.0585,0.290189,0.494611,0.117967,-0.018583,-0.0,0.0
E331,***广告有限公司,C,False,0.0,0.0585,0.290189,0.516215,0.05578,-0.021209,-0.0,0.0
E332,***商贸有限公司,D,False,0.0,0.0585,0.290189,0.681992,0.182745,-0.041354,-0.0,0.0
E333,***房地产营销策划有限公司,D,False,0.0,0.0585,0.290189,0.647565,0.161209,-0.037171,-0.0,0.0
E334,***机械科技有限公司,D,False,0.0,0.0585,0.290189,0.698865,0.165504,-0.043405,-0.0,0.0
E335,***挖掘机租赁经营部,C,False,0.0,0.0585,0.290189,0.588079,0.068088,-0.029942,-0.0,0.0
E336,***猕猴桃专业合作社,C,False,0.0,0.0585,0.290189,0.602799,0.119535,-0.031731,-0.0,0.0
E337,个体经营E337 ,C,False,0.0,0.0585,0.290189,0.540245,0.093828,-0.024129,-0.0,0.0
E338,***商贸有限公司,C,False,0.0,0.0585,0.290189,0.553182,0.107115,-0.025701,-0.0,0.0
E339,***居益卫浴家俬厂,C,False,0.0,0.0585,0.290189,0.595707,0.117357,-0.030869,-0.0,0.0
E340,***物流有限公司,D,False,0.0,0.0585,0.290189,0.701179,0.165234,-0.043686,-0.0,0.0
E341,***纺织品有限公司,D,False,0.0,0.0585,0.290189,0.647633,0.11334,-0.037179,-0.0,0.0
E342,***裕华机械厂,D,False,0.0,0.0585,0.290189,0.621804,0.124916,-0.03404,-0.0,0.0
E343,***五金工具经营部,D,False,0.0,0.0585,0.290189,0.685807,0.170394,-0.041818,-0.0,0.0
E344,***机械有限公司,C,False,0.0,0.0585,0.290189,0.602713,0.122117,-0.03172,-0.0,0.0
E345,***科技有限公司,C,False,0.0,0.0585,0.290189,0.56187,0.104746,-0.026757,-0.0,0.0
E346,个体经营E346 ,C,False,0.0,0.0585,0.290189,0.50656,0.02759,-0.020035,-0.0,0.0
E347,***不锈钢材料有限公司,C,False,0.0,0.0585,0.290189,0.544627,0.080175,-0.024661,-0.0,0.0
E348,***酒店管理有限公司,C,False,0.0,0.0585,0.290189,0.498159,0.097608,-0.019014,-0.0,0.0
E349,***营销策划广告有限公司,C,False,0.0,0.0585,0.290189,0.515725,0.069256,-0.021149,-0.0,0.0
E350,***演艺设备有限公司,C,False,0.0,0.0585,0.290189,0.517656,0.062047,-0.021384,-0.0,0.0
E351,***文化传播有限公司,D,False,0.0,0.0585,0.290189,0.626658,0.120117,-0.03463,-0.0,0.0
E352,***居装饰工程有限公司,D,False,0.0,0.0585,0.290189,0.660706,0.063255,-0.038768,-0.0,0.0
E353,***税务师事务所有限公司,C,False,0.0,0.0585,0.290189,0.524199,0.078701,-0.022179,-0.0,0.0
E354,***广告有限公司,C,False,0.0,0.0585,0.290189,0.604529,0.119773,-0.031941,-0.0,0.0
E355,***地毯经营部,D,False,0.0,0.0585,0.290189,0.629968,0.119875,-0.035032,-0.0,0.0
E356,***建材装饰部,D,False,0.0,0.0585,0.290189,0.658996,0.161697,-0.03856,-0.0,0.0
E357,***家居经营部,C,False,0.0,0.0585,0.290189,0.591471,0.09378,-0.030354,-0.0,0.0
E358,***五金经营部,D,False,0.0,0.0585,0.290189,0.702282,0.152038,-0.04382,-0.0,0.0
E359,***厨房用品经营部,D,False,0.0,0.0585,0.290189,0.688641,0.174182,-0.042162,-0.0,0.0
E360,***建筑劳务有限公司,D,False,0.0,0.0585,0.290189,0.713434,0.183911,-0.045175,-0.0,0.0
E361,***勘察设计工程有限公司,D,False,0.0,0.0585,0.290189,0.630547,0.118459,-0.035103,-0.0,0.0
E362,***建材有限公司,C,False,0.0,0.0585,0.290189,0.570034,0.118827,-0.027749,-0.0,0.0
E363,***建筑工程设计有限公司,C,False,0.0,0.0585,0.290189,0.562321,0.062555,-0.026812,-0.0,0.0
E364,***电子有限公司,C,False,0.0,0.0585,0.290189,0.571872,0.119456,-0.027972,-0.0,0.0
E365,***信息技术有限公司,D,False,0.0,0.0585,0.290189,0.695153,0.163636,-0.042954,-0.0,0.0
E366,***房地产经纪有限公司,C,False,0.0,0.0585,0.290189,0.583874,0.118805,-0.029431,-0.0,0.0
E367,***电子商务有限公司,C,False,0.0,0.0585,0.290189,0.573301,0.111568,-0.028146,-0.0,0.0
E368,***通信科技有限责任公司,C,False,0.0,0.0585,0.290189,0.591759,0.061268,-0.030389,-0.0,0.0
E369,***网络技术有限公司,C,False,0.0,0.0585,0.290189,0.585519,0.119996,-0.029631,-0.0,0.0
