week,supplier_id,material,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3
6,S268,C,539.041443,540.775,540.775,751.076389
6,S306,C,545.295073,547.1,547.1,759.861111
6,S194,C,425.162924,425.1,425.1,590.416667
6,S151,C,1110.458721,810.408333,810.408333,1125.567129
6,S356,C,786.928389,773.25,773.25,1073.958333
6,S247,C,238.576384,241.55,241.55,335.486111
6,S365,C,170.666639,173.4625,173.4625,240.920139
6,S294,C,78.373394,81.0,81.0,112.5
6,S284,C,189.645905,194.154167,194.154167,269.658565
6,S218,C,80.064204,84.1,84.1,116.805556
6,S244,C,87.150078,84.1,84.1,116.805556
6,S080,C,119.245193,121.5,121.5,168.75
6,S067,C,0.830128,1.062747,1.062747,1.476038
6,S314,C,12.910175,7.0,7.0,9.722222
6,S003,C,54.511915,50.155977,50.155977,69.661079
6,S213,C,0.764826,1.006135,1.006135,1.39741
6,S076,C,1.481481,2.0,2.0,2.777778
6,S374,C,630.76576,638.693855,634.784741,881.645474
6,S037,C,5.219528,3.909113,3.88139,5.390819
7,S229,A,1596.725321,1574.55,1574.55,2624.25
7,S275,A,706.948695,708.75,708.75,1181.25
7,S329,A,675.27408,676.0,676.0,1126.666667
7,S282,A,989.798965,994.55,994.55,1657.583333
7,S352,A,527.18789,525.6,525.6,876.0
7,S143,A,495.142814,433.45,433.45,722.416667
7,S266,A,23.750737,27.55,27.55,45.916667
7,S123,A,26.528139,28.0,28.0,46.666667
7,S348,A,628.094603,347.372745,347.372745,578.954575
7,S189,A,2.399833,2.453642,2.453642,4.089403
7,S307,A,488.095937,374.25,374.25,623.75
7,S395,A,296.835735,213.521959,213.521959,355.869932
7,S005,A,74.725408,79.0,79.0,131.666667
7,S007,A,28.595529,29.583333,29.583333,49.305555
7,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
7,S340,B,832.879318,830.1,830.1,1257.727273
7,S131,B,685.542439,676.35,676.35,1024.772727
7,S140,B,2046.758476,1285.0,1285.0,1946.969697
7,S308,B,776.15851,570.825,570.825,864.886364
7,S330,B,720.750257,569.383333,569.383333,862.70202
7,S031,B,176.704701,179.55,179.55,272.045455
7,S346,B,105.262039,99.0,99.0,150.0
7,S040,B,134.833392,132.9375,132.9375,201.420455
7,S139,B,767.380997,655.625,655.619375,993.36269
7,S367,B,155.543847,148.2,148.151983,224.472702
7,S364,B,122.144193,121.020833,120.981622,183.305488
7,S361,C,1512.567462,1488.2,1487.717823,2066.274754
7,S268,C,539.041443,540.775,540.599789,750.83304
7,S306,C,545.295073,547.1,546.92274,759.614916
7,S194,C,425.162924,425.1,424.962268,590.225372
7,S151,C,1110.458721,810.408333,810.145761,1125.202445
7,S356,C,786.928389,773.25,772.999467,1073.610371
7,S247,C,238.576384,241.55,241.471738,335.377414
7,S365,C,170.666639,173.4625,173.406298,240.842081
7,S294,C,78.373394,81.0,80.973756,112.46355
7,S284,C,189.645905,194.154167,194.091261,269.571196
7,S218,C,80.064204,84.1,84.072752,116.767711
7,S244,C,87.150078,84.1,84.072752,116.767711
7,S080,C,119.245193,121.5,121.460634,168.695325
7,S067,C,0.830128,1.062747,1.062403,1.475559
7,S314,C,12.910175,7.0,6.997732,9.719072
7,S003,C,54.511915,50.155977,50.139726,69.638509
7,S213,C,0.764826,1.006135,1.005809,1.396957
7,S076,C,1.481481,2.0,1.999352,2.776878
7,S374,C,632.665969,640.617948,640.361713,889.391268
7,S037,C,0.34213,0.256235,0.25613,0.355736
8,S229,A,1596.725321,1574.55,1574.55,2624.25
8,S275,A,706.948695,708.75,708.75,1181.25
8,S329,A,675.27408,676.0,676.0,1126.666667
8,S282,A,989.798965,994.55,994.55,1657.583333
8,S352,A,527.18789,525.6,525.6,876.0
8,S143,A,495.142814,433.45,433.45,722.416667
8,S266,A,23.750737,27.55,27.55,45.916667
8,S123,A,26.528139,28.0,28.0,46.666667
8,S348,A,628.094603,347.372745,347.372745,578.954575
8,S189,A,2.399833,2.453642,2.453642,4.089403
8,S307,A,488.095937,374.25,374.25,623.75
8,S395,A,296.835735,213.521959,213.521959,355.869932
8,S005,A,74.725408,79.0,79.0,131.666667
8,S007,A,28.595529,29.583333,29.583333,49.305555
8,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
8,S340,B,832.879318,830.1,830.1,1257.727273
8,S131,B,685.542439,676.35,676.35,1024.772727
8,S140,B,2046.758476,1285.0,1285.0,1946.969697
8,S308,B,776.15851,570.825,570.825,864.886364
8,S330,B,720.750257,569.383333,569.383333,862.70202
8,S031,B,176.704701,179.55,179.55,272.045455
8,S346,B,105.262039,99.0,99.0,150.0
8,S040,B,134.833392,132.9375,132.9375,201.420455
8,S139,B,767.380997,655.625,655.625,993.371212
8,S367,B,155.543847,148.2,148.2,224.545455
8,S364,B,122.144193,121.020833,121.020833,183.364898
8,S361,C,1512.567462,1488.2,1488.2,2066.944444
8,S268,C,539.041443,540.775,540.775,751.076389
8,S306,C,545.295073,547.1,547.1,759.861111
8,S194,C,425.162924,425.1,425.1,590.416667
8,S151,C,1110.458721,810.408333,810.408333,1125.567129
8,S356,C,786.928389,773.25,773.25,1073.958333
8,S247,C,238.576384,241.55,241.55,335.486111
8,S365,C,170.666639,173.4625,173.4625,240.920139
8,S294,C,78.373394,81.0,81.0,112.5
8,S284,C,189.645905,194.154167,194.154167,269.658565
8,S218,C,80.064204,84.1,84.1,116.805556
8,S244,C,87.150078,84.1,84.1,116.805556
8,S080,C,119.245193,121.5,121.5,168.75
8,S067,C,0.830128,1.062747,1.062747,1.476038
8,S314,C,12.910175,7.0,7.0,9.722222
8,S003,C,54.511915,50.155977,50.155977,69.661079
8,S213,C,0.764826,1.006135,1.006135,1.39741
8,S076,C,1.481481,2.0,2.0,2.777778
8,S374,C,630.76576,638.693855,638.548338,886.872691
8,S037,C,0.194297,0.145517,0.145478,0.202053
9,S229,A,1596.725321,1574.55,1574.55,2624.25
9,S275,A,706.948695,708.75,708.75,1181.25
9,S329,A,675.27408,676.0,676.0,1126.666667
9,S282,A,989.798965,994.55,994.55,1657.583333
9,S352,A,527.18789,525.6,525.6,876.0
9,S143,A,495.142814,433.45,433.45,722.416667
9,S266,A,23.750737,27.55,27.55,45.916667
9,S123,A,26.528139,28.0,28.0,46.666667
9,S348,A,628.094603,347.372745,347.372745,578.954575
9,S189,A,2.399833,2.453642,2.453642,4.089403
9,S307,A,488.095937,374.25,374.25,623.75
9,S395,A,296.835735,213.521959,213.521959,355.869932
9,S005,A,74.725408,79.0,79.0,131.666667
9,S007,A,28.595529,29.583333,29.583333,49.305555
9,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
9,S340,B,832.879318,830.1,830.1,1257.727273
9,S131,B,685.542439,676.35,676.35,1024.772727
9,S140,B,2046.758476,1285.0,1285.0,1946.969697
9,S308,B,776.15851,570.825,570.825,864.886364
9,S330,B,720.750257,569.383333,569.383333,862.70202
9,S031,B,176.704701,179.55,179.55,272.045455
9,S346,B,105.262039,99.0,99.0,150.0
9,S040,B,134.833392,132.9375,132.9375,201.420455
9,S139,B,767.380997,655.625,655.62059,993.364531
9,S367,B,155.543847,148.2,148.162357,224.48842
9,S364,B,122.144193,121.020833,120.990094,183.318324
9,S361,C,1512.567462,1488.2,1487.821997,2066.419441
9,S268,C,539.041443,540.775,540.637643,750.885615
9,S306,C,545.295073,547.1,546.961037,759.668106
9,S194,C,425.162924,425.1,424.992025,590.266701
9,S151,C,1110.458721,810.408333,810.202489,1125.281235
9,S356,C,786.928389,773.25,773.053595,1073.685548
9,S247,C,238.576384,241.55,241.488646,335.400898
9,S365,C,170.666639,173.4625,173.418441,240.858945
9,S294,C,78.373394,81.0,80.979426,112.471425
9,S284,C,189.645905,194.154167,194.104852,269.590072
9,S218,C,80.064204,84.1,84.078639,116.775887
9,S244,C,87.150078,84.1,84.078639,116.775887
9,S080,C,119.245193,121.5,121.469139,168.707138
9,S067,C,0.830128,1.062747,1.062477,1.475663
9,S314,C,12.910175,7.0,6.998222,9.719753
9,S003,C,54.511915,50.155977,50.143237,69.643385
9,S213,C,0.764826,1.006135,1.005879,1.397055
9,S076,C,1.481481,2.0,1.999492,2.777072
9,S374,C,632.25543,640.202249,638.306343,886.536587
9,S037,C,2.531453,1.895906,1.889479,2.624276
10,S229,A,1596.725321,1574.55,1574.55,2624.25
10,S275,A,706.948695,708.75,708.75,1181.25
10,S329,A,675.27408,676.0,676.0,1126.666667
10,S282,A,989.798965,994.55,994.55,1657.583333
10,S352,A,527.18789,525.6,525.6,876.0
10,S143,A,495.142814,433.45,433.45,722.416667
10,S266,A,23.750737,27.55,27.55,45.916667
10,S123,A,26.528139,28.0,28.0,46.666667
10,S348,A,628.094603,347.372745,347.372745,578.954575
10,S189,A,2.399833,2.453642,2.453642,4.089403
10,S307,A,488.095937,374.25,374.25,623.75
10,S395,A,296.835735,213.521959,213.521959,355.869932
10,S005,A,74.725408,79.0,79.0,131.666667
10,S007,A,28.595529,29.583333,29.579617,49.299361
10,S108,B,1131.020578,1003.958333,1003.703328,1520.762618
10,S340,B,832.879318,830.1,829.889155,1257.40781
10,S131,B,685.542439,676.35,676.178207,1024.512435
10,S140,B,2046.758476,1285.0,1284.67361,1946.475167
10,S308,B,776.15851,570.825,570.68001,864.666683
10,S330,B,720.750257,569.383333,569.23871,862.482893
10,S031,B,176.704701,179.55,179.504394,271.976355
10,S346,B,105.262039,99.0,98.974854,149.9619
10,S040,B,134.833392,132.9375,132.903734,201.369294
10,S139,B,767.380997,655.625,655.419514,993.059869
10,S367,B,155.543847,148.2,147.829796,223.98454
10,S364,B,122.144193,121.020833,120.718523,182.906853
10,S361,C,1512.567462,1488.2,1484.482476,2061.781217
10,S268,C,539.041443,540.775,539.424144,749.2002
10,S306,C,545.295073,547.1,545.733344,757.962978
10,S194,C,425.162924,425.1,424.0381,588.941806
10,S151,C,1110.458721,810.408333,808.383933,1122.755462
10,S356,C,786.928389,773.25,771.318421,1071.275585
10,S247,C,238.576384,241.55,240.946608,334.648067
10,S365,C,170.666639,173.4625,173.029191,240.31832
10,S294,C,78.373394,81.0,80.797662,112.218975
10,S284,C,189.645905,194.154167,193.66917,268.984958
10,S218,C,80.064204,84.1,83.889918,116.513775
10,S244,C,87.150078,84.1,83.889918,116.513775
10,S080,C,119.245193,121.5,121.196493,168.328463
10,S067,C,0.830128,1.062747,1.060092,1.47235
10,S314,C,12.910175,7.0,6.982514,9.697936
10,S003,C,54.511915,50.155977,50.030687,69.487066
10,S213,C,0.764826,1.006135,1.003622,1.393919
10,S076,C,1.481481,2.0,1.995004,2.770839
10,S374,C,647.058449,655.191327,651.123777,904.338579
10,S037,C,5.431076,4.06755,4.039972,5.611072
11,S229,A,1596.725321,1574.55,1574.55,2624.25
11,S275,A,706.948695,708.75,708.75,1181.25
11,S329,A,675.27408,676.0,676.0,1126.666667
11,S282,A,989.798965,994.55,994.55,1657.583333
11,S352,A,527.18789,525.6,525.6,876.0
11,S143,A,495.142814,433.45,433.45,722.416667
11,S266,A,23.750737,27.55,27.55,45.916667
11,S123,A,26.528139,28.0,28.0,46.666667
11,S348,A,628.094603,347.372745,347.372745,578.954575
11,S189,A,2.399833,2.453642,2.453642,4.089403
11,S307,A,488.095937,374.25,374.25,623.75
11,S395,A,296.835735,213.521959,213.521959,355.869932
11,S005,A,74.725408,79.0,79.0,131.666667
11,S007,A,28.595529,29.583333,29.58086,49.301434
11,S108,B,1131.020578,1003.958333,1003.788664,1520.891915
11,S340,B,832.879318,830.1,829.959713,1257.514717
11,S131,B,685.542439,676.35,676.235697,1024.599541
11,S140,B,2046.758476,1285.0,1284.782835,1946.640659
11,S308,B,776.15851,570.825,570.728531,864.740198
11,S330,B,720.750257,569.383333,569.287107,862.556223
11,S031,B,176.704701,179.55,179.519656,271.999479
11,S346,B,105.262039,99.0,98.983269,149.97465
11,S040,B,134.833392,132.9375,132.915034,201.386414
11,S139,B,767.380997,655.625,655.505901,993.190759
11,S367,B,155.543847,148.2,148.104115,224.400174
11,S364,B,122.144193,121.020833,120.942533,183.246261
11,S361,C,1512.567462,1488.2,1487.237135,2065.607131
11,S268,C,539.041443,540.775,540.425119,750.590442
11,S306,C,545.295073,547.1,546.746026,759.369481
11,S194,C,425.162924,425.1,424.82496,590.034667
11,S151,C,1110.458721,810.408333,809.883999,1124.838887
11,S356,C,786.928389,773.25,772.749707,1073.263482
11,S247,C,238.576384,241.55,241.393717,335.269052
11,S365,C,170.666639,173.4625,173.35027,240.764264
11,S294,C,78.373394,81.0,80.947593,112.427212
11,S284,C,189.645905,194.154167,194.028549,269.484096
11,S218,C,80.064204,84.1,84.045587,116.729982
11,S244,C,87.150078,84.1,84.045587,116.729982
11,S080,C,119.245193,121.5,121.42139,168.640819
11,S067,C,0.830128,1.062747,1.062059,1.475083
11,S314,C,12.910175,7.0,6.995471,9.715932
11,S003,C,54.511915,50.155977,50.123526,69.616008
11,S213,C,0.764826,1.006135,1.005484,1.396506
11,S076,C,1.481481,2.0,1.998706,2.775981
11,S374,C,635.653031,643.642554,642.053755,891.741326
11,S037,C,2.121397,1.588799,1.584422,2.200586
12,S229,A,1596.725321,1574.55,1574.55,2624.25
12,S275,A,706.948695,708.75,708.75,1181.25
12,S329,A,675.27408,676.0,676.0,1126.666667
12,S282,A,989.798965,994.55,994.55,1657.583333
12,S352,A,527.18789,525.6,525.6,876.0
12,S143,A,495.142814,433.45,433.45,722.416667
12,S266,A,23.750737,27.55,27.55,45.916667
12,S123,A,26.528139,28.0,28.0,46.666667
12,S348,A,628.094603,347.372745,347.372745,578.954575
12,S189,A,2.399833,2.453642,2.453642,4.089403
12,S307,A,488.095937,374.25,374.25,623.75
12,S395,A,296.835735,213.521959,213.521959,355.869932
12,S005,A,74.725408,79.0,79.0,131.666667
12,S007,A,28.595529,29.583333,29.580699,49.301165
12,S108,B,1131.020578,1003.958333,1003.777621,1520.875183
12,S340,B,832.879318,830.1,829.950582,1257.500882
12,S131,B,685.542439,676.35,676.228257,1024.588268
12,S140,B,2046.758476,1285.0,1284.7687,1946.619242
12,S308,B,776.15851,570.825,570.722252,864.730684
12,S330,B,720.750257,569.383333,569.280844,862.546733
12,S031,B,176.704701,179.55,179.517681,271.996486
12,S346,B,105.262039,99.0,98.98218,149.973
12,S040,B,134.833392,132.9375,132.913571,201.384199
12,S139,B,767.380997,655.625,655.497873,993.178596
12,S367,B,155.543847,148.2,148.095519,224.38715
