point_id,x,y,distance_to_fit_center
108,0.01061,-0.035005,15.812781
109,0.010847,-0.034839,15.812817
110,0.011085,-0.034607,15.812803
111,0.011321,-0.034309,15.812739
112,0.011559,-0.034252,15.812856
113,0.011798,-0.03482,15.813438
114,0.012038,-0.03532,15.81397
115,0.012278,-0.035752,15.814452
116,0.012519,-0.036118,15.814885
117,0.012761,-0.036416,15.815269
118,0.013002,-0.036648,15.815603
119,0.013244,-0.036814,15.815887
120,0.013484,-0.036913,15.816122
121,0.013724,-0.036946,15.816307
122,0.013964,-0.036946,15.816467
123,0.014202,-0.036913,15.816602
124,0.014441,-0.036814,15.816687
125,0.014677,-0.037611,15.817438
126,0.014915,-0.038527,15.818278
127,0.015152,-0.039372,15.819065
128,0.015389,-0.040147,15.8198
129,0.015627,-0.040852,15.820484
130,0.015865,-0.041488,15.821116
131,0.016104,-0.042056,15.821699
132,0.016344,-0.042556,15.822231
133,0.016585,-0.042989,15.822714
134,0.016827,-0.043354,15.823147
135,0.01707,-0.043653,15.823531
136,0.017312,-0.043885,15.823866
137,0.017555,-0.044608,15.824567
138,0.017796,-0.045669,15.825516
139,0.018036,-0.046657,15.826412
140,0.018274,-0.047573,15.827252
141,0.01851,-0.048418,15.828039
142,0.018746,-0.049193,15.828773
143,0.018982,-0.049898,15.829455
144,0.019217,-0.050534,15.830086
145,0.019454,-0.051102,15.830667
146,0.019693,-0.052283,15.831705
147,0.019933,-0.053645,15.832879
148,0.020175,-0.05493,15.833997
149,0.020419,-0.056139,15.835059
150,0.020664,-0.057273,15.836066
151,0.020907,-0.058333,15.837018
152,0.02115,-0.059321,15.837915
153,0.02139,-0.060237,15.838757
154,0.021627,-0.061082,15.839545
155,0.021863,-0.061857,15.840279
156,0.022096,-0.062562,15.840959
157,0.02233,-0.063198,15.841589
158,0.022565,-0.063766,15.842169
159,0.022802,-0.064267,15.8427
160,0.023042,-0.064699,15.843182
161,0.023285,-0.065065,15.843616
162,0.023529,-0.065363,15.844001
163,0.023776,-0.065595,15.844339
164,0.024021,-0.065761,15.844626
165,0.024265,-0.06586,15.844863
166,0.024506,-0.065893,15.845048
167,0.024745,-0.06586,15.845183
168,0.02498,-0.065761,15.845266
169,0.025213,-0.065595,15.845299
170,0.025446,-0.065363,15.845281
171,0.025679,-0.065576,15.845595
172,0.025915,-0.066076,15.846125
173,0.026153,-0.066508,15.846606
174,0.026395,-0.066874,15.84704
175,0.026639,-0.067172,15.847425
176,0.026884,-0.067404,15.847761
177,0.027132,-0.06757,15.84805
178,0.027376,-0.067669,15.848287
179,0.027619,-0.067702,15.848474
180,0.027858,-0.067702,15.848633
181,0.028095,-0.067669,15.848767
182,0.02833,-0.06757,15.84885
183,0.028562,-0.067404,15.848882
184,0.028794,-0.06799,15.849473
185,0.029028,-0.068626,15.850102
186,0.029264,-0.069194,15.850683
187,0.029503,-0.069694,15.851215
188,0.029745,-0.070127,15.851698
189,0.029989,-0.070492,15.852133
190,0.030233,-0.070791,15.852518
191,0.030479,-0.071023,15.852855
192,0.030725,-0.071188,15.853143
193,0.030969,-0.071287,15.85338
194,0.031211,-0.071321,15.853566
195,0.031448,-0.071287,15.853699
196,0.031683,-0.071188,15.853782
197,0.031914,-0.071023,15.853814
198,0.032147,-0.070791,15.853796
199,0.032379,-0.070492,15.853729
200,0.032614,-0.070127,15.853615
201,0.032853,-0.069694,15.853452
202,0.033094,-0.069194,15.853241
203,0.033337,-0.068626,15.852981
204,0.03358,-0.06799,15.85267
205,0.033825,-0.067284,15.852309
206,0.034071,-0.067404,15.852562
207,0.034315,-0.06757,15.852848
208,0.034559,-0.067669,15.853085
209,0.0348,-0.067702,15.853271
210,0.035038,-0.067669,15.853405
211,0.035274,-0.06757,15.853489
212,0.035507,-0.067404,15.853522
213,0.035741,-0.067172,15.853505
214,0.035975,-0.066874,15.85344
215,0.036209,-0.066508,15.853324
216,0.036445,-0.066076,15.85316
217,0.036685,-0.065576,15.852948
218,0.036926,-0.065008,15.852687
219,0.037169,-0.065065,15.852892
220,0.037412,-0.065363,15.853276
221,0.037658,-0.065595,15.853613
222,0.037903,-0.065761,15.8539
223,0.038147,-0.06586,15.854137
224,0.03839,-0.065893,15.854324
225,0.038629,-0.065893,15.854484
226,0.038866,-0.06586,15.854618
227,0.0391,-0.066509,15.855257
228,0.039332,-0.067284,15.855989
229,0.039566,-0.06799,15.85667
230,0.039801,-0.068626,15.8573
231,0.040037,-0.069194,15.85788
232,0.040275,-0.069694,15.858412
233,0.040517,-0.070127,15.858895
234,0.04076,-0.070492,15.859329
235,0.041005,-0.070791,15.859715
236,0.041252,-0.071023,15.860053
237,0.041497,-0.071188,15.86034
238,0.041741,-0.071287,15.860576
239,0.041982,-0.071321,15.860762
240,0.04222,-0.071287,15.860897
241,0.042456,-0.071188,15.86098
242,0.042689,-0.071023,15.861013
243,0.042922,-0.070791,15.860996
244,0.043155,-0.070492,15.86093
245,0.04339,-0.070127,15.860815
246,0.043627,-0.069694,15.860652
247,0.043866,-0.069194,15.860439
248,0.044107,-0.068626,15.860178
249,0.04435,-0.06799,15.859867
250,0.044593,-0.067284,15.859505
251,0.044838,-0.066509,15.859093
252,0.045085,-0.065664,15.858629
253,0.045328,-0.065761,15.858863
254,0.04557,-0.06586,15.859099
255,0.04581,-0.065893,15.859284
256,0.046046,-0.06586,15.859417
257,0.046281,-0.065761,15.859501
258,0.046513,-0.065595,15.859533
259,0.046746,-0.065363,15.859516
260,0.046979,-0.065065,15.85945
261,0.047216,-0.064699,15.859336
262,0.047455,-0.064267,15.859175
263,0.047696,-0.063766,15.858964
264,0.047941,-0.063554,15.85897
265,0.048187,-0.063786,15.859307
266,0.048434,-0.063951,15.859595
267,0.048679,-0.064051,15.859833
268,0.048921,-0.064084,15.860019
269,0.049159,-0.064051,15.860154
270,0.049394,-0.063951,15.860238
271,0.049628,-0.063786,15.860271
272,0.04986,-0.063554,15.860254
273,0.050093,-0.063255,15.860187
274,0.050327,-0.06289,15.860072
275,0.050565,-0.062457,15.85991
276,0.050806,-0.061957,15.859699
277,0.051049,-0.061446,15.859482
278,0.051295,-0.061745,15.859869
279,0.051541,-0.061977,15.860206
280,0.051787,-0.062142,15.860493
281,0.052031,-0.062242,15.86073
282,0.052271,-0.062275,15.860915
283,0.052509,-0.062242,15.86105
284,0.052744,-0.062142,15.861133
285,0.052977,-0.061977,15.861166
286,0.05321,-0.061745,15.86115
287,0.053445,-0.061446,15.861085
288,0.053679,-0.061081,15.86097
289,0.053916,-0.060648,15.860807
290,0.054156,-0.060148,15.860596
291,0.054398,-0.05958,15.860336
292,0.054642,-0.058944,15.860026
293,0.054887,-0.058238,15.859666
294,0.055132,-0.058358,15.859919
295,0.055377,-0.058524,15.860206
296,0.055621,-0.058623,15.860442
297,0.055861,-0.058656,15.860628
298,0.056098,-0.058623,15.860762
299,0.056333,-0.058524,15.860846
300,0.056565,-0.058358,15.860878
301,0.056799,-0.058126,15.860862
302,0.057033,-0.057828,15.860797
303,0.057269,-0.057462,15.860683
304,0.057508,-0.05703,15.860521
305,0.057748,-0.05653,15.860311
306,0.057991,-0.055962,15.860051
307,0.058236,-0.055325,15.859743
308,0.058482,-0.05462,15.859383
309,0.058726,-0.053845,15.858971
310,0.058968,-0.053,15.858506
311,0.059208,-0.052084,15.857986
312,0.059446,-0.051096,15.857411
313,0.059682,-0.050036,15.856782
314,0.059916,-0.049312,15.856401
315,0.06015,-0.049081,15.856385
316,0.060383,-0.048782,15.85632
317,0.06062,-0.048417,15.856207
318,0.060858,-0.047984,15.856045
319,0.061099,-0.047484,15.855835
320,0.061341,-0.046916,15.855575
321,0.061585,-0.04628,15.855266
322,0.061829,-0.045574,15.854906
323,0.062073,-0.044799,15.854494
324,0.062315,-0.043954,15.854029
325,0.062556,-0.043038,15.85351
326,0.062794,-0.042051,15.852936
327,0.06303,-0.04099,15.852307
328,0.063266,-0.040267,15.851928
329,0.0635,-0.040035,15.851912
330,0.063734,-0.039736,15.851848
331,0.063971,-0.039371,15.851735
332,0.06421,-0.038938,15.851574
333,0.06445,-0.038438,15.851364
334,0.064692,-0.03787,15.851105
335,0.064937,-0.037234,15.850797
336,0.065181,-0.036528,15.850437
337,0.065425,-0.035753,15.850025
338,0.065666,-0.035137,15.849729
339,0.065905,-0.035104,15.849864
340,0.066142,-0.035005,15.84995
341,0.066377,-0.034839,15.849985
342,0.066612,-0.034607,15.84997
343,0.066847,-0.034309,15.849906
344,0.067084,-0.033943,15.849794
345,0.067323,-0.033511,15.849633
346,0.067564,-0.03301,15.849424
347,0.067807,-0.032442,15.849165
348,0.06805,-0.031806,15.848856
349,0.068294,-0.031386,15.848707
350,0.068536,-0.031486,15.848944
351,0.068776,-0.031519,15.849129
352,0.069015,-0.031486,15.849265
353,0.069252,-0.031386,15.84935
354,0.069488,-0.031221,15.849385
355,0.069723,-0.031201,15.849529
356,0.069959,-0.031701,15.850058
357,0.070198,-0.032134,15.850539
358,0.070438,-0.032499,15.850971
359,0.070681,-0.032798,15.851355
360,0.070924,-0.03303,15.851691
361,0.071167,-0.033195,15.851976
362,0.071409,-0.033295,15.852212
363,0.071649,-0.033328,15.852398
364,0.071887,-0.033295,15.852533
365,0.072125,-0.033195,15.852619
366,0.072361,-0.03303,15.852654
367,0.072597,-0.032798,15.852641
368,0.072834,-0.032499,15.852578
369,0.073072,-0.032134,15.852466
370,0.073312,-0.031701,15.852306
371,0.073552,-0.031201,15.852097
372,0.073794,-0.030633,15.851837
373,0.074036,-0.029997,15.851528
374,0.074278,-0.029292,15.851167
375,0.074519,-0.028517,15.850754
376,0.074759,-0.0279,15.850458
377,0.074998,-0.027867,15.850593
378,0.075235,-0.027768,15.850679
379,0.075472,-0.027602,15.850715
380,0.075707,-0.02737,15.850701
381,0.075945,-0.027072,15.850639
382,0.076182,-0.026706,15.850527
383,0.076421,-0.026274,15.850367
384,0.076663,-0.025774,15.850158
385,0.076905,-0.025206,15.849899
386,0.077147,-0.024569,15.84959
387,0.077389,-0.024249,15.849515
388,0.07763,-0.024282,15.849701
389,0.077869,-0.024282,15.849861
390,0.078107,-0.024249,15.849996
391,0.078342,-0.02415,15.850081
392,0.078579,-0.023984,15.850117
393,0.078815,-0.023752,15.850103
394,0.079052,-0.023453,15.850041
395,0.079292,-0.023088,15.849931
396,0.079532,-0.022655,15.849772
397,0.079774,-0.022155,15.849563
398,0.080018,-0.022175,15.849741
399,0.08026,-0.02234,15.850026
400,0.080501,-0.02244,15.850262
401,0.080741,-0.022473,15.850447
402,0.08098,-0.02244,15.850583
403,0.081217,-0.02234,15.850669
404,0.081454,-0.022175,15.850705
405,0.081689,-0.021943,15.850691
406,0.081926,-0.021644,15.850629
407,0.082164,-0.021279,15.850518
408,0.082402,-0.020846,15.850357
409,0.082641,-0.020346,15.850147
410,0.082883,-0.019835,15.84993
411,0.083124,-0.020134,15.850313
412,0.083367,-0.020366,15.850648
413,0.08361,-0.020531,15.850934
414,0.083852,-0.020631,15.85117
415,0.084092,-0.020664,15.851356
416,0.08433,-0.020631,15.851491
417,0.084568,-0.020531,15.851577
418,0.084804,-0.020366,15.851613
419,0.08504,-0.020134,15.851599
420,0.085276,-0.020346,15.851915
421,0.085514,-0.020846,15.852446
422,0.085753,-0.021279,15.852927
423,0.085994,-0.021644,15.853359
424,0.086237,-0.021943,15.853744
425,0.086479,-0.022175,15.854079
426,0.086722,-0.02234,15.854364
427,0.086964,-0.02244,15.8546
428,0.087204,-0.022473,15.854786
429,0.087442,-0.02244,15.854921
430,0.087678,-0.02234,15.855006
431,0.087914,-0.022175,15.855042
432,0.08815,-0.021943,15.855029
433,0.088388,-0.021644,15.854967
434,0.088626,-0.021279,15.854856
435,0.088868,-0.021644,15.855289
436,0.08911,-0.021943,15.855673
437,0.089352,-0.022175,15.856008
438,0.089595,-0.02234,15.856293
439,0.089836,-0.02244,15.856529
440,0.090076,-0.022473,15.856715
441,0.090314,-0.02244,15.85685
442,0.090551,-0.02276,15.857246
443,0.090788,-0.023706,15.858106
444,0.091025,-0.025146,15.859332
445,0.091262,-0.026508,15.860501
446,0.091501,-0.027792,15.861613
447,0.091741,-0.029001,15.86267
448,0.091984,-0.030135,15.863674
449,0.092226,-0.031195,15.864622
450,0.092468,-0.032183,15.865517
451,0.09271,-0.033099,15.866358
452,0.09295,-0.033944,15.867146
453,0.093189,-0.034719,15.867881
454,0.093426,-0.035424,15.868562
455,0.093663,-0.036061,15.869193
456,0.0939,-0.036629,15.869773
457,0.094137,-0.037129,15.870303
458,0.094376,-0.037561,15.870784
459,0.094617,-0.037927,15.871217
460,0.094858,-0.038225,15.8716
461,0.095101,-0.038457,15.871935
462,0.095344,-0.038623,15.87222
463,0.095586,-0.038722,15.872456
464,0.095827,-0.038755,15.872643
465,0.096067,-0.038755,15.872804
466,0.096305,-0.039043,15.873177
467,0.096541,-0.039679,15.873807
468,0.096777,-0.040247,15.874387
469,0.097014,-0.040747,15.874916
470,0.097251,-0.04118,15.875396
471,0.09749,-0.041545,15.875827
472,0.097731,-0.041844,15.876211
473,0.097973,-0.042076,15.876545
474,0.098216,-0.042241,15.876831
475,0.098459,-0.042341,15.877067
476,0.098701,-0.042374,15.877254
477,0.09894,-0.042374,15.877415
478,0.099178,-0.042341,15.87755
479,0.099414,-0.042241,15.877635
480,0.09965,-0.042076,15.87767
481,0.099886,-0.041844,15.877657
482,0.100123,-0.041545,15.877595
483,0.100361,-0.04118,15.877483
484,0.1006,-0.040747,15.877324
485,0.100842,-0.040247,15.877115
486,0.101084,-0.039679,15.876856
487,0.101327,-0.039043,15.876548
488,0.101569,-0.038623,15.8764
489,0.101811,-0.038722,15.876635
490,0.102051,-0.038755,15.876821
491,0.10229,-0.038755,15.876982
492,0.102527,-0.038722,15.877116
493,0.102763,-0.038623,15.877201
494,0.102998,-0.038457,15.877236
495,0.103234,-0.038225,15.877223
496,0.103471,-0.037927,15.877161
497,0.103709,-0.037561,15.87705
498,0.103949,-0.037129,15.87689
499,0.10419,-0.036629,15.876682
500,0.104433,-0.036061,15.876424
