point_id,x,y,distance_to_fit_center
145,-0.730958,0.504821,0.644257
146,-0.72403,0.4899,0.631308
147,-0.717101,0.474979,0.618524
148,-0.710173,0.459996,0.605892
149,-0.703245,0.445013,0.59345
150,-0.696316,0.43003,0.581211
151,-0.689388,0.414984,0.569164
152,-0.68246,0.400001,0.557371
153,-0.675531,0.384955,0.545802
154,-0.668603,0.369909,0.534496
155,-0.661674,0.354864,0.52347
156,-0.654746,0.339818,0.512743
157,-0.647818,0.324773,0.502332
158,-0.640889,0.309727,0.492259
159,-0.633961,0.294619,0.482533
160,-0.627032,0.279573,0.4732
161,-0.620104,0.264528,0.464272
162,-0.613176,0.24942,0.455764
163,-0.606247,0.234374,0.447716
164,-0.599319,0.219328,0.440145
165,-0.592391,0.204283,0.433074
166,-0.585462,0.189237,0.426531
167,-0.578534,0.174254,0.420533
168,-0.571605,0.159208,0.415113
169,-0.564677,0.144225,0.41028
170,-0.557749,0.129242,0.406062
171,-0.55082,0.114259,0.402477
172,-0.543892,0.099338,0.399526
173,-0.536964,0.084417,0.397234
174,-0.530035,0.069497,0.395614
175,-0.523107,0.054638,0.394649
176,-0.516178,0.03978,0.394364
177,-0.50925,0.024922,0.39476
178,-0.502322,0.010126,0.395804
179,-0.495393,-0.00467,0.397518
180,-0.488465,-0.019404,0.399857
181,-0.481536,-0.034137,0.40284
182,-0.474608,-0.048808,0.406416
183,-0.46768,-0.063479,0.410601
184,-0.460751,-0.078088,0.415336
185,-0.453823,-0.092696,0.420639
186,-0.446895,-0.107243,0.426443
187,-0.439966,-0.121726,0.432722
188,-0.433038,-0.13621,0.439498
189,-0.426109,-0.150631,0.446699
190,-0.419181,-0.16499,0.454298
191,-0.412253,-0.179287,0.46227
192,-0.405324,-0.193583,0.470643
193,-0.398396,-0.207817,0.479342
194,-0.391467,-0.221989,0.488345
195,-0.384539,-0.236098,0.49763
196,-0.377611,-0.250207,0.507231
197,-0.370682,-0.264192,0.517019
198,-0.363754,-0.278176,0.527086
199,-0.356826,-0.292098,0.537361
200,-0.349897,-0.305957,0.547825
201,-0.342969,-0.319754,0.558465
202,-0.33604,-0.333489,0.569265
203,-0.329112,-0.347161,0.580212
204,-0.322184,-0.360708,0.591234
205,-0.315255,-0.374256,0.602438
206,-0.308327,-0.38774,0.613755
207,-0.301399,-0.401163,0.625173
208,-0.29447,-0.41446,0.636623
209,-0.287542,-0.427758,0.648218
210,-0.280613,-0.440931,0.659827
211,-0.273685,-0.454041,0.671504
212,-0.266757,-0.467089,0.683241
213,-0.259828,-0.480074,0.695033
214,-0.2529,-0.492935,0.70681
215,-0.245971,-0.505733,0.718629
216,-0.239043,-0.518469,0.730485
217,-0.232115,-0.531142,0.742373
218,-0.225186,-0.54369,0.754225
219,-0.218258,-0.556176,0.7661
220,-0.21133,-0.5686,0.777994
221,-0.204401,-0.580899,0.78984
222,-0.197473,-0.593135,0.801697
223,-0.190544,-0.605246,0.8135
224,-0.183616,-0.617295,0.825307
225,-0.176688,-0.62922,0.837054
226,-0.169759,-0.641081,0.848799
227,-0.162831,-0.65288,0.860542
228,-0.155902,-0.664555,0.872216
229,-0.148974,-0.676104,0.883819
230,-0.142046,-0.687592,0.895412
231,-0.135117,-0.699016,0.906993
232,-0.128189,-0.710254,0.918436
233,-0.121261,-0.721429,0.929862
234,-0.114332,-0.732541,0.941271
235,-0.107404,-0.743529,0.952599
236,-0.100475,-0.754392,0.963844
237,-0.093547,-0.76513,0.975005
238,-0.086619,-0.775805,0.986143
239,-0.07969,-0.786356,0.997195
240,-0.072762,-0.796844,1.008221
241,-0.065833,-0.807145,1.019097
242,-0.058905,-0.817383,1.029945
243,-0.051977,-0.827497,1.040703
244,-0.045048,-0.837548,1.051431
245,-0.03812,-0.847412,1.062006
246,-0.031192,-0.857214,1.07255
247,-0.024263,-0.86689,1.083
248,-0.017335,-0.876442,1.093356
249,-0.010406,-0.885869,1.103617
250,-0.003478,-0.895171,1.113783
251,0.00345,-0.904348,1.123853
252,0.010379,-0.913463,1.133889
253,0.017307,-0.922391,1.143766
254,0.024235,-0.931256,1.153608
255,0.031164,-0.939933,1.16329
256,0.038092,-0.948549,1.172937
257,0.045021,-0.956977,1.182423
258,0.051949,-0.965342,1.191872
259,0.058877,-0.973521,1.201161
260,0.065806,-0.981637,1.210412
261,0.072734,-0.989565,1.219503
262,0.079663,-0.997431,1.228555
263,0.086591,-1.00511,1.237447
264,0.093519,-1.012664,1.246238
265,0.100448,-1.020156,1.254991
266,0.107376,-1.02746,1.263582
267,0.114304,-1.03464,1.272073
268,0.121233,-1.041632,1.280402
269,0.128161,-1.048562,1.288692
270,0.13509,-1.055366,1.296882
271,0.142018,-1.061984,1.30491
272,0.148946,-1.068477,1.312838
273,0.155875,-1.074845,1.320665
274,0.162803,-1.081088,1.328392
275,0.169732,-1.087206,1.336017
276,0.17666,-1.093137,1.343482
277,0.183588,-1.098943,1.350847
278,0.190517,-1.104624,1.358111
279,0.197445,-1.11018,1.365274
280,0.204373,-1.115611,1.372338
281,0.211302,-1.120855,1.379241
282,0.21823,-1.125975,1.386044
283,0.225159,-1.130969,1.392746
284,0.232087,-1.135776,1.39929
285,0.239015,-1.140458,1.405733
286,0.245944,-1.145016,1.412077
287,0.252872,-1.149386,1.418262
288,0.2598,-1.153694,1.424408
289,0.266729,-1.157814,1.430394
290,0.273657,-1.161747,1.436223
291,0.280586,-1.165555,1.441953
292,0.287514,-1.169239,1.447585
293,0.294442,-1.172797,1.453119
294,0.301371,-1.176168,1.458495
295,0.308299,-1.179415,1.463775
296,0.315228,-1.182474,1.468897
297,0.322156,-1.185408,1.473923
298,0.329084,-1.188217,1.478852
299,0.336013,-1.190902,1.483685
300,0.342941,-1.193399,1.488363
301,0.349869,-1.195709,1.492887
302,0.356798,-1.197956,1.497374
303,0.363726,-1.199954,1.501648
304,0.370655,-1.20189,1.505887
305,0.377583,-1.203638,1.509973
306,0.384511,-1.205261,1.513965
307,0.39144,-1.206697,1.517806
308,0.398368,-1.208008,1.521553
309,0.405297,-1.209131,1.52515
310,0.412225,-1.21013,1.528655
311,0.419153,-1.211004,1.532068
312,0.426082,-1.211691,1.535333
313,0.43301,-1.212253,1.538506
314,0.439938,-1.212627,1.541532
315,0.446867,-1.212877,1.544468
316,0.453795,-1.213002,1.547315
317,0.460724,-1.21294,1.550017
318,0.467652,-1.212752,1.55263
319,0.47458,-1.212378,1.555099
320,0.481509,-1.211878,1.55748
321,0.488437,-1.211254,1.559776
322,0.495366,-1.210442,1.561929
323,0.502294,-1.209506,1.563997
324,0.509222,-1.208382,1.565925
325,0.516151,-1.207134,1.567768
326,0.523079,-1.205698,1.569473
327,0.530007,-1.204137,1.571095
328,0.536936,-1.202451,1.572635
329,0.543864,-1.200578,1.574039
330,0.550793,-1.198581,1.575363
331,0.557721,-1.196458,1.576608
332,0.564649,-1.194148,1.577718
333,0.571578,-1.191713,1.578751
334,0.578506,-1.189091,1.579651
335,0.585434,-1.186344,1.580476
336,0.592363,-1.183473,1.581226
337,0.599291,-1.180414,1.581846
338,0.60622,-1.17723,1.582393
339,0.613148,-1.173858,1.582813
340,0.620076,-1.170362,1.583162
341,0.627005,-1.166741,1.583441
342,0.633933,-1.162996,1.58365
343,0.640862,-1.159063,1.583736
344,0.64779,-1.155005,1.583755
345,0.654718,-1.150759,1.583654
346,0.661647,-1.146452,1.583542
347,0.668575,-1.141957,1.583311
348,0.675503,-1.137275,1.582965
349,0.682432,-1.132467,1.582557
350,0.68936,-1.127535,1.582089
351,0.696289,-1.122479,1.581561
352,0.703217,-1.117297,1.580975
353,0.710145,-1.111928,1.580279
354,0.717074,-1.106434,1.579528
355,0.724002,-1.100815,1.578723
356,0.730931,-1.095009,1.577813
357,0.737859,-1.089079,1.576852
358,0.744787,-1.083023,1.575841
359,0.751716,-1.076842,1.574781
360,0.758644,-1.070537,1.573673
361,0.765572,-1.064044,1.572469
362,0.772501,-1.057489,1.571272
363,0.779429,-1.050747,1.569981
364,0.786358,-1.043879,1.568649
365,0.793286,-1.036887,1.567277
366,0.800214,-1.029708,1.565819
367,0.807143,-1.022466,1.564373
368,0.814071,-1.015099,1.562893
369,0.820999,-1.007545,1.561331
370,0.827928,-0.999866,1.559738
371,0.834856,-0.992062,1.558116
372,0.841785,-0.984196,1.556514
373,0.848713,-0.976143,1.554839
374,0.855641,-0.967964,1.55314
375,0.86257,-0.959661,1.55142
376,0.869498,-0.951233,1.549679
377,0.876427,-0.94268,1.547921
378,0.883355,-0.934003,1.546147
379,0.890283,-0.9252,1.544359
380,0.897212,-0.916272,1.542559
381,0.90414,-0.907283,1.540795
382,0.911068,-0.898105,1.538979
383,0.917997,-0.888803,1.537157
384,0.924925,-0.879439,1.535376
385,0.931854,-0.869949,1.533594
386,0.938782,-0.860273,1.531769
387,0.94571,-0.850534,1.529991
388,0.952639,-0.84067,1.52822
389,0.959567,-0.830743,1.526499
390,0.966496,-0.82063,1.524746
391,0.973424,-0.810454,1.523047
392,0.980352,-0.800153,1.521364
393,0.987281,-0.789727,1.519698
394,0.994209,-0.779176,1.518053
395,1.001137,-0.768563,1.516471
396,1.008066,-0.757825,1.514913
397,1.014994,-0.746962,1.513383
398,1.021923,-0.736037,1.511922
399,1.028851,-0.724987,1.510494
400,1.035779,-0.713812,1.509101
401,1.042708,-0.702575,1.507783
402,1.049636,-0.691212,1.506505
403,1.056565,-0.679788,1.505308
404,1.063493,-0.668238,1.504155
405,1.070421,-0.656626,1.503086
406,1.07735,-0.644889,1.502067
407,1.084278,-0.633028,1.501101
408,1.091206,-0.621104,1.500226
409,1.098135,-0.609117,1.499444
410,1.105063,-0.597006,1.498721
411,1.111992,-0.584769,1.498063
412,1.11892,-0.572533,1.497536
413,1.125848,-0.56011,1.497045
414,1.132777,-0.547686,1.496689
415,1.139705,-0.535138,1.496406
416,1.146633,-0.522527,1.496229
417,1.153562,-0.509791,1.496132
418,1.16049,-0.497055,1.496175
419,1.167419,-0.484195,1.4963
420,1.174347,-0.471209,1.496512
421,1.181275,-0.458224,1.496868
422,1.188204,-0.445114,1.497315
423,1.195132,-0.431941,1.497881
424,1.202061,-0.418706,1.498569
425,1.208989,-0.405408,1.49938
426,1.215917,-0.392048,1.500315
427,1.222846,-0.378563,1.501352
428,1.229774,-0.365078,1.502541
429,1.236702,-0.351469,1.503836
430,1.243631,-0.337797,1.505262
431,1.250559,-0.324124,1.506842
432,1.257488,-0.310327,1.508534
433,1.264416,-0.29653,1.510382
434,1.271344,-0.282608,1.512344
435,1.278273,-0.268687,1.514464
436,1.285201,-0.254702,1.516721
437,1.29213,-0.240593,1.519098
438,1.299058,-0.226484,1.521634
439,1.305986,-0.212312,1.52431
440,1.312915,-0.198141,1.527145
441,1.319843,-0.183844,1.530105
442,1.326771,-0.169548,1.533224
443,1.3337,-0.155189,1.536487
444,1.340628,-0.140768,1.539893
445,1.347557,-0.126346,1.543458
446,1.354485,-0.111862,1.547167
447,1.361413,-0.097316,1.551021
448,1.368342,-0.08277,1.555032
449,1.37527,-0.068162,1.559189
450,1.382198,-0.05349,1.563491
451,1.389127,-0.038819,1.56795
452,1.396055,-0.024148,1.572563
453,1.402984,-0.009353,1.577312
454,1.409912,0.005381,1.582224
455,1.41684,0.020177,1.58728
456,1.423769,0.035035,1.592481
457,1.430697,0.049894,1.597834
458,1.437626,0.064752,1.603336
459,1.444554,0.079673,1.608981
460,1.451482,0.094593,1.614775
461,1.458411,0.109514,1.620714
462,1.465339,0.124497,1.626795
463,1.472267,0.139481,1.63302
464,1.479196,0.154464,1.639388
465,1.486124,0.169447,1.645897
466,1.493053,0.184493,1.652544
467,1.499981,0.199538,1.65933
468,1.506909,0.214521,1.666253
469,1.513838,0.229567,1.673311
470,1.520766,0.244675,1.680503
471,1.527695,0.259721,1.687827
472,1.534623,0.274766,1.695281
473,1.541551,0.289812,1.702864
474,1.54848,0.30492,1.710577
475,1.555408,0.319966,1.718412
476,1.562336,0.335011,1.72637
477,1.569265,0.350057,1.73445
478,1.576193,0.365102,1.74265
479,1.583122,0.380148,1.750968
480,1.59005,0.395194,1.759403
481,1.596978,0.410239,1.767953
482,1.603907,0.425222,1.776608
483,1.610835,0.440268,1.785383
484,1.617764,0.455251,1.794258
485,1.624692,0.470172,1.803232
486,1.63162,0.485155,1.812321
487,1.638549,0.500076,1.821504
488,1.645477,0.514997,1.830788
489,1.652405,0.529855,1.840162
490,1.659334,0.544776,1.849645
491,1.666262,0.559572,1.859202
492,1.673191,0.57443,1.868864
493,1.680119,0.589163,1.878595
494,1.687047,0.603959,1.888429
495,1.693976,0.618693,1.898339
496,1.700904,0.633364,1.908323
497,1.707832,0.648035,1.918392
498,1.714761,0.662644,1.92853
499,1.721689,0.677252,1.93875
500,1.728618,0.691798,1.949035
