x,observed_y,predicted_y,residual
2013.0,104.0,440.032486,-336.032486
2014.0,105.0,440.806116,-335.806116
2015.0,1335.0,441.581046,893.418954
2016.0,1336.0,442.357275,893.642725
2017.0,106.0,443.134803,-337.134803
2018.0,107.0,443.913631,-336.913631
2019.0,108.0,444.693759,-336.693759
2020.0,109.0,445.475185,-336.475185
2021.0,110.0,446.257912,-336.257912
2022.0,111.0,447.041938,-336.041938
2023.0,1337.0,447.827263,889.172737
2024.0,112.0,448.613888,-336.613888
2025.0,1338.0,449.401812,888.598188
2026.0,113.0,450.191035,-337.191035
2027.0,1339.0,450.981559,888.018441
2028.0,1340.0,451.773381,888.226619
2029.0,114.0,452.566503,-338.566503
2030.0,115.0,453.360925,-338.360925
2031.0,116.0,454.156646,-338.156646
2032.0,117.0,454.953666,-337.953666
2033.0,1869.0,455.751986,1413.248014
2034.0,118.0,456.551606,-338.551606
2035.0,119.0,457.352524,-338.352524
2036.0,1341.0,458.154743,882.845257
2037.0,1342.0,458.958261,883.041739
2038.0,120.0,459.763078,-339.763078
2039.0,121.0,460.569195,-339.569195
2040.0,122.0,461.376611,-339.376611
2041.0,123.0,462.185327,-339.185327
2042.0,124.0,462.995342,-338.995342
2043.0,1343.0,463.806656,879.193344
2044.0,125.0,464.61927,-339.61927
2045.0,126.0,465.433184,-339.433184
2046.0,1344.0,466.248397,877.751603
2047.0,1345.0,467.06491,877.93509
2048.0,127.0,467.882722,-340.882722
2049.0,1346.0,468.701833,877.298167
2050.0,128.0,469.522244,-341.522244
2051.0,129.0,470.343954,-341.343954
2052.0,130.0,471.166964,-341.166964
2053.0,131.0,471.991273,-340.991273
2054.0,132.0,472.816882,-340.816882
2055.0,133.0,473.64379,-340.64379
2056.0,1347.0,474.471998,872.528002
2057.0,134.0,475.301505,-341.301505
2058.0,1348.0,476.132312,871.867688
2059.0,1349.0,476.964418,872.035582
2060.0,135.0,477.797824,-342.797824
2061.0,1350.0,478.632529,871.367471
2062.0,136.0,479.468533,-343.468533
2063.0,137.0,480.305837,-343.305837
2064.0,1351.0,481.144441,869.855559
2065.0,1352.0,481.984344,870.015656
2066.0,138.0,482.825546,-344.825546
2067.0,139.0,483.668048,-344.668048
2068.0,140.0,484.511849,-344.511849
2069.0,141.0,485.35695,-344.35695
2070.0,142.0,486.20335,-344.20335
2071.0,143.0,487.05105,-344.05105
2072.0,1870.0,487.900049,1382.099951
2073.0,144.0,488.750348,-344.750348
2074.0,1353.0,489.601946,863.398054
2075.0,145.0,490.454844,-345.454844
2076.0,1354.0,491.309041,862.690959
2077.0,146.0,492.164538,-346.164538
2078.0,147.0,493.021334,-346.021334
2079.0,1355.0,493.879429,861.120571
2080.0,148.0,494.738824,-346.738824
2081.0,149.0,495.599518,-346.599518
2082.0,150.0,496.461512,-346.461512
2083.0,151.0,497.324806,-346.324806
2084.0,152.0,498.189399,-346.189399
2085.0,153.0,499.055291,-346.055291
2086.0,154.0,499.922483,-345.922483
2087.0,1356.0,500.790974,855.209026
2088.0,1357.0,501.660765,855.339235
2089.0,1358.0,502.531855,855.468145
2090.0,155.0,503.404244,-348.404244
2091.0,156.0,504.277933,-348.277933
2092.0,157.0,505.152922,-348.152922
2093.0,158.0,506.02921,-348.02921
2094.0,1359.0,506.906798,852.093202
2095.0,1360.0,507.785685,852.214315
2096.0,1361.0,508.665871,852.334129
2097.0,159.0,509.547357,-350.547357
2098.0,160.0,510.430142,-350.430142
2099.0,161.0,511.314227,-350.314227
2100.0,162.0,512.199612,-350.199612
2101.0,1362.0,513.086295,848.913705
2102.0,163.0,513.974279,-350.974279
2103.0,164.0,514.863561,-350.863561
2104.0,165.0,515.754144,-350.754144
2105.0,1363.0,516.646025,846.353975
2106.0,166.0,517.539206,-351.539206
2107.0,167.0,518.433687,-351.433687
2108.0,1364.0,519.329467,844.670533
2109.0,168.0,520.226547,-352.226547
2110.0,169.0,521.124926,-352.124926
2111.0,170.0,522.024604,-352.024604
2112.0,171.0,522.925582,-351.925582
2113.0,172.0,523.82786,-351.82786
2114.0,173.0,524.731436,-351.731436
2115.0,174.0,525.636313,-351.636313
2116.0,175.0,526.542489,-351.542489
2117.0,176.0,527.449964,-351.449964
2118.0,177.0,528.358739,-351.358739
2119.0,178.0,529.268813,-351.268813
2120.0,1365.0,530.180187,834.819813
2121.0,1366.0,531.09286,834.90714
2122.0,1367.0,532.006832,834.993168
2123.0,1871.0,532.922104,1338.077896
2124.0,179.0,533.838676,-354.838676
2125.0,180.0,534.756547,-354.756547
2126.0,181.0,535.675718,-354.675718
2127.0,1368.0,536.596188,831.403812
2128.0,182.0,537.517957,-355.517957
2129.0,183.0,538.441026,-355.441026
2130.0,184.0,539.365394,-355.365394
2131.0,1369.0,540.291062,828.708938
2132.0,185.0,541.218029,-356.218029
2133.0,186.0,542.146296,-356.146296
2134.0,1370.0,543.075863,826.924137
2135.0,1872.0,544.006728,1327.993272
2136.0,187.0,544.938893,-357.938893
2137.0,188.0,545.872358,-357.872358
2138.0,1371.0,546.807122,824.192878
2139.0,189.0,547.743186,-358.743186
2140.0,1372.0,548.680549,823.319451
2141.0,190.0,549.619211,-359.619211
2142.0,191.0,550.559173,-359.559173
2143.0,192.0,551.500435,-359.500435
2144.0,193.0,552.442996,-359.442996
2145.0,194.0,553.386856,-359.386856
2146.0,195.0,554.332016,-359.332016
2147.0,196.0,555.278475,-359.278475
2148.0,197.0,556.226234,-359.226234
2149.0,198.0,557.175293,-359.175293
2150.0,199.0,558.12565,-359.12565
2151.0,200.0,559.077308,-359.077308
2152.0,201.0,560.030264,-359.030264
2153.0,202.0,560.98452,-358.98452
2154.0,203.0,561.940076,-358.940076
2155.0,204.0,562.896931,-358.896931
2156.0,205.0,563.855086,-358.855086
2157.0,206.0,564.81454,-358.81454
2158.0,207.0,565.775293,-358.775293
2159.0,208.0,566.737346,-358.737346
2160.0,209.0,567.700699,-358.700699
2161.0,210.0,568.66535,-358.66535
2162.0,211.0,569.631302,-358.631302
2163.0,212.0,570.598553,-358.598553
2164.0,213.0,571.567103,-358.567103
2165.0,214.0,572.536953,-358.536953
2166.0,215.0,573.508102,-358.508102
2167.0,216.0,574.480551,-358.480551
2168.0,217.0,575.454299,-358.454299
2169.0,1373.0,576.429347,796.570653
2170.0,1374.0,577.405694,796.594306
2171.0,1375.0,578.38334,796.61666
2172.0,1376.0,579.362286,796.637714
2173.0,1377.0,580.342532,796.657468
2174.0,1378.0,581.324077,796.675923
2175.0,218.0,582.306921,-364.306921
2176.0,219.0,583.291065,-364.291065
2177.0,1379.0,584.276509,794.723491
2178.0,1380.0,585.263251,794.736749
