x,observed_y,predicted_y,residual
121.0,40.12,38.245982,1.874018
122.0,40.15,38.169549,1.980451
123.0,40.19,38.095008,2.094992
124.0,40.22,38.02236,2.19764
125.0,40.26,37.951604,2.308396
126.0,40.29,37.882741,2.407259
127.0,40.32,37.815769,2.504231
128.0,40.36,37.75069,2.60931
129.0,40.39,37.687504,2.702496
130.0,40.43,37.62621,2.80379
131.0,40.46,37.566808,2.893192
132.0,40.49,37.509298,2.980702
133.0,40.52,37.453681,3.066319
134.0,40.56,37.399956,3.160044
135.0,40.59,37.348124,3.241876
136.0,40.62,37.298184,3.321816
137.0,40.66,37.250136,3.409864
138.0,40.69,37.20398,3.48602
139.0,40.72,37.159717,3.560283
140.0,40.75,37.117346,3.632654
141.0,40.78,37.076868,3.703132
142.0,40.82,37.038282,3.781718
143.0,40.85,37.001588,3.848412
144.0,40.88,36.966787,3.913213
145.0,40.91,36.933878,3.976122
146.0,40.94,36.902861,4.037139
147.0,40.97,36.873736,4.096264
148.0,41.0,36.846504,4.153496
149.0,41.03,36.821165,4.208835
150.0,41.07,36.797717,4.272283
151.0,41.1,36.776162,4.323838
152.0,41.13,36.7565,4.3735
153.0,41.16,36.738729,4.421271
154.0,41.19,36.722851,4.467149
155.0,41.22,36.708866,4.511134
156.0,41.25,36.696772,4.553228
157.0,41.28,36.686571,4.593429
158.0,41.31,36.678263,4.631737
159.0,41.34,36.671846,4.668154
160.0,41.37,36.667322,4.702678
161.0,41.4,36.664691,4.735309
162.0,41.42,36.663951,4.756049
163.0,41.45,36.665105,4.784895
164.0,41.48,36.66815,4.81185
165.0,41.51,36.673088,4.836912
166.0,41.54,36.679918,4.860082
167.0,41.57,36.68864,4.88136
168.0,41.6,36.699255,4.900745
169.0,41.63,36.711762,4.918238
170.0,41.65,36.726162,4.923838
171.0,41.68,36.742453,4.937547
172.0,41.71,36.760638,4.949362
173.0,41.74,36.780714,4.959286
174.0,41.77,36.802683,4.967317
175.0,41.79,36.826544,4.963456
176.0,41.82,36.852298,4.967702
177.0,41.85,36.879943,4.970057
178.0,41.88,36.909482,4.970518
179.0,41.9,36.940912,4.959088
180.0,41.93,36.974235,4.955765
181.0,41.96,37.00945,4.95055
182.0,41.98,37.046558,4.933442
183.0,42.01,37.085558,4.924442
184.0,42.04,37.12645,4.91355
185.0,42.06,37.169235,4.890765
186.0,42.09,37.213912,4.876088
187.0,42.12,37.260481,4.859519
188.0,42.14,37.308942,4.831058
189.0,42.17,37.359296,4.810704
190.0,42.19,37.411543,4.778457
191.0,42.22,37.465681,4.754319
192.0,42.25,37.521712,4.728288
193.0,42.27,37.579636,4.690364
194.0,42.3,37.639451,4.660549
195.0,42.32,37.701159,4.618841
196.0,42.35,37.76476,4.58524
197.0,42.37,37.830252,4.539748
198.0,42.4,37.897637,4.502363
199.0,42.42,37.966915,4.453085
200.0,42.45,38.038085,4.411915
201.0,42.47,38.111147,4.358853
202.0,42.5,38.186101,4.313899
203.0,42.52,38.262948,4.257052
204.0,42.54,38.341687,4.198313
205.0,42.57,38.422318,4.147682
206.0,42.59,38.504842,4.085158
207.0,42.62,38.589258,4.030742
208.0,42.64,38.675567,3.964433
209.0,42.67,38.763767,3.906233
210.0,42.69,38.853861,3.836139
211.0,42.71,38.945846,3.764154
212.0,42.74,39.039724,3.700276
213.0,42.76,39.135494,3.624506
214.0,42.78,39.233157,3.546843
215.0,42.81,39.332711,3.477289
216.0,42.83,39.434159,3.395841
217.0,42.85,39.537498,3.312502
218.0,42.87,39.64273,3.22727
219.0,42.9,39.749854,3.150146
220.0,42.92,39.858871,3.061129
221.0,42.94,39.96978,2.97022
222.0,42.97,40.082581,2.887419
223.0,42.99,40.197275,2.792725
224.0,43.01,40.31386,2.69614
225.0,43.03,40.432339,2.597661
226.0,43.05,40.552709,2.497291
227.0,43.08,40.674972,2.405028
228.0,43.1,40.799128,2.300872
229.0,43.12,40.925175,2.194825
230.0,43.14,41.053115,2.086885
231.0,43.16,41.182948,1.977052
232.0,43.19,41.314672,1.875328
233.0,43.21,41.448289,1.761711
234.0,43.23,41.583799,1.646201
235.0,43.25,41.7212,1.5288
236.0,43.27,41.860494,1.409506
237.0,43.29,42.001681,1.288319
238.0,43.31,42.144759,1.165241
239.0,43.33,42.28973,1.04027
240.0,43.35,42.436594,0.913406
241.0,43.37,42.58535,0.78465
242.0,43.4,42.735998,0.664002
243.0,43.42,42.888538,0.531462
244.0,43.44,43.042971,0.397029
245.0,43.46,43.199296,0.260704
246.0,43.48,43.357513,0.122487
247.0,43.5,43.517623,-0.017623
248.0,43.52,43.679625,-0.159625
249.0,43.54,43.84352,-0.30352
250.0,43.56,44.009307,-0.449307
251.0,43.58,44.176986,-0.596986
252.0,43.6,44.346557,-0.746557
253.0,43.62,44.518021,-0.898021
254.0,43.64,44.691377,-1.051377
255.0,43.66,44.866626,-1.206626
256.0,43.67,45.043767,-1.373767
257.0,43.69,45.2228,-1.5328
258.0,43.71,45.403725,-1.693725
259.0,43.73,45.586543,-1.856543
260.0,43.75,45.771254,-2.021254
261.0,43.77,45.957856,-2.187856
262.0,43.79,46.146351,-2.356351
263.0,43.81,46.336738,-2.526738
264.0,43.83,46.529018,-2.699018
265.0,43.85,46.72319,-2.87319
266.0,43.86,46.919254,-3.059254
267.0,43.88,47.117211,-3.237211
268.0,43.9,47.31706,-3.41706
269.0,43.92,47.518801,-3.598801
270.0,43.94,47.722435,-3.782435
271.0,43.96,47.927961,-3.967961
272.0,43.97,48.135379,-4.165379
273.0,43.99,48.34469,-4.35469
274.0,44.01,48.555893,-4.545893
275.0,44.03,48.768988,-4.738988
276.0,44.05,48.983976,-4.933976
277.0,44.06,49.200856,-5.140856
278.0,44.08,49.419628,-5.339628
279.0,44.1,49.640293,-5.540293
280.0,44.12,49.86285,-5.74285
281.0,44.13,50.087299,-5.957299
282.0,44.15,50.313641,-6.163641
283.0,44.17,50.541875,-6.371875
284.0,44.18,50.772002,-6.592002
285.0,44.2,51.004021,-6.804021
286.0,44.22,51.237932,-7.017932
287.0,44.24,51.473735,-7.233735
288.0,44.25,51.711431,-7.461431
289.0,44.27,51.951019,-7.681019
290.0,44.29,52.1925,-7.9025
291.0,44.3,52.435872,-8.135872
