x,z_corrected
0.811121,0.195656
0.813042,0.196778
0.814976,0.197867
0.816904,0.198783
0.819056,0.199803
0.821026,0.200489
0.822978,0.200869
0.825153,0.201142
0.827075,0.201284
0.829015,0.201478
0.830979,0.201994
0.833113,0.202865
0.835065,0.203137
0.837004,0.203709
0.839132,0.204151
0.841096,0.20462
0.842988,0.205281
0.844916,0.20564
0.847098,0.206235
0.849025,0.207146
0.850953,0.20763
0.852905,0.208151
0.855033,0.208968
0.856973,0.209537
0.858901,0.210053
0.860999,0.210874
0.86295,0.211441
0.864908,0.212184
0.866854,0.213136
0.869054,0.213503
0.871,0.21338
0.872868,0.213432
0.875074,0.213881
0.876996,0.214601
0.878882,0.215185
0.880858,0.215617
0.882979,0.216488
0.884901,0.217533
0.886859,0.217968
0.888975,0.218834
0.890933,0.219556
0.892867,0.220138
0.894771,0.220727
0.896917,0.221252
0.898869,0.221967
0.900809,0.222978
0.902967,0.223405
0.904871,0.223912
0.906847,0.224195
0.908786,0.224778
0.910878,0.225331
0.912854,0.22569
0.914764,0.226454
0.916868,0.227343
0.918826,0.227859
0.920742,0.228668
0.922694,0.229666
0.924822,0.230331
0.926774,0.231074
0.928738,0.231539
0.930618,0.231999
0.932776,0.232377
0.934728,0.233003
0.936632,0.234067
0.938796,0.234444
0.940706,0.235102
0.94264,0.23584
0.944622,0.236352
0.946732,0.237271
0.948654,0.237515
0.95063,0.238049
0.952722,0.239028
0.954662,0.239408
0.956638,0.239953
0.958542,0.240919
0.960688,0.241267
0.962652,0.241819
0.964538,0.242632
0.96666,0.242945
0.968624,0.243601
0.970553,0.244599
0.972511,0.245398
0.974651,0.245941
0.976567,0.24655
0.978513,0.246905
0.980647,0.247635
0.982569,0.248458
0.984533,0.248858
0.986485,0.249573
0.988607,0.250149
0.990553,0.250551
0.992457,0.251152
0.994398,0.251795
0.996544,0.252459
0.998466,0.25338
1.000412,0.253956
1.002528,0.254626
1.004462,0.255363
1.00642,0.25583
1.00833,0.256686
1.010464,0.257236
1.012417,0.257839
1.014321,0.258805
1.016461,0.259295
1.018401,0.259903
1.020317,0.260885
1.022299,0.261312
1.024427,0.26207
1.02635,0.26243
1.028278,0.262902
1.0304,0.263708
1.032346,0.264581
1.034292,0.265255
1.036179,0.266038
1.038145,0.26661
1.04005,0.267178
1.04199,0.268087
1.044034,0.269725
1.04598,0.271891
1.047933,0.273513
1.049819,0.274621
1.052007,0.275797
1.053995,0.276471
1.055947,0.276672
1.057899,0.276841
1.060081,0.277294
1.062076,0.277354
1.064034,0.277139
1.066228,0.277231
1.068132,0.277131
1.069989,0.277255
1.071953,0.27772
1.074081,0.27863
1.076003,0.279949
1.078027,0.280895
1.080167,0.281199
1.082132,0.281303
1.084126,0.281732
1.086018,0.281651
1.088134,0.281872
1.090099,0.282423
1.092003,0.283363
1.094179,0.284197
1.096089,0.284863
1.097976,0.285358
1.09997,0.285818
1.102057,0.286689
1.103949,0.287593
1.105961,0.288076
1.10803,0.289002
1.109976,0.289822
1.11197,0.290349
1.113803,0.291332
1.115937,0.291677
1.117907,0.292278
1.11974,0.293378
1.121868,0.294579
1.123839,0.295226
1.125719,0.296379
1.127707,0.29765
1.129895,0.298343
1.131836,0.298598
1.133746,0.298856
1.135645,0.29942
1.137803,0.30005
1.139624,0.300922
1.141481,0.301989
1.143663,0.302661
1.145556,0.30375
1.147496,0.305471
1.149484,0.306775
1.151607,0.307808
1.153577,0.30803
1.155493,0.308571
1.157509,0.308945
1.159485,0.309407
1.161389,0.310172
1.163282,0.311498
1.16547,0.31288
1.167381,0.313741
1.169321,0.314655
1.171497,0.315226
1.173408,0.315915
1.17539,0.316197
1.177348,0.316777
1.179495,0.317063
1.181477,0.317494
1.183435,0.317716
1.185629,0.31779
1.187641,0.31736
1.189611,0.317054
1.19157,0.317049
1.193716,0.317387
1.195615,0.317473
1.197633,0.317786
1.199561,0.318438
1.20166,0.318579
1.20369,0.319001
1.205618,0.319661
1.207663,0.319749
1.209622,0.320151
1.211568,0.321
1.213473,0.322325
1.215667,0.323238
1.217655,0.323947
1.219643,0.32391
1.221831,0.323726
1.223831,0.323301
1.225819,0.322787
1.227855,0.321821
1.230073,0.320854
1.232127,0.320281
1.234019,0.32001
1.236041,0.320093
1.2381,0.320509
1.239957,0.321329
1.241898,0.322658
1.24414,0.323152
1.245937,0.323856
1.248003,0.324049
1.250161,0.324717
1.252012,0.324794
1.253994,0.325153
1.255864,0.325883
1.257974,0.327304
1.25998,0.328353
1.261867,0.329272
1.26382,0.330036
1.266026,0.330617
1.267942,0.331169
1.269978,0.331331
1.272142,0.331042
1.274184,0.330405
1.276154,0.330053
1.278047,0.329999
1.280307,0.330316
1.282217,0.330379
1.284087,0.330396
1.28634,0.330799
1.288221,0.331666
1.290144,0.332139
1.29218,0.332619
1.294219,0.333439
1.296112,0.333642
1.298082,0.334163
1.300146,0.335207
1.302098,0.336773
1.304039,0.337771
1.305932,0.3388
1.308072,0.339705
1.309971,0.340459
1.311876,0.341535
1.314023,0.342388
1.31588,0.343322
1.317803,0.344379
1.31975,0.34502
1.321831,0.346323
1.323783,0.347669
1.325712,0.348388
1.327799,0.349574
1.329775,0.350209
1.331722,0.351058
1.333663,0.351883
1.335815,0.352376
1.337756,0.352954
1.339696,0.353287
1.341643,0.353742
1.343754,0.354446
1.345724,0.354862
1.347653,0.355514
1.349746,0.356094
1.351728,0.356556
1.353639,0.357279
1.355574,0.358052
1.35778,0.358536
1.359667,0.359168
1.36159,0.359314
1.36379,0.359884
1.365683,0.360856
1.367612,0.361182
1.369589,0.361702
1.371658,0.362745
1.373623,0.36332
1.375581,0.363923
1.377645,0.365052
1.379633,0.36537
1.381609,0.366013
1.383485,0.366647
1.385655,0.36698
1.387584,0.367632
1.389495,0.368743
1.391671,0.369232
1.393564,0.370045
1.395511,0.370553
1.397482,0.371099
1.399587,0.372139
1.401539,0.372506
1.403486,0.373096
1.405409,0.373929
1.407544,0.374365
1.40949,0.375014
1.411425,0.375872
1.41356,0.37644
1.415507,0.377016
1.417436,0.377688
1.419388,0.378086
1.421494,0.378821
1.423399,0.379425
1.425328,0.379998
1.427469,0.381029
1.429344,0.382137
1.431273,0.382809
1.43325,0.383485
1.435355,0.384667
1.437343,0.385355
1.439313,0.385923
1.44146,0.386116
1.443454,0.386416
1.445383,0.386443
1.44733,0.386585
1.449471,0.387052
1.451382,0.387828
1.453335,0.388212
1.455428,0.38896
1.457345,0.389866
1.459262,0.390441
1.461126,0.391349
1.46319,0.392668
1.465137,0.39357
1.467048,0.394746
1.468954,0.396363
1.471112,0.397703
1.473047,0.398603
1.474953,0.399523
1.477106,0.400016
1.479046,0.400699
1.48097,0.401654
1.482946,0.402036
1.485105,0.402884
1.487069,0.403075
1.489075,0.403146
1.491228,0.402999
1.493216,0.403134
1.495175,0.403102
1.497039,0.403115
1.49918,0.403453
1.501132,0.40413
1.502967,0.405355
1.505108,0.406295
1.507043,0.406978
1.508919,0.408109
1.510877,0.409435
1.512995,0.410214
1.514947,0.411475
1.516947,0.412162
1.519023,0.412498
1.521029,0.412739
1.522935,0.413351
1.524775,0.413708
1.526975,0.414164
1.528875,0.415063
1.530775,0.416446
1.532992,0.417254
1.534892,0.418117
1.536821,0.418536
1.538821,0.419001
1.540915,0.420009
1.542838,0.420265
1.544815,0.420804
1.546709,0.421704
1.548855,0.422411
1.550832,0.42301
1.552737,0.423898
1.554908,0.42419
1.556808,0.424795
1.558548,0.425329
1.56046,0.425772
1.562495,0.426606
1.564288,0.427982
1.566247,0.430239
1.568341,0.433108
1.570158,0.434636
1.572111,0.4372
1.574035,0.438218
1.576123,0.439726
1.578105,0.441589
1.580034,0.442395
1.582217,0.443394
1.584205,0.443647
1.58614,0.443586
1.58814,0.44384
1.590299,0.443911
1.592275,0.443978
1.594281,0.443847
1.596351,0.443768
1.598334,0.443976
1.60034,0.44452
1.60224,0.44483
1.604398,0.445083
1.606375,0.445648
1.608281,0.446186
1.61031,0.446423
1.612492,0.446292
1.614445,0.446261
1.616486,0.446171
1.618633,0.445907
1.620645,0.445786
1.622657,0.445403
1.624628,0.445076
1.626869,0.444533
1.628851,0.44406
1.630881,0.443358
1.633092,0.442913
1.635057,0.442746
1.637092,0.442189
1.639086,0.441657
1.64131,0.440868
1.643322,0.440472
1.645269,0.440015
1.647551,0.439393
1.649528,0.438737
1.651563,0.438035
1.653592,0.437284
1.655787,0.436352
1.657857,0.435575
1.659845,0.43463
1.662116,0.43354
1.664128,0.432447
1.666181,0.431488
1.668222,0.430269
1.670446,0.429224
1.672528,0.427912
1.674546,0.426969
1.676622,0.425801
1.678846,0.424617
1.680911,0.423711
1.682946,0.422503
1.685182,0.421543
1.687246,0.420474
1.689258,0.419419
1.691317,0.418518
1.693558,0.417334
1.6956,0.416213
1.697647,0.414924
1.699882,0.413809
1.701953,0.412544
1.703982,0.411519
1.706041,0.410731
1.708282,0.409441
1.710306,0.408424
1.712371,0.407346
1.714612,0.406005
1.716659,0.404901
1.718706,0.403813
1.72076,0.402503
1.723007,0.401098
1.725066,0.399832
1.727125,0.398692
1.729384,0.397356
1.731431,0.396125
1.733478,0.39482
1.735543,0.393543
1.737802,0.392232
1.739861,0.390751
1.741896,0.389448
1.743967,0.388212
1.746244,0.386842
1.748297,0.385454
1.75035,0.384164
1.752615,0.383044
1.75468,0.381832
1.756715,0.380332
1.758774,0.378943
1.761015,0.377756
1.763104,0.37656
1.765151,0.37528
1.767392,0.373835
1.769469,0.372396
1.771511,0.371315
1.773587,0.370153
1.775846,0.368693
1.777882,0.367523
1.779953,0.366444
1.782206,0.365058
1.784253,0.363685
1.786312,0.362503
1.788359,0.361467
1.79063,0.359896
1.79266,0.358763
1.794731,0.357674
1.79699,0.356236
1.799025,0.355195
1.801096,0.354064
1.803137,0.35268
1.80539,0.351101
1.807432,0.35004
1.809509,0.348759
1.811756,0.347391
1.813791,0.346071
1.815886,0.344208
1.817921,0.342621
1.820204,0.34128
1.822275,0.340433
1.82437,0.339379
1.826305,0.338377
1.828635,0.336996
1.830629,0.335803
1.832676,0.334892
1.834982,0.333411
1.836959,0.332438
1.839095,0.331149
1.841095,0.330005
1.843383,0.328376
1.845413,0.327241
1.847478,0.326051
1.849755,0.324668
1.851784,0.323794
1.853879,0.322602
1.855873,0.321474
1.858156,0.320134
1.860197,0.318931
1.862239,0.317321
1.864516,0.315948
1.866557,0.314983
1.868658,0.313611
1.870664,0.312519
1.872958,0.311125
1.874988,0.310028
1.877041,0.30924
1.879306,0.307846
1.881318,0.306903
1.883395,0.305641
1.885413,0.304474
1.887684,0.303271
1.889737,0.30206
1.891755,0.301055
1.893838,0.299597
1.896055,0.298372
1.898138,0.297404
1.900192,0.2962
1.902427,0.295021
1.904486,0.293782
1.906516,0.292819
1.908593,0.291509
1.910811,0.290408
1.912894,0.289154
1.9149,0.288062
1.917177,0.287058
1.919218,0.285786
1.921242,0.284841
1.923325,0.283723
1.925548,0.282678
1.927613,0.281308
1.929637,0.280258
1.931908,0.279201
1.93395,0.277961
1.935979,0.27692
1.93805,0.275841
1.940292,0.274738
1.942339,0.273452
1.944381,0.272356
1.94664,0.271242
1.948682,0.269989
1.950723,0.268996
1.952782,0.26772
1.955018,0.266677
1.957083,0.265671
1.959107,0.264472
1.961148,0.263446
1.963413,0.262123
1.965443,0.26044
1.967508,0.258988
1.969744,0.25778
1.971851,0.256318
1.973904,0.255144
1.975963,0.2543
1.978228,0.252988
1.980223,0.251033
1.982294,0.249449
1.984565,0.247793
1.986672,0.246406
1.988749,0.245377
1.990826,0.2447
1.993014,0.244297
1.994972,0.244136
1.99705,0.242814
1.99922,0.241724
2.001333,0.240523
2.003362,0.239387
2.005398,0.23811
2.007675,0.236754
2.009693,0.23586
2.0118,0.234497
2.014,0.233401
2.016101,0.232112
2.018101,0.23106
2.020184,0.23005
2.022431,0.228782
2.024473,0.227785
2.026532,0.226493
2.028744,0.22546
2.030839,0.224355
2.032857,0.223223
2.03491,0.221833
2.037164,0.220471
2.039211,0.219594
2.041294,0.218345
2.043294,0.217367
2.045583,0.216041
2.047607,0.214908
2.049654,0.213942
2.051926,0.212526
2.05395,0.211579
2.056027,0.210291
2.058045,0.209043
2.060304,0.208035
2.062381,0.20679
2.064405,0.205733
2.06667,0.204318
2.068706,0.203117
2.070765,0.201977
2.072825,0.200686
2.075072,0.198833
2.077132,0.197482
2.079191,0.196477
2.081486,0.195712
2.083492,0.194731
2.08551,0.193929
2.087581,0.193105
2.089763,0.192011
2.091847,0.190815
2.093865,0.189682
2.096136,0.188799
2.098183,0.187652
2.100189,0.186732
2.102267,0.185453
2.104484,0.183676
2.106562,0.182045
2.108591,0.180744
2.110663,0.179229
2.112988,0.177912
2.115041,0.177104
2.117107,0.176105
2.119277,0.175056
2.121384,0.17444
2.123366,0.173596
2.125414,0.172837
2.127649,0.171516
2.129673,0.170614
2.131751,0.169377
2.133968,0.168236
2.13604,0.167184
2.138069,0.166015
2.140111,0.165174
2.142377,0.163799
2.144388,0.162777
2.146466,0.161985
2.148702,0.16079
2.150731,0.159906
2.152785,0.158615
2.154791,0.157636
2.15708,0.156413
2.159104,0.155394
2.161163,0.154344
2.163405,0.153077
2.165447,0.151876
2.167506,0.150643
2.169548,0.149767
2.171813,0.148466
2.173831,0.14741
2.175897,0.146405
2.177938,0.145268
2.180186,0.144215
2.182234,0.142961
2.184269,0.142035
2.186535,0.140716
2.188559,0.139659
2.190618,0.138841
2.192654,0.13767
2.194896,0.136734
2.196943,0.135475
2.198973,0.134476
2.201239,0.133291
2.203274,0.132356
2.205322,0.131387
2.207352,0.130367
2.209599,0.129095
2.211635,0.127894
2.213683,0.12679
2.215948,0.125422
2.21799,0.124489
2.22005,0.123252
2.222074,0.122157
2.224339,0.121262
2.226381,0.120143
2.228417,0.119275
2.23067,0.117953
2.232694,0.116637
2.234754,0.115495
2.236801,0.114619
2.239067,0.113502
2.241031,0.112379
2.243115,0.111599
2.24538,0.110556
2.247368,0.10966
2.249458,0.108421
2.25147,0.107366
2.253747,0.105722
2.255759,0.104404
2.257789,0.103405
2.25992,0.102494
2.262168,0.100889
2.264197,0.099587
2.266233,0.09864
2.268541,0.097982
2.270529,0.097059
2.272553,0.095584
2.274618,0.09448
2.276884,0.093204
2.278932,0.091914
2.280961,0.090932
2.283257,0.09024
2.285263,0.089871
2.287209,0.08903
2.289263,0.0881
2.291546,0.087071
2.293558,0.085671
2.295564,0.084656
2.297872,0.083841
2.299907,0.082357
2.301937,0.080606
2.303997,0.079264
2.306268,0.077774
2.30837,0.076459
2.310412,0.075233
2.312701,0.073647
2.314719,0.072591
2.316803,0.071879
2.318845,0.070706
2.321045,0.06973
2.323146,0.069181
2.325116,0.068254
2.327176,0.067613
2.32937,0.067238
2.33134,0.066531
2.33343,0.065171
2.335576,0.064043
2.337707,0.063073
2.339701,0.06191
2.341731,0.061106
2.344051,0.060145
2.346027,0.059316
2.348116,0.0588
2.350203,0.058038
2.352322,0.05732
2.354328,0.056698
2.356322,0.055664
2.358606,0.054242
2.360576,0.053343
2.362725,0.052026
2.364854,0.050817
2.366991,0.050062
2.369027,0.049451
2.370967,0.048594
2.373311,0.047593
2.375227,0.046668
2.37737,0.046045
2.379481,0.045042
2.381558,0.044298
2.383642,0.043145
2.385582,0.042295
2.387944,0.041427
2.38986,0.040465
2.391991,0.039073
2.393985,0.037878
2.396233,0.036972
2.398347,0.036486
2.400263,0.035885
2.402565,0.034884
2.404577,0.03379
2.406624,0.033051
2.408672,0.032099
2.410854,0.031047
2.412956,0.029705
2.41495,0.028653
2.417258,0.027508
2.419258,0.026314
2.421299,0.02527
2.423395,0.023571
2.425607,0.021565
2.427697,0.020173
2.429703,0.01912
2.432088,0.018338
2.4341,0.017957
2.436058,0.017204
2.438142,0.016559
2.44036,0.015959
2.442378,0.014853
2.444378,0.01369
2.446638,0.012819
2.448691,0.012021
2.450626,0.011019
2.452757,0.009772
2.454975,0.008631
2.457059,0.00778
2.459083,0.006514
2.461319,0.005532
2.463403,0.004117
2.465426,0.002496
2.46748,0.001215
2.469746,0.000188
2.471842,-0.000393
2.473806,-0.000761
2.475848,-0.001465
2.478042,-0.001851
2.480024,-0.002543
2.482096,-0.003192
2.484296,-0.004372
2.48635,-0.005078
2.48838,-0.005617
2.490374,-0.006564
2.492633,-0.007744
2.494657,-0.00884
2.496711,-0.009626
2.498947,-0.010412
2.500947,-0.011595
2.503013,-0.013106
2.505007,-0.014269
2.507321,-0.01515
2.509381,-0.015608
2.511351,-0.016336
2.513575,-0.017238
2.515641,-0.018582
2.517629,-0.020039
2.51973,-0.022034
2.52199,-0.023874
2.524074,-0.02514
2.52614,-0.026057
2.528466,-0.026681
2.530328,-0.026893
2.532346,-0.026799
2.534352,-0.026417
2.536492,-0.027307
2.538618,-0.027894
2.5406,-0.028861
2.542636,-0.030556
2.544884,-0.031957
2.546926,-0.032883
2.549051,-0.033536
2.551215,-0.033845
2.553245,-0.035047
2.555257,-0.036244
2.557311,-0.037087
2.559595,-0.037637
2.561511,-0.038637
2.563601,-0.039417
2.565873,-0.039915
2.567873,-0.040628
2.569891,-0.04186
2.571909,-0.042805
2.574193,-0.043495
2.576193,-0.044259
2.578211,-0.045275
2.580477,-0.046425
2.582513,-0.047265
2.584555,-0.048098
2.586561,-0.049294
2.588803,-0.050234
2.590875,-0.050778
2.592857,-0.052032
2.595105,-0.053194
2.597177,-0.053937
2.599207,-0.05453
2.601189,-0.055579
2.603454,-0.056418
2.60549,-0.05729
2.607526,-0.058085
2.60955,-0.059038
2.611792,-0.059948
2.61381,-0.060936
2.615858,-0.061885
2.618076,-0.0632
2.620118,-0.064069
2.62219,-0.064911
2.624208,-0.065708
2.62645,-0.066995
2.628468,-0.067947
2.630534,-0.068637
2.632758,-0.069608
2.634782,-0.070446
2.636824,-0.071145
2.638842,-0.071982
2.641078,-0.072943
2.64309,-0.073958
2.645138,-0.074693
2.647374,-0.075501
2.649398,-0.076687
2.651416,-0.077854
2.653464,-0.078755
2.655742,-0.079371
2.657724,-0.080215
2.659772,-0.081309
2.66199,-0.08245
2.664056,-0.083186
2.66608,-0.084219
2.668056,-0.085155
2.670376,-0.085815
2.67237,-0.086655
2.674418,-0.087387
2.676612,-0.088645
2.67866,-0.089418
2.68072,-0.089877
2.682696,-0.090761
2.684956,-0.091615
2.686992,-0.092244
2.689004,-0.093068
2.691034,-0.094319
2.69327,-0.095322
2.69533,-0.09593
2.697312,-0.096903
2.699548,-0.097988
2.70162,-0.098714
2.70365,-0.09925
2.705638,-0.099918
2.707826,-0.100965
2.709916,-0.10161
2.711916,-0.101978
2.714098,-0.102696
2.716134,-0.103622
2.718188,-0.104328
2.7202,-0.105045
2.722412,-0.105976
2.724466,-0.106586
2.726478,-0.107419
2.728714,-0.108229
2.730714,-0.109287
2.732762,-0.110143
2.73481,-0.110885
2.737035,-0.112178
2.739071,-0.11322
2.741125,-0.114042
2.743367,-0.114839
2.745385,-0.115614
2.747391,-0.11663
2.749439,-0.117362
2.751669,-0.117958
2.753651,-0.118903
2.755723,-0.119578
2.757741,-0.12012
2.759947,-0.12096
2.761983,-0.121988
2.763977,-0.122907
2.766267,-0.123749
2.768273,-0.124728
2.770315,-0.125486
2.772339,-0.125929
2.774515,-0.126861
2.776593,-0.127912
2.778527,-0.128952
2.780847,-0.129722
2.782871,-0.130094
2.784859,-0.130791
2.786925,-0.131621
2.789149,-0.132454
2.791173,-0.132956
2.793161,-0.134097
2.795415,-0.134966
2.797464,-0.135847
