x,z_corrected
0.364001,0.039938
0.365966,0.040564
0.367926,0.040877
0.369607,0.041559
0.371572,0.041904
0.373567,0.042205
0.375463,0.042979
0.377438,0.043263
0.379428,0.043491
0.381133,0.043848
0.383103,0.043741
0.385064,0.043995
0.386954,0.044678
0.388934,0.044782
0.39071,0.045059
0.39261,0.045842
0.394551,0.045937
0.396511,0.046203
0.398431,0.046862
0.400372,0.047604
0.402127,0.047834
0.404062,0.048485
0.406018,0.0491
0.407973,0.049444
0.409908,0.049944
0.411659,0.050031
0.413619,0.050292
0.415569,0.050752
0.417485,0.051027
0.41942,0.051187
0.421161,0.051539
0.423091,0.052195
0.425042,0.052889
0.426982,0.053486
0.428928,0.054199
0.430883,0.054432
0.432638,0.054773
0.434554,0.055133
0.436484,0.055396
0.438455,0.055668
0.44039,0.05624
0.442136,0.056851
0.444091,0.056988
0.446002,0.057532
0.447942,0.057893
0.449922,0.058197
0.451848,0.058941
0.453583,0.05923
0.455564,0.059382
0.457474,0.059885
0.45939,0.060287
0.46138,0.060462
0.463111,0.060975
0.465036,0.061666
0.467022,0.061779
0.468937,0.062327
0.470838,0.062763
0.472828,0.062956
0.474564,0.063426
0.476485,0.064352
0.478475,0.064462
0.480405,0.064872
0.482331,0.06527
0.484106,0.065326
0.486027,0.06578
0.487973,0.066548
0.489948,0.066766
0.491859,0.067316
0.493809,0.067494
0.495575,0.067733
0.497481,0.068315
0.499431,0.068818
0.501387,0.069111
0.503307,0.069783
0.505058,0.070274
0.507003,0.070576
0.508934,0.071143
0.51088,0.071689
0.51282,0.072095
0.514746,0.07274
0.516497,0.07311
0.518442,0.073499
0.520368,0.074107
0.522324,0.074654
0.524269,0.075024
0.526005,0.075576
0.52796,0.075788
0.529921,0.076123
0.531782,0.076688
0.533713,0.076707
0.535649,0.077112
0.537335,0.077813
0.539291,0.079182
0.541261,0.08007
0.543167,0.080944
0.545088,0.081565
0.546839,0.081843
0.54877,0.082558
0.55073,0.083628
0.552681,0.084184
0.554617,0.084634
0.556417,0.084747
0.558323,0.085073
0.560224,0.084918
0.562224,0.085085
0.56415,0.085629
0.566071,0.086477
0.567866,0.086592
0.569782,0.087047
0.571718,0.087522
0.573713,0.087679
0.575639,0.088253
0.57739,0.088433
0.57936,0.088609
0.581291,0.089152
0.583222,0.089356
0.585183,0.08961
0.587128,0.090115
0.588869,0.090734
0.590805,0.090829
0.592766,0.091193
0.594701,0.09177
0.596642,0.092257
0.598418,0.092406
0.600329,0.092823
0.602225,0.093095
0.604176,0.093327
0.606107,0.09391
0.608018,0.094967
0.609784,0.095868
0.611715,0.096364
0.613636,0.097186
0.615611,0.097592
0.617587,0.098107
0.619377,0.098509
0.621333,0.098153
0.623195,0.097839
0.625135,0.097855
0.627106,0.098184
0.628983,0.099037
0.630729,0.100329
0.632709,0.100602
0.63462,0.101321
0.636571,0.102242
0.638463,0.10252
0.640145,0.103103
0.642095,0.103713
0.644012,0.104422
0.645928,0.105537
0.647894,0.107125
0.649815,0.107734
0.651541,0.108534
0.653502,0.108901
0.655413,0.10945
0.657335,0.110336
0.659315,0.110548
0.661041,0.111098
0.662963,0.111972
0.664909,0.112157
0.666859,0.112683
0.668791,0.1136
0.670556,0.114033
0.672532,0.114318
0.674482,0.114794
0.676497,0.114575
0.678482,0.113904
0.680414,0.1135
0.682233,0.113405
0.684243,0.112748
0.686253,0.11166
0.688282,0.110882
0.690228,0.110374
0.692009,0.110196
0.693955,0.110352
0.695866,0.110275
0.697832,0.110321
0.699778,0.11069
0.701719,0.111498
0.703519,0.111726
0.705435,0.112045
0.707352,0.111886
0.709347,0.112054
0.711219,0.112616
0.712916,0.113123
0.714936,0.113322
0.716823,0.113992
0.718715,0.115177
0.720734,0.115326
0.722617,0.11589
0.724323,0.11689
0.726353,0.117236
0.728265,0.117869
0.73022,0.118585
0.73224,0.118743
0.733937,0.11886
0.735903,0.118683
0.737888,0.11887
0.73978,0.119509
0.741746,0.119432
0.743706,0.119729
0.745428,0.120426
0.747413,0.120809
0.749379,0.121139
0.751266,0.121373
0.753217,0.121424
0.754988,0.121687
0.756895,0.122407
0.75885,0.123303
0.760836,0.123504
0.762782,0.124212
0.764772,0.124162
0.766518,0.124244
0.768445,0.124018
0.770435,0.124093
0.772381,0.124527
0.774258,0.124599
0.776039,0.124689
0.778014,0.125048
0.779941,0.125875
0.781897,0.126233
0.783828,0.126523
0.78556,0.127109
0.787511,0.127376
0.789457,0.12778
0.791388,0.128604
0.793334,0.128921
0.795285,0.129353
0.797027,0.129936
0.798992,0.130341
0.800963,0.130603
0.802904,0.13084
0.804855,0.130778
0.806602,0.130997
0.808523,0.131413
0.810479,0.131716
0.812435,0.132082
0.814381,0.132795
0.816328,0.133081
0.818059,0.133332
0.82002,0.133576
0.821966,0.134032
0.823878,0.134629
0.825834,0.134755
0.827605,0.135062
0.829536,0.13578
0.831507,0.136109
0.833448,0.136369
0.835355,0.136666
0.83735,0.136775
0.839092,0.137092
0.840979,0.137626
0.84297,0.137737
0.844877,0.13812
0.846774,0.139031
0.848579,0.139268
0.850511,0.139764
0.852418,0.140829
0.854428,0.140899
0.856364,0.141393
0.858252,0.141723
0.860042,0.141775
0.861998,0.142141
0.86391,0.143045
0.865886,0.143226
0.867808,0.143639
0.86952,0.144391
0.871486,0.144476
0.873446,0.145008
0.875373,0.145926
0.877329,0.146229
0.879285,0.146568
0.880998,0.147087
0.882944,0.147286
0.884915,0.147571
0.886841,0.148287
0.888802,0.148721
0.890568,0.14895
0.892471,0.149489
0.894417,0.149497
0.896383,0.149825
0.898295,0.150522
0.900066,0.151135
0.902027,0.151374
0.903944,0.152004
0.9059,0.152084
0.907837,0.152402
0.909759,0.15312
0.911544,0.153411
0.913486,0.153817
0.915408,0.154372
0.917393,0.154484
0.919315,0.154955
0.921032,0.155273
0.923008,0.155355
0.92494,0.155856
0.926876,0.156811
0.928847,0.156989
0.930755,0.157494
0.932486,0.157943
0.934462,0.158146
0.936374,0.158736
0.938311,0.159547
0.940287,0.159786
0.942004,0.160308
0.943926,0.160919
0.945902,0.161133
0.947834,0.161706
0.949765,0.162541
0.951751,0.16266
0.953488,0.16313
0.955381,0.163473
0.957356,0.16362
0.959298,0.164066
0.961205,0.16499
0.962976,0.165329
0.964913,0.165702
0.966811,0.166524
0.968767,0.166885
0.970704,0.167334
0.972631,0.168251
0.974402,0.168963
0.976324,0.169341
0.978241,0.170034
0.980212,0.17025
0.982134,0.170878
0.983891,0.171664
0.985866,0.171854
0.987818,0.172421
0.989774,0.172535
0.991764,0.172703
0.993696,0.172647
0.995409,0.172492
0.997321,0.17266
0.999234,0.173117
1.001122,0.173961
1.003035,0.175164
1.004777,0.176066
1.006689,0.177083
1.008621,0.178387
1.010568,0.179483
1.012471,0.180247
1.014208,0.181131
1.016217,0.181422
1.018154,0.182089
1.020091,0.182251
1.022106,0.182354
1.024067,0.18251
1.025872,0.182081
1.027867,0.181405
1.029726,0.181059
1.031707,0.180957
1.033692,0.181246
1.035376,0.181985
1.037361,0.182285
1.039332,0.182554
1.041221,0.183341
1.04323,0.183407
1.045216,0.18373
1.046909,0.183704
1.048924,0.183619
1.050904,0.183881
1.052812,0.183777
1.054866,0.183716
1.056549,0.183703
1.058418,0.183525
1.060457,0.183656
1.062384,0.18424
1.064307,0.185331
1.066331,0.185557
1.068068,0.18594
1.069995,0.185908
1.071966,0.185952
1.073821,0.186475
1.075744,0.187004
1.077539,0.187248
1.079408,0.187982
1.081306,0.189421
1.083311,0.189932
1.085214,0.190654
1.087127,0.191904
1.088942,0.192173
1.090893,0.192709
1.092835,0.193286
1.094796,0.193333
1.096772,0.193761
1.098519,0.194157
1.100408,0.194036
1.102364,0.194189
1.104321,0.194525
1.106219,0.195371
1.108195,0.19612
1.10998,0.196387
1.111908,0.1971
1.113864,0.196998
1.115826,0.197239
1.117758,0.197838
1.119553,0.197818
1.121514,0.198118
1.123476,0.197926
1.125514,0.19751
1.127432,0.197012
1.12935,0.196851
1.131179,0.196889
1.133106,0.197387
1.135073,0.197463
1.136981,0.197601
1.138816,0.198131
1.140597,0.198225
1.142568,0.198708
1.144423,0.19979
1.146423,0.201181
1.148389,0.201568
1.150088,0.202331
1.152088,0.202501
1.154001,0.202842
1.155924,0.203549
1.157977,0.203638
1.15988,0.203933
1.161646,0.203728
1.16369,0.203826
1.165584,0.20368
1.167588,0.20349
1.169574,0.203691
1.171287,0.203649
1.173311,0.203532
1.175306,0.203369
1.1772,0.203011
1.179181,0.202929
1.181147,0.20318
1.182831,0.20383
1.184759,0.203851
1.186715,0.20421
1.188604,0.204978
1.190527,0.206358
1.192289,0.206815
1.194207,0.207534
1.196129,0.208665
1.198086,0.209343
1.200028,0.209887
1.20197,0.210899
1.203737,0.211136
1.205674,0.211582
1.207655,0.211933
1.209645,0.212186
1.211582,0.211818
1.213349,0.211696
1.215324,0.211807
1.217238,0.212101
1.219141,0.212045
1.221098,0.212265
1.223035,0.212918
1.224768,0.213867
1.226739,0.214692
1.2287,0.21515
1.230609,0.215534
1.23258,0.215578
1.234341,0.215844
1.23625,0.216564
1.238231,0.216627
1.240173,0.217022
1.242057,0.217608
1.244033,0.217612
1.245795,0.217983
1.24765,0.218873
1.249612,0.219236
1.251569,0.219599
1.253439,0.220518
1.255219,0.221692
1.257229,0.222037
1.259138,0.222856
1.261186,0.222775
1.263094,0.222301
1.264793,0.222056
1.266846,0.222072
1.268731,0.222539
1.270615,0.223031
1.272663,0.223154
1.274567,0.223711
1.27629,0.224541
1.278319,0.224565
1.280209,0.225076
1.282146,0.225477
1.284156,0.225646
1.285855,0.226169
1.287754,0.226627
1.289739,0.226798
1.291667,0.227347
1.293576,0.228483
1.295571,0.228992
1.297323,0.229411
1.299246,0.230108
1.301203,0.23014
1.303141,0.230544
1.305088,0.231402
1.306844,0.231652
1.308787,0.232115
1.31072,0.232466
1.312648,0.23283
1.314614,0.233268
1.316556,0.233814
1.318304,0.234448
1.32026,0.234607
1.322203,0.23507
1.324112,0.235461
1.326049,0.235692
1.327806,0.236033
1.329758,0.236758
1.331715,0.237703
1.333691,0.23792
1.335657,0.238194
1.337604,0.237906
1.33938,0.237868
1.341328,0.238146
1.343246,0.238196
1.345198,0.238351
1.347141,0.238757
1.348874,0.239451
1.350806,0.239972
1.352754,0.24036
1.354701,0.241024
1.356643,0.241787
1.35861,0.242144
1.360304,0.242433
1.362228,0.242685
1.364213,0.242941
1.366074,0.243621
1.367969,0.244585
1.369783,0.244776
1.371731,0.245439
1.373625,0.246645
1.375644,0.247024
1.377616,0.24742
1.379358,0.247632
1.381339,0.247597
1.383243,0.247896
1.385148,0.248012
1.387138,0.248211
1.389066,0.248812
1.390804,0.249733
1.392775,0.250001
1.394699,0.2505
1.396651,0.251174
1.398612,0.251369
1.400355,0.251867
1.402269,0.252171
1.404197,0.252451
1.406135,0.25292
1.408078,0.253754
1.409977,0.254723
1.411691,0.255259
1.413619,0.255707
1.415533,0.256455
1.417466,0.257552
1.419428,0.258878
1.421166,0.259505
1.423085,0.260431
1.425061,0.260648
1.427046,0.261127
1.429027,0.261508
1.430941,0.261208
1.432684,0.261089
1.434627,0.26128
1.436517,0.261895
1.438478,0.262747
1.440421,0.263117
1.442126,0.263907
1.444097,0.264644
1.446059,0.265071
1.447963,0.265838
1.449949,0.266175
1.451915,0.266484
1.453625,0.26698
1.455572,0.266956
1.457539,0.267278
1.459443,0.267977
1.461405,0.268581
1.463186,0.268825
1.465095,0.269488
1.467029,0.269646
1.469014,0.269805
1.470924,0.270468
1.472857,0.271069
1.474628,0.271226
1.476542,0.271833
1.478499,0.272709
1.480452,0.272981
1.482347,0.273662
1.484113,0.273934
1.486075,0.27433
1.487975,0.275057
1.489908,0.275616
1.491866,0.275914
1.493589,0.276582
1.495542,0.277658
1.497499,0.277947
1.499413,0.278622
1.501356,0.279017
1.503289,0.279391
1.504989,0.280002
1.506937,0.28079
1.508856,0.281275
1.510765,0.282117
1.512741,0.283225
1.51446,0.283615
1.516394,0.284572
1.518389,0.285035
1.520332,0.285604
1.522303,0.285877
1.524308,0.286058
1.526075,0.285608
1.528065,0.285318
1.530061,0.285011
1.532046,0.284487
1.534061,0.283714
1.535827,0.28321
1.537799,0.282889
1.539837,0.282193
1.541808,0.281595
1.543813,0.281038
1.545818,0.280329
1.54757,0.279915
1.549599,0.279411
1.551584,0.278771
1.55357,0.277974
1.555618,0.277137
1.557375,0.27625
1.559418,0.275164
1.561456,0.274383
1.563427,0.273306
1.565484,0.272435
1.56747,0.271189
1.569294,0.270203
1.571332,0.269399
1.573313,0.268223
1.57537,0.267274
1.577361,0.265919
1.579189,0.264979
1.581227,0.263912
1.583218,0.262702
1.585275,0.261799
1.58727,0.260589
1.589299,0.25954
1.591122,0.258209
1.593137,0.257015
1.595194,0.256081
1.597184,0.254711
1.599227,0.253568
1.601056,0.252177
1.603065,0.250963
1.605127,0.249766
1.607127,0.248354
1.60917,0.247241
1.611208,0.245731
1.613013,0.244545
1.61507,0.243261
1.617089,0.241807
1.619127,0.240653
1.62117,0.239187
1.622975,0.238086
1.625032,0.236659
1.627042,0.235283
1.629089,0.234051
1.631123,0.232496
1.632937,0.231389
1.634999,0.230074
1.637018,0.228695
1.639051,0.227376
1.641089,0.22595
1.643123,0.22455
1.644956,0.223193
1.64699,0.221883
1.649032,0.220281
1.651056,0.21882
1.653104,0.217474
1.654947,0.216078
1.656966,0.214733
1.659023,0.213107
1.661052,0.211724
1.663099,0.210222
1.665128,0.208652
1.666947,0.20756
1.669019,0.205928
1.671033,0.204512
1.673085,0.203033
1.675124,0.201453
1.676948,0.200327
1.67901,0.198848
1.681019,0.197394
1.683067,0.195863
1.685115,0.194279
1.687138,0.193031
1.689,0.191677
1.691015,0.190277
1.693058,0.188968
1.695105,0.187409
1.697125,0.186094
1.698977,0.184598
1.700996,0.183179
1.703053,0.181793
1.705087,0.180265
1.707106,0.179013
1.709168,0.177265
1.710992,0.175994
1.71303,0.174735
1.715083,0.173249
1.717111,0.171785
1.719154,0.170186
1.720983,0.168924
1.723031,0.167434
1.725069,0.166042
1.727112,0.164814
1.729145,0.163384
1.731164,0.161861
1.732998,0.160774
1.73505,0.159316
1.737065,0.157903
1.739103,0.156503
1.741151,0.15492
1.742975,0.153785
1.745027,0.152318
1.747046,0.150796
1.74907,0.149536
1.751137,0.147787
1.752932,0.146536
1.754995,0.14534
1.757042,0.143757
1.759042,0.142351
1.761124,0.140522
1.763124,0.139149
1.764976,0.138153
1.767043,0.136673
1.769038,0.135435
1.77111,0.134094
1.773115,0.132681
1.774953,0.13156
1.776996,0.130003
1.779011,0.128532
1.781078,0.126838
1.783078,0.125465
1.785159,0.123944
1.786992,0.122503
1.789011,0.121228
1.791078,0.12016
1.793093,0.118627
1.795112,0.11725
1.796969,0.115762
1.798989,0.114155
1.801046,0.112794
1.803099,0.111678
1.805127,0.11062
1.807099,0.109257
1.808966,0.108271
1.81099,0.106746
1.813004,0.105484
1.815066,0.10394
1.817066,0.102758
1.818938,0.101287
1.820938,0.099875
1.822991,0.098771
1.825034,0.097212
1.827034,0.096023
1.82911,0.094537
1.830901,0.093356
1.832958,0.092255
1.834987,0.09073
1.837006,0.089569
1.839064,0.087948
1.840864,0.086797
1.842926,0.085553
1.84494,0.084063
1.846969,0.082934
1.849026,0.081687
1.851007,0.080359
1.85287,0.079145
1.854898,0.077562
1.856918,0.076316
1.858989,0.074974
1.860989,0.073563
1.862828,0.072547
1.86488,0.071301
1.866866,0.069992
1.868928,0.068655
1.870943,0.067164
1.872762,0.066135
1.874834,0.064695
1.876824,0.06343
1.878891,0.062138
1.880896,0.060685
1.882925,0.059284
1.884792,0.057791
1.886773,0.056499
1.888869,0.055054
1.890878,0.053535
1.892907,0.052371
1.894784,0.051092
1.896769,0.049836
1.898841,0.048439
1.900846,0.047026
1.902894,0.045958
1.904928,0.044675
1.906723,0.043601
1.90879,0.042123
1.910785,0.040789
1.912843,0.039415
1.914872,0.037855
1.916686,0.036764
1.918763,0.035683
1.920758,0.0342
1.922801,0.032991
1.924844,0.031484
1.926854,0.030268
1.928712,0.028899
1.930721,0.027528
1.932774,0.026275
1.934808,0.02472
1.936817,0.023506
1.938684,0.022365
1.940684,0.020915
1.942728,0.019816
1.944771,0.018224
1.946766,0.01689
1.948843,0.015779
1.950662,0.014419
1.952676,0.013217
1.954734,0.01209
1.956739,0.01079
1.958777,0.009705
1.960606,0.008417
1.962596,0.007181
1.964664,0.006208
1.966673,0.004666
1.968683,0.003452
1.970755,0.002151
1.972555,0.000864
1.974584,-0.000845
1.976641,-0.002414
1.978665,-0.003633
1.980742,-0.004831
1.982542,-0.00607
1.984571,-0.007255
1.986624,-0.0087
1.988638,-0.009978
1.990686,-0.011445
1.992515,-0.012777
1.994544,-0.013974
1.996592,-0.015217
1.998616,-0.01662
2.000645,-0.017746
2.002679,-0.018734
2.004488,-0.019574
2.006503,-0.020831
2.008517,-0.022054
2.01056,-0.023478
2.01258,-0.02462
2.014418,-0.02573
2.016437,-0.026976
2.018471,-0.028247
2.020485,-0.029586
2.022529,-0.031197
2.024553,-0.032969
2.026391,-0.034583
2.028449,-0.036146
2.030497,-0.037373
2.03256,-0.038311
2.03456,-0.039278
2.036364,-0.040429
2.038408,-0.041488
2.040432,-0.042956
2.042451,-0.0442
2.044494,-0.045143
2.046509,-0.046419
2.048333,-0.047573
2.050362,-0.04895
2.052395,-0.05025
2.054429,-0.051432
2.056453,-0.052917
2.058282,-0.054046
2.06032,-0.055611
2.06234,-0.056991
2.064388,-0.058079
2.066421,-0.059622
2.068436,-0.060867
2.070289,-0.062038
2.072303,-0.063494
2.074337,-0.064694
2.07639,-0.065568
2.078395,-0.066683
2.080219,-0.067646
2.082228,-0.069035
2.084262,-0.070229
2.086296,-0.07164
2.08832,-0.0729
2.090358,-0.074446
2.092183,-0.07567
2.094221,-0.076779
2.09626,-0.078054
2.098255,-0.079366
2.100313,-0.080403
2.102127,-0.081527
2.104141,-0.08275
2.10619,-0.084168
2.108209,-0.085399
2.110252,-0.086922
2.112067,-0.088145
2.114105,-0.089271
2.116149,-0.090425
2.118134,-0.091681
2.120197,-0.092978
2.122202,-0.094391
2.12404,-0.095365
2.126084,-0.096794
2.128084,-0.098865
2.130151,-0.100992
2.13217,-0.103056
2.134047,-0.104564
2.136105,-0.10592
2.138202,-0.106936
2.140163,-0.107579
2.142091,-0.108073
2.144221,-0.10939
2.145958,-0.110621
2.148011,-0.11169
2.150088,-0.112785
2.152011,-0.11402
2.154141,-0.114982
2.155903,-0.115922
2.157927,-0.116981
2.15999,-0.117936
2.161937,-0.119107
2.164038,-0.120065
2.16599,-0.12146
2.167848,-0.122441
2.169891,-0.123757
2.171872,-0.124905
2.173958,-0.126104
2.17592,-0.127463
2.177783,-0.129021
2.179826,-0.130552
2.181865,-0.131719
2.183932,-0.133325
2.185913,-0.134558
2.188,-0.136006
2.18979,-0.137356
2.191809,-0.138517
2.193901,-0.140072
2.195838,-0.141348
2.197959,-0.142341
2.199764,-0.143696
2.201744,-0.144843
2.203855,-0.145844
2.205797,-0.147122
2.207894,-0.14876
2.209884,-0.150206
2.211728,-0.151213
2.213805,-0.152093
2.215737,-0.153405
2.217829,-0.15442
2.219844,-0.155483
2.221644,-0.156566
2.223706,-0.157882
2.225731,-0.159003
2.227759,-0.160413
2.229779,-0.161659
2.231822,-0.163191
2.233637,-0.164282
2.23569,-0.165343
2.237685,-0.166677
2.239719,-0.167753
2.241753,-0.169367
2.243538,-0.170513
2.24563,-0.171562
2.247635,-0.172726
2.249625,-0.173877
2.251702,-0.174723
2.253488,-0.175717
2.255527,-0.17668
2.257527,-0.177992
2.259546,-0.179097
2.261594,-0.180147
2.263609,-0.181326
2.265428,-0.182678
2.267447,-0.183984
2.2695,-0.185019
2.27152,-0.186088
2.273539,-0.18716
2.275363,-0.187919
2.277344,-0.189261
2.279387,-0.190347
2.281416,-0.191525
2.283426,-0.192683
2.285474,-0.193659
2.287265,-0.194781
2.289308,-0.195779
2.291318,-0.196471
2.293299,-0.19711
2.295328,-0.198118
2.297137,-0.199067
2.299157,-0.200144
2.301176,-0.201247
2.303186,-0.202349
2.305219,-0.203502
2.307234,-0.205456
2.309063,-0.206967
2.311102,-0.208315
2.313174,-0.209324
2.315189,-0.210235
2.317198,-0.211258
2.319032,-0.212616
2.321027,-0.213883
2.32309,-0.214888
2.325109,-0.216134
2.327109,-0.217316
2.329167,-0.21822
2.330948,-0.219214
2.332992,-0.220358
2.335011,-0.22188
2.337026,-0.223067
2.339088,-0.224282
2.340903,-0.225401
2.342937,-0.22696
2.344942,-0.228447
2.34698,-0.229579
2.349048,-0.231099
2.351043,-0.232396
2.352906,-0.233287
2.354925,-0.234155
2.35694,-0.235242
2.358959,-0.236671
2.360979,-0.23786
2.362827,-0.239101
2.364827,-0.240415
2.36688,-0.24145
2.3689,-0.242902
2.370885,-0.244232
2.372753,-0.24521
2.374796,-0.245993
2.376758,-0.247088
2.378821,-0.248142
2.380825,-0.249519
2.382864,-0.250631
2.384698,-0.251587
2.386684,-0.252897
2.388742,-0.254046
2.390761,-0.255538
2.39278,-0.257462
2.394634,-0.258935
2.396643,-0.260199
2.39874,-0.261149
2.400721,-0.262391
2.402755,-0.263487
2.404798,-0.264378
2.406555,-0.265482
2.408642,-0.266428
2.410613,-0.267055
2.412598,-0.267438
2.414627,-0.268201
2.416384,-0.268781
2.418432,-0.269781
2.420442,-0.270677
2.422432,-0.2718
2.42449,-0.273157
2.426476,-0.27445
2.428339,-0.275341
2.430348,-0.276704
2.432358,-0.277792
2.434421,-0.278581
2.436392,-0.279624
2.438245,-0.280453
2.440226,-0.281598
2.44225,-0.282691
2.444294,-0.283711
2.446269,-0.285001
2.448337,-0.286041
2.450147,-0.287133
2.452137,-0.288284
2.454215,-0.28913
2.456181,-0.290467
2.458229,-0.2915
2.460063,-0.29244
2.462049,-0.293645
2.464117,-0.294585
2.466097,-0.295695
2.468126,-0.296804
2.47017,-0.297901
2.471965,-0.299025
2.474014,-0.300025
2.476023,-0.301424
2.478052,-0.302587
2.480096,-0.303454
2.481886,-0.30463
2.48392,-0.305713
2.485949,-0.306506
2.487949,-0.307738
2.489983,-0.309202
2.491793,-0.31068
2.493817,-0.311949
2.49589,-0.312891
2.49789,-0.31401
2.499885,-0.315163
2.501958,-0.316244
2.503714,-0.317414
2.505782,-0.31842
2.507796,-0.319684
2.509772,-0.320865
2.511879,-0.32227
2.51365,-0.323444
2.515723,-0.324453
2.517732,-0.32513
2.519723,-0.326119
2.521771,-0.326928
2.523752,-0.327822
2.525586,-0.328614
2.527571,-0.329939
2.529605,-0.331076
2.531654,-0.332228
2.533663,-0.333492
2.535497,-0.334394
2.537507,-0.335476
2.539521,-0.336635
2.541565,-0.33808
2.54357,-0.339381
2.545628,-0.340417
2.547438,-0.341601
2.549457,-0.342804
2.551506,-0.344314
2.553506,-0.345649
2.555564,-0.346652
2.557388,-0.347429
2.559369,-0.348684
2.561432,-0.349622
2.563417,-0.350272
2.565413,-0.350931
2.567447,-0.35184
2.569222,-0.353016
2.571271,-0.354125
2.573305,-0.355364
2.57529,-0.356694
2.577353,-0.357699
2.579173,-0.358925
2.581168,-0.360148
2.583241,-0.361057
2.585226,-0.361702
2.587231,-0.362752
2.58926,-0.364359
2.59106,-0.365485
2.593133,-0.366555
2.595157,-0.367905
2.597186,-0.369184
2.59922,-0.37024
2.60104,-0.370924
2.602991,-0.371433
2.605025,-0.372929
2.607049,-0.374349
2.609088,-0.375413
2.610922,-0.376096
2.612845,-0.376864
2.614917,-0.377906
2.616932,-0.379006
2.618922,-0.380129
2.621,-0.381688
2.622771,-0.382753
2.624873,-0.383705
2.626819,-0.384761
2.628873,-0.385796
2.630897,-0.386519
2.632615,-0.387454
