x,observed_y,predicted_y,residual
46.635413,-1.77325,-1.771865,-0.001384
46.635902,-1.773245,-1.771883,-0.001363
46.636383,-1.773233,-1.7719,-0.001333
46.636876,-1.773213,-1.771918,-0.001295
46.637385,-1.773184,-1.771936,-0.001248
46.637903,-1.773147,-1.771955,-0.001192
46.63841,-1.773102,-1.771973,-0.001128
46.638901,-1.773048,-1.771991,-0.001057
46.639384,-1.772986,-1.772008,-0.000978
46.639877,-1.772916,-1.772026,-0.00089
46.640381,-1.772837,-1.772044,-0.000793
46.640891,-1.77275,-1.772063,-0.000687
46.641401,-1.772654,-1.772081,-0.000572
46.641905,-1.7726,-1.772099,-0.000501
46.642403,-1.772538,-1.772117,-0.000421
46.642897,-1.772468,-1.772135,-0.000333
46.643388,-1.772389,-1.772153,-0.000236
46.643881,-1.772301,-1.772171,-0.000131
46.644377,-1.772205,-1.772188,-1.7e-05
46.644878,-1.772101,-1.772206,0.000106
46.645381,-1.771987,-1.772225,0.000237
46.645887,-1.771865,-1.772243,0.000378
46.646392,-1.771733,-1.772261,0.000528
46.646897,-1.771593,-1.772279,0.000686
46.647401,-1.771443,-1.772297,0.000854
46.647901,-1.771309,-1.772315,0.001007
46.648399,-1.771228,-1.772333,0.001105
46.648897,-1.771216,-1.772351,0.001135
46.64939,-1.771196,-1.772369,0.001173
46.649885,-1.771167,-1.772387,0.00122
46.650381,-1.77113,-1.772405,0.001275
46.650878,-1.771085,-1.772423,0.001338
46.651378,-1.771085,-1.772441,0.001356
46.65188,-1.77113,-1.772459,0.001329
46.652384,-1.771167,-1.772477,0.00131
46.652888,-1.771196,-1.772495,0.0013
46.653392,-1.771216,-1.772513,0.001297
46.653898,-1.771228,-1.772532,0.001303
46.654401,-1.771233,-1.77255,0.001317
46.654901,-1.771233,-1.772568,0.001335
46.655399,-1.771228,-1.772586,0.001357
46.655897,-1.771216,-1.772604,0.001387
46.656392,-1.771196,-1.772621,0.001426
46.656888,-1.771167,-1.772639,0.001472
46.657383,-1.77113,-1.772657,0.001527
46.65788,-1.771123,-1.772675,0.001552
46.658378,-1.771193,-1.772693,0.0015
46.658878,-1.771255,-1.772711,0.001456
46.659381,-1.771309,-1.772729,0.00142
46.659884,-1.771354,-1.772747,0.001393
46.66039,-1.771391,-1.772766,0.001375
46.660894,-1.77142,-1.772784,0.001364
46.661398,-1.77144,-1.772802,0.001362
46.661901,-1.771453,-1.77282,0.001367
46.662402,-1.771457,-1.772838,0.001381
46.662902,-1.771457,-1.772856,0.001399
46.663401,-1.771453,-1.772874,0.001421
46.663898,-1.77144,-1.772892,0.001452
46.664392,-1.771539,-1.77291,0.001371
46.664888,-1.771652,-1.772928,0.001275
46.665384,-1.771757,-1.772945,0.001188
46.665878,-1.771853,-1.772963,0.00111
46.666376,-1.77194,-1.772981,0.001041
46.666873,-1.772019,-1.772999,0.00098
46.667373,-1.77209,-1.773017,0.000927
46.667874,-1.772152,-1.773035,0.000884
46.668378,-1.772205,-1.773053,0.000848
46.668883,-1.77225,-1.773072,0.000821
46.66939,-1.772287,-1.77309,0.000802
46.669897,-1.772316,-1.773108,0.000792
46.670403,-1.772406,-1.773126,0.00072
46.670906,-1.772537,-1.773144,0.000607
46.671408,-1.77266,-1.773162,0.000503
46.671905,-1.772773,-1.77318,0.000407
46.672399,-1.772878,-1.773198,0.00032
46.672892,-1.772974,-1.773216,0.000242
46.673384,-1.773061,-1.773234,0.000173
46.673876,-1.77314,-1.773251,0.000111
46.67437,-1.77321,-1.773269,5.9e-05
46.674869,-1.773357,-1.773287,-6.9e-05
46.675372,-1.773525,-1.773305,-0.00022
46.675877,-1.773684,-1.773323,-0.000361
46.676387,-1.773834,-1.773342,-0.000492
46.676898,-1.773975,-1.77336,-0.000614
46.677406,-1.774106,-1.773379,-0.000727
46.677913,-1.774228,-1.773397,-0.000832
46.678415,-1.774342,-1.773415,-0.000927
46.67891,-1.774447,-1.773433,-0.001014
46.679402,-1.774543,-1.77345,-0.001092
46.67989,-1.77463,-1.773468,-0.001162
46.680378,-1.774709,-1.773486,-0.001223
46.680869,-1.774779,-1.773503,-0.001276
46.681365,-1.774841,-1.773521,-0.00132
46.681866,-1.774895,-1.773539,-0.001355
46.682373,-1.77494,-1.773557,-0.001382
46.682883,-1.774977,-1.773576,-0.001401
46.683399,-1.775006,-1.773594,-0.001411
46.68391,-1.775026,-1.773613,-0.001413
46.68442,-1.775038,-1.773631,-0.001407
46.684924,-1.775043,-1.773649,-0.001393
46.685422,-1.775038,-1.773667,-0.001371
46.685913,-1.775026,-1.773685,-0.001341
46.686401,-1.775006,-1.773702,-0.001303
46.686887,-1.774977,-1.77372,-0.001257
46.687373,-1.775003,-1.773737,-0.001266
46.687866,-1.775065,-1.773755,-0.00131
46.688363,-1.775119,-1.773773,-0.001346
46.68887,-1.775164,-1.773791,-0.001373
46.689378,-1.775201,-1.77381,-0.001391
46.689891,-1.77523,-1.773828,-0.001402
46.690408,-1.77525,-1.773847,-0.001404
46.690919,-1.775263,-1.773865,-0.001397
46.691426,-1.775267,-1.773883,-0.001383
46.691926,-1.775267,-1.773901,-0.001365
46.69242,-1.775263,-1.773919,-0.001343
46.69291,-1.77525,-1.773937,-0.001313
46.693395,-1.77523,-1.773954,-0.001275
46.693881,-1.775302,-1.773972,-0.00133
46.694369,-1.775381,-1.773989,-0.001392
46.694862,-1.775451,-1.774007,-0.001444
46.695362,-1.775513,-1.774025,-0.001488
46.695867,-1.775567,-1.774043,-0.001524
46.696376,-1.775612,-1.774062,-0.001551
46.696887,-1.775649,-1.77408,-0.001569
46.697401,-1.775678,-1.774098,-0.00158
46.697915,-1.775698,-1.774117,-0.001582
46.698424,-1.775711,-1.774135,-0.001575
46.698929,-1.775715,-1.774153,-0.001561
46.699424,-1.775711,-1.774171,-0.001539
46.699915,-1.775698,-1.774189,-0.00151
46.700398,-1.775678,-1.774206,-0.001472
46.700884,-1.775649,-1.774224,-0.001425
46.701369,-1.775612,-1.774241,-0.001371
46.70186,-1.775567,-1.774259,-0.001308
46.702359,-1.775513,-1.774277,-0.001236
46.702862,-1.775451,-1.774295,-0.001156
46.70337,-1.775381,-1.774313,-0.001068
46.703878,-1.775302,-1.774332,-0.000971
46.70439,-1.775215,-1.77435,-0.000865
46.704903,-1.77523,-1.774369,-0.000861
46.705413,-1.77525,-1.774387,-0.000863
46.705923,-1.775263,-1.774405,-0.000857
46.706426,-1.775267,-1.774423,-0.000843
46.706923,-1.775263,-1.774441,-0.000821
46.707416,-1.77525,-1.774459,-0.000791
46.707903,-1.77523,-1.774476,-0.000753
46.708391,-1.775201,-1.774494,-0.000707
46.708881,-1.775164,-1.774512,-0.000652
46.709369,-1.775119,-1.774529,-0.00059
46.709863,-1.775065,-1.774547,-0.000518
46.710363,-1.775003,-1.774565,-0.000438
46.710867,-1.774933,-1.774583,-0.00035
46.711374,-1.77494,-1.774601,-0.000339
46.711883,-1.774977,-1.77462,-0.000357
46.712397,-1.775006,-1.774638,-0.000367
46.712908,-1.775026,-1.774657,-0.00037
46.713417,-1.775038,-1.774675,-0.000364
46.713924,-1.775043,-1.774693,-0.000349
46.714424,-1.775043,-1.774711,-0.000331
46.71492,-1.775038,-1.774729,-0.000309
46.715408,-1.775119,-1.774746,-0.000372
46.715894,-1.775215,-1.774764,-0.000451
46.716381,-1.775302,-1.774782,-0.000521
46.716872,-1.775381,-1.774799,-0.000582
46.717365,-1.775451,-1.774817,-0.000635
46.717863,-1.775513,-1.774835,-0.000679
46.718367,-1.775567,-1.774853,-0.000714
46.718876,-1.775612,-1.774871,-0.000741
46.719388,-1.775649,-1.77489,-0.00076
46.719903,-1.775678,-1.774908,-0.00077
46.720416,-1.775698,-1.774927,-0.000772
46.720924,-1.775711,-1.774945,-0.000766
46.721429,-1.775715,-1.774963,-0.000752
46.721926,-1.775711,-1.774981,-0.00073
46.722417,-1.775698,-1.774999,-0.0007
46.722905,-1.775678,-1.775016,-0.000662
46.723391,-1.775649,-1.775034,-0.000616
46.723878,-1.775612,-1.775051,-0.000561
46.72437,-1.775567,-1.775069,-0.000498
46.724865,-1.775513,-1.775087,-0.000427
46.725363,-1.775451,-1.775105,-0.000347
46.725867,-1.775381,-1.775123,-0.000258
46.726374,-1.775302,-1.775141,-0.000161
46.726883,-1.775215,-1.775159,-5.6e-05
46.727395,-1.775119,-1.775178,5.9e-05
46.727909,-1.775014,-1.775196,0.000182
46.728417,-1.775026,-1.775214,0.000188
46.728923,-1.775038,-1.775233,0.000194
46.729424,-1.775043,-1.775251,0.000208
46.729917,-1.775038,-1.775268,0.00023
46.730408,-1.775026,-1.775286,0.00026
46.730894,-1.775006,-1.775304,0.000298
46.73138,-1.774977,-1.775321,0.000344
46.731867,-1.77494,-1.775339,0.000399
46.73236,-1.774895,-1.775356,0.000462
46.73286,-1.774841,-1.775374,0.000533
46.733365,-1.774779,-1.775392,0.000613
46.733876,-1.774753,-1.775411,0.000658
46.73439,-1.774782,-1.775429,0.000648
46.734905,-1.774802,-1.775448,0.000646
46.735417,-1.774814,-1.775466,0.000652
46.735923,-1.774818,-1.775484,0.000666
46.73642,-1.774814,-1.775502,0.000688
46.736912,-1.774802,-1.77552,0.000718
46.737401,-1.774782,-1.775538,0.000756
46.737885,-1.774753,-1.775555,0.000802
46.73837,-1.774716,-1.775572,0.000857
46.73886,-1.774671,-1.77559,0.000919
46.739356,-1.774617,-1.775608,0.000991
46.73986,-1.774555,-1.775626,0.001071
46.740369,-1.774492,-1.775644,0.001153
46.740883,-1.774529,-1.775663,0.001134
46.741397,-1.774557,-1.775681,0.001124
46.741909,-1.774578,-1.7757,0.001122
46.742419,-1.77459,-1.775718,0.001128
46.742922,-1.774594,-1.775736,0.001142
46.743417,-1.77459,-1.775754,0.001164
46.743909,-1.774578,-1.775772,0.001194
46.744395,-1.774557,-1.775789,0.001232
46.744883,-1.774529,-1.775807,0.001278
46.745373,-1.774492,-1.775824,0.001332
46.745862,-1.774446,-1.775842,0.001395
46.746358,-1.774393,-1.77586,0.001467
46.746858,-1.774331,-1.775878,0.001547
46.747365,-1.774261,-1.775896,0.001635
46.747873,-1.774182,-1.775914,0.001732
46.748385,-1.774094,-1.775932,0.001838
46.748898,-1.774109,-1.775951,0.001842
46.749409,-1.77413,-1.775969,0.00184
46.749917,-1.774142,-1.775987,0.001846
46.750419,-1.774146,-1.776006,0.001859
46.750915,-1.774142,-1.776023,0.001881
46.751406,-1.77413,-1.776041,0.001911
46.75189,-1.774109,-1.776058,0.001949
