x,observed_y,predicted_y,residual
25.0,43.0,36.930672,6.069328
30.0,37.0,44.319372,-7.319372
26.0,27.0,38.415055,-11.415055
27.0,27.0,39.896116,-12.896116
23.0,21.0,33.951943,-12.951943
22.0,20.0,32.457596,-12.457596
13.0,9.0,18.859011,-9.859011
15.0,13.0,21.904168,-8.904168
18.0,14.0,26.446994,-12.446994
18.0,13.0,26.446994,-13.446994
15.0,12.0,21.904168,-9.904168
24.0,18.0,35.442968,-17.442968
19.0,18.0,27.954626,-9.954626
18.0,19.0,26.446994,-7.446994
15.0,16.0,21.904168,-5.904168
26.0,19.0,38.415055,-19.415055
11.0,17.0,15.800567,1.199433
20.0,23.0,29.458938,-6.458938
15.0,25.0,21.904168,3.095832
30.0,25.0,44.319372,-19.319372
23.0,18.0,33.951943,-15.951943
26.0,20.0,38.415055,-18.415055
26.0,30.0,38.415055,-8.415055
30.0,30.0,44.319372,-14.319372
38.0,38.0,55.96858,-17.96858
36.0,33.0,53.076206,-20.076206
41.0,31.0,60.28223,-29.28223
25.0,26.0,36.930672,-10.930672
28.0,25.0,41.373856,-16.373856
34.0,31.0,50.170547,-19.170547
35.0,33.0,51.625037,-18.625037
43.0,31.0,63.14139,-32.14139
48.0,41.0,70.231165,-29.231165
50.0,42.0,73.043825,-31.043825
58.0,58.0,84.16161,-26.16161
65.0,64.0,93.7153,-29.7153
67.0,77.0,96.415033,-19.415033
69.0,77.0,99.10148,-22.10148
73.0,85.0,104.434518,-19.434518
73.0,92.0,104.434518,-12.434518
72.0,96.0,103.106241,-7.106241
75.0,87.0,107.081109,-20.081109
82.0,96.0,116.239553,-20.239553
73.0,92.0,104.434518,-12.434518
71.0,85.0,101.774642,-16.774642
72.0,100.0,103.106241,-3.106241
90.0,136.0,126.507063,9.492937
64.0,103.0,92.360451,10.639549
67.0,95.0,96.415033,-1.415033
77.0,95.0,109.714414,-14.714414
77.0,105.0,109.714414,-4.714414
74.0,99.0,105.759474,-6.759474
69.0,93.0,99.10148,-6.10148
64.0,89.0,92.360451,-3.360451
72.0,75.0,103.106241,-28.106241
63.0,63.0,91.002281,-28.002281
56.0,59.0,81.402092,-22.402092
48.0,63.0,70.231165,-7.231165
54.0,55.0,78.629289,-23.629289
50.0,67.0,73.043825,-6.043825
57.0,67.0,82.783512,-15.783512
70.0,101.0,100.439722,0.560278
103.0,132.0,142.738396,-10.738396
82.0,106.0,116.239553,-10.239553
69.0,96.0,99.10148,-3.10148
62.0,78.0,89.64079,-11.64079
54.0,84.0,78.629289,5.370711
58.0,93.0,84.16161,8.83839
54.0,94.0,78.629289,15.370711
56.0,94.0,81.402092,12.597908
67.0,89.0,96.415033,-7.415033
64.0,95.0,92.360451,2.639549
69.0,90.0,99.10148,-9.10148
72.0,97.0,103.106241,-6.106241
75.0,93.0,107.081109,-14.081109
74.0,98.0,105.759474,-7.759474
78.0,79.0,111.026085,-32.026085
74.0,77.0,105.759474,-28.759474
63.0,67.0,91.002281,-24.002281
58.0,60.0,84.16161,-24.16161
58.0,75.0,84.16161,-9.16161
64.0,74.0,92.360451,-18.360451
72.0,81.0,103.106241,-22.106241
60.0,80.0,86.907843,-6.907843
96.0,129.0,134.068197,-5.068197
60.0,71.0,86.907843,-15.907843
100.0,106.0,139.042525,-33.042525
100.0,112.0,139.042525,-27.042525
90.0,104.0,126.507063,-22.507063
91.0,110.0,127.775555,-17.775555
93.0,116.0,130.302576,-14.302576
121.0,140.0,164.285883,-24.285883
122.0,150.0,165.451412,-15.451412
134.0,163.0,179.178697,-16.178697
124.0,155.0,167.772507,-12.772507
86.0,112.0,121.399879,-9.399879
75.0,108.0,107.081109,0.918891
71.0,98.0,101.774642,-3.774642
63.0,87.0,91.002281,-4.002281
68.0,96.0,97.759917,-1.759917
84.0,105.0,118.826359,-13.826359
109.0,147.0,150.040462,-3.040462
108.0,142.0,148.831755,-6.831755
108.0,143.0,148.831755,-5.831755
105.0,150.0,145.185704,4.814296
112.0,146.0,153.646656,-7.646656
81.0,109.0,114.941168,-5.941168
79.0,96.0,112.334434,-16.334434
74.0,131.0,105.759474,25.240526
71.0,88.0,101.774642,-13.774642
73.0,108.0,104.434518,3.565482
73.0,114.0,104.434518,9.565482
78.0,107.0,111.026085,-4.026085
84.0,122.0,118.826359,3.173641
94.0,146.0,131.561104,14.438896
90.0,160.0,126.507063,33.492937
95.0,174.0,132.816311,41.183689
76.0,126.0,108.399422,17.600578
56.0,106.0,81.402092,24.597908
55.0,86.0,80.017351,5.982649
54.0,82.0,78.629289,3.370711
54.0,87.0,78.629289,8.370711
50.0,78.0,73.043825,4.956175
61.0,83.0,88.275977,-5.275977
55.0,83.0,80.017351,2.982649
64.0,94.0,92.360451,1.639549
66.0,108.0,95.066827,12.933173
69.0,102.0,99.10148,2.89852
75.0,132.0,107.081109,24.918891
82.0,137.0,116.239553,20.760447
92.0,135.0,129.040726,5.959274
74.0,125.0,105.759474,19.240526
68.0,111.0,97.759917,13.240083
55.0,97.0,80.017351,16.982649
55.0,101.0,80.017351,20.982649
46.0,89.0,67.405219,21.594781
47.0,84.0,68.819852,15.180148
44.0,100.0,64.565987,35.434013
52.0,139.0,75.8432,63.1568
71.0,155.0,101.774642,53.225358
69.0,142.0,99.10148,42.89852
87.0,135.0,122.681657,12.318343
84.0,127.0,118.826359,8.173641
78.0,128.0,111.026085,16.973915
79.0,117.0,112.334434,4.665566
78.0,111.0,111.026085,-0.026085
76.0,99.0,108.399422,-9.399422
67.0,94.0,96.415033,-2.415033
69.0,81.0,99.10148,-18.10148
58.0,87.0,84.16161,2.83839
65.0,125.0,93.7153,31.2847
67.0,152.0,96.415033,55.584967
67.0,107.0,96.415033,10.584967
73.0,113.0,104.434518,8.565482
85.0,133.0,120.11478,12.88522
81.0,137.0,114.941168,22.058832
84.0,131.0,118.826359,12.173641
67.0,124.0,96.415033,27.584967
73.0,112.0,104.434518,7.565482
79.0,118.0,112.334434,5.665566
88.0,127.0,123.960114,3.039886
99.0,155.0,137.803925,17.196075
131.0,270.0,175.791715,94.208285
97.0,173.0,135.316761,37.683239
95.0,142.0,132.816311,9.183689
85.0,127.0,120.11478,6.88522
97.0,131.0,135.316761,-4.316761
103.0,149.0,142.738396,6.261604
98.0,140.0,136.562004,3.437996
105.0,143.0,145.185704,-2.185704
110.0,151.0,151.245848,-0.245848
117.0,144.0,159.590552,-15.590552
113.0,149.0,154.842078,-5.842078
124.0,147.0,167.772507,-20.772507
122.0,159.0,165.451412,-6.451412
124.0,156.0,167.772507,-11.772507
120.0,189.0,163.117032,25.882968
131.0,177.0,175.791715,1.208285
142.0,186.0,188.064509,-2.064509
139.0,185.0,184.75724,0.24276
125.0,174.0,168.928072,5.071928
107.0,140.0,147.619726,-7.619726
90.0,119.0,126.507063,-7.507063
84.0,120.0,118.826359,1.173641
101.0,165.0,140.277803,24.722197
98.0,184.0,136.562004,47.437996
102.0,158.0,141.509761,16.490239
128.0,176.0,172.37484,3.62516
143.0,193.0,189.160289,3.839711
142.0,191.0,188.064509,2.935491
142.0,185.0,188.064509,-3.064509
140.0,190.0,185.862984,4.137016
134.0,173.0,179.178697,-6.178697
133.0,165.0,178.053024,-13.053024
118.0,156.0,160.769367,-4.769367
117.0,156.0,159.590552,-3.590552
110.0,136.0,151.245848,-15.245848
106.0,138.0,146.404375,-8.404375
106.0,144.0,146.404375,-2.404375
100.0,140.0,139.042525,0.957475
96.0,127.0,134.068197,-7.068197
98.0,152.0,136.562004,15.437996
101.0,157.0,140.277803,16.722197
104.0,169.0,143.963711,25.036289
117.0,141.0,159.590552,-18.590552
129.0,135.0,173.517119,-38.517119
143.0,151.0,189.160289,-38.160289
155.0,175.0,202.050583,-27.050583
168.0,193.0,215.475343,-22.475343
164.0,208.0,211.404432,-3.404432
152.0,222.0,198.872848,23.127152
144.0,220.0,190.252748,29.747252
140.0,216.0,185.862984,30.137016
127.0,219.0,171.229239,47.770761
79.0,93.0,112.334434,-19.334434
54.0,61.0,78.629289,-17.629289
45.0,53.0,65.987264,-12.987264
39.0,50.0,57.409785,-7.409785
43.0,51.0,63.14139,-12.14139
44.0,51.0,64.565987,-13.565987
