x,observed_y,predicted_y,residual
11.0,12.0,35.050963,-23.050963
24.0,42.73,43.43256,-0.70256
13.0,42.73,36.347748,6.382252
14.0,42.67,36.995144,5.674856
15.0,42.69,37.641875,5.048125
17.0,42.65,38.933345,3.716655
18.0,42.67,39.578083,3.091917
12.0,12.0,35.699688,-23.699688
13.0,42.66,36.347748,6.312252
23.0,42.65,42.791808,-0.141808
14.0,42.67,36.995144,5.674856
15.0,42.69,37.641875,5.048125
17.0,42.71,38.933345,3.776655
21.0,42.72,41.508311,1.211689
18.0,42.7,39.578083,3.121917
13.0,12.0,36.347748,-24.347748
13.0,42.72,36.347748,6.372252
14.0,42.75,36.995144,5.754856
15.0,42.77,37.641875,5.128125
16.0,42.78,38.287942,4.492058
17.0,42.76,38.933345,3.826655
18.0,42.74,39.578083,3.161917
14.0,12.0,36.995144,-24.995144
13.0,42.75,36.347748,6.402252
14.0,42.74,36.995144,5.744856
15.0,42.8,37.641875,5.158125
17.0,42.77,38.933345,3.836655
18.0,42.72,39.578083,3.141917
15.0,12.0,37.641875,-25.641875
13.0,42.73,36.347748,6.382252
14.0,42.74,36.995144,5.744856
15.0,42.77,37.641875,5.128125
16.0,42.78,38.287942,4.492058
17.0,42.76,38.933345,3.826655
18.0,42.72,39.578083,3.141917
20.0,42.71,40.865566,1.844434
16.0,12.0,38.287942,-26.287942
13.0,42.73,36.347748,6.382252
14.0,42.73,36.995144,5.734856
19.0,42.76,40.222157,2.537843
15.0,42.75,37.641875,5.108125
17.0,42.74,38.933345,3.806655
18.0,42.73,39.578083,3.151917
17.0,12.0,38.933345,-26.933345
13.0,42.67,36.347748,6.322252
14.0,42.69,36.995144,5.694856
15.0,42.67,37.641875,5.028125
17.0,42.66,38.933345,3.726655
18.0,42.66,39.578083,3.081917
18.0,12.0,39.578083,-27.578083
13.0,42.66,36.347748,6.312252
14.0,42.66,36.995144,5.664856
15.0,42.69,37.641875,5.048125
17.0,42.7,38.933345,3.766655
21.0,42.72,41.508311,1.211689
18.0,42.69,39.578083,3.111917
19.0,12.0,40.222157,-28.222157
13.0,42.74,36.347748,6.392252
14.0,42.74,36.995144,5.744856
15.0,42.79,37.641875,5.148125
17.0,42.77,38.933345,3.836655
18.0,42.73,39.578083,3.151917
20.0,12.0,40.865566,-28.865566
13.0,42.74,36.347748,6.392252
23.0,42.73,42.791808,-0.061808
14.0,42.75,36.995144,5.754856
15.0,42.75,37.641875,5.108125
16.0,42.76,38.287942,4.472058
17.0,42.76,38.933345,3.826655
18.0,42.74,39.578083,3.161917
21.0,12.0,41.508311,-29.508311
13.0,42.73,36.347748,6.382252
14.0,42.74,36.995144,5.744856
15.0,42.76,37.641875,5.118125
16.0,42.78,38.287942,4.492058
17.0,42.76,38.933345,3.826655
18.0,42.74,39.578083,3.161917
20.0,42.72,40.865566,1.854434
22.0,12.0,42.150392,-30.150392
13.0,42.71,36.347748,6.362252
14.0,42.7,36.995144,5.704856
15.0,42.67,37.641875,5.028125
17.0,42.64,38.933345,3.706655
18.0,42.63,39.578083,3.051917
20.0,42.62,40.865566,1.754434
23.0,12.0,42.791808,-30.791808
13.0,42.6,36.347748,6.252252
14.0,42.61,36.995144,5.614856
15.0,42.65,37.641875,5.008125
17.0,42.61,38.933345,3.676655
18.0,42.55,39.578083,2.971917
24.0,12.0,43.43256,-31.43256
13.0,42.47,36.347748,6.122252
14.0,42.5,36.995144,5.504856
15.0,42.41,37.641875,4.768125
17.0,42.3,38.933345,3.366655
18.0,42.38,39.578083,2.801917
25.0,12.0,44.072648,-32.072648
13.0,42.49,36.347748,6.142252
14.0,42.41,36.995144,5.414856
15.0,42.39,37.641875,4.748125
17.0,42.44,38.933345,3.506655
18.0,42.47,39.578083,2.891917
26.0,12.0,44.712071,-32.712071
13.0,42.47,36.347748,6.122252
14.0,42.51,36.995144,5.514856
15.0,42.48,37.641875,4.838125
17.0,42.54,38.933345,3.606655
18.0,42.55,39.578083,2.971917
27.0,12.0,45.350829,-33.350829
13.0,42.55,36.347748,6.202252
14.0,42.56,36.995144,5.564856
15.0,42.52,37.641875,4.878125
17.0,42.51,38.933345,3.576655
18.0,42.51,39.578083,2.931917
28.0,12.0,45.988924,-33.988924
13.0,42.48,36.347748,6.132252
14.0,42.49,36.995144,5.494856
15.0,42.49,37.641875,4.848125
17.0,42.54,38.933345,3.606655
18.0,42.51,39.578083,2.931917
29.0,12.0,46.626354,-34.626354
24.0,42.44,43.43256,-0.99256
13.0,42.59,36.347748,6.242252
14.0,42.58,36.995144,5.584856
15.0,42.62,37.641875,4.978125
17.0,42.65,38.933345,3.716655
18.0,42.62,39.578083,3.041917
30.0,12.0,47.263119,-35.263119
13.0,42.67,36.347748,6.322252
14.0,42.69,36.995144,5.694856
19.0,42.73,40.222157,2.507843
15.0,42.71,37.641875,5.068125
17.0,42.68,38.933345,3.746655
18.0,42.68,39.578083,3.101917
31.0,12.0,47.89922,-35.89922
13.0,42.66,36.347748,6.312252
14.0,42.66,36.995144,5.664856
15.0,42.69,37.641875,5.048125
17.0,42.61,38.933345,3.676655
18.0,42.62,39.578083,3.041917
2.0,1.0,29.182544,-28.182544
13.0,42.54,36.347748,6.192252
14.0,42.62,36.995144,5.624856
15.0,42.65,37.641875,5.008125
17.0,42.62,38.933345,3.686655
21.0,42.69,41.508311,1.181689
18.0,42.67,39.578083,3.091917
2.0,12.0,29.182544,-17.182544
24.0,42.68,43.43256,-0.75256
13.0,42.7,36.347748,6.352252
14.0,42.69,36.995144,5.694856
15.0,42.78,37.641875,5.138125
17.0,42.75,38.933345,3.816655
18.0,42.72,39.578083,3.141917
3.0,12.0,29.837249,-17.837249
13.0,42.74,36.347748,6.392252
14.0,42.74,36.995144,5.744856
15.0,42.72,37.641875,5.078125
17.0,42.71,38.933345,3.776655
18.0,42.63,39.578083,3.051917
4.0,12.0,30.491288,-18.491288
24.0,42.62,43.43256,-0.81256
13.0,42.69,36.347748,6.342252
14.0,42.68,36.995144,5.684856
19.0,42.7,40.222157,2.477843
15.0,42.65,37.641875,5.008125
17.0,42.62,38.933345,3.686655
18.0,42.64,39.578083,3.061917
5.0,12.0,31.144664,-19.144664
13.0,42.66,36.347748,6.312252
14.0,42.63,36.995144,5.634856
15.0,42.64,37.641875,4.998125
17.0,42.58,38.933345,3.646655
18.0,42.62,39.578083,3.041917
6.0,12.0,31.797374,-19.797374
13.0,42.56,36.347748,6.212252
14.0,42.59,36.995144,5.594856
15.0,42.59,37.641875,4.948125
17.0,42.54,38.933345,3.606655
18.0,42.53,39.578083,2.951917
7.0,12.0,32.449421,-20.449421
13.0,42.56,36.347748,6.212252
14.0,42.56,36.995144,5.564856
15.0,42.57,37.641875,4.928125
17.0,42.52,38.933345,3.586655
18.0,42.45,39.578083,2.871917
8.0,12.0,33.100803,-21.100803
13.0,42.5,36.347748,6.152252
14.0,42.49,36.995144,5.494856
19.0,42.52,40.222157,2.297843
15.0,42.52,37.641875,4.878125
17.0,42.49,38.933345,3.556655
18.0,42.45,39.578083,2.871917
9.0,12.0,33.751521,-21.751521
13.0,42.49,36.347748,6.142252
14.0,42.46,36.995144,5.464856
15.0,42.46,37.641875,4.818125
16.0,42.51,38.287942,4.222058
17.0,42.51,38.933345,3.576655
18.0,42.38,39.578083,2.801917
10.0,12.0,34.401574,-22.401574
13.0,42.46,36.347748,6.112252
14.0,42.47,36.995144,5.474856
19.0,42.45,40.222157,2.227843
15.0,42.5,37.641875,4.858125
17.0,42.5,38.933345,3.566655
18.0,42.4,39.578083,2.821917
11.0,12.0,35.050963,-23.050963
24.0,42.41,43.43256,-1.02256
13.0,42.47,36.347748,6.122252
14.0,42.42,36.995144,5.424856
15.0,42.41,37.641875,4.768125
17.0,42.4,38.933345,3.466655
18.0,42.4,39.578083,2.821917
12.0,12.0,35.699688,-23.699688
13.0,42.39,36.347748,6.042252
14.0,42.4,36.995144,5.404856
15.0,42.4,37.641875,4.758125
16.0,42.42,38.287942,4.132058
17.0,42.42,38.933345,3.486655
18.0,42.4,39.578083,2.821917
13.0,12.0,36.347748,-24.347748
24.0,42.46,43.43256,-0.97256
13.0,42.47,36.347748,6.122252
14.0,42.47,36.995144,5.474856
15.0,42.47,37.641875,4.828125
16.0,42.45,38.287942,4.162058
